GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0002181,2.6131231753941126e-18,1,81,93,cytoplasmic translation,BP,1.6402574171948843e-14
GO:0006613,1.167996882110689e-13,1,57,65,cotranslational protein targeting to membrane,BP,3.665758214504398e-10
GO:0006412,2.765860021332237e-13,1,155,242,translation,BP,6.628834173683838e-10
GO:0006413,3.048854939519393e-13,1,77,100,translational initiation,BP,6.628834173683838e-10
GO:0006614,3.1681539781824937e-13,1,54,61,SRP-dependent cotranslational protein targeting to membrane,BP,6.628834173683838e-10
GO:0006518,4.5169302181707655e-13,1,186,306,peptide metabolic process,BP,8.505831293837369e-10
GO:0045047,6.785261362823276e-13,1,63,75,protein targeting to ER,BP,1.1615750611211374e-9
GO:0043043,9.411369819632908e-13,1,159,253,peptide biosynthetic process,BP,1.3632731159500561e-9
GO:0006119,4.981093946388488e-12,1,54,64,oxidative phosphorylation,BP,5.8624362565276014e-9
GO:0072599,8.721856100776526e-12,1,64,79,establishment of protein localization to endoplasmic reticulum,BP,9.661251307866045e-9
GO:0043604,4.052860146304411e-11,1,177,301,amide biosynthetic process,BP,3.965254136135647e-8
GO:0043603,4.2114111158575194e-11,1,232,417,cellular amide metabolic process,BP,3.965254136135647e-8
GO:0098655,4.297276302805782e-9,1,129,225,cation transmembrane transport,BP,3.1123850022359873e-6
GO:0046034,4.645302094295413e-9,0.9999999985463802,79,117,ATP metabolic process,BP,3.239840138432479e-6
GO:0070972,5.269692739791054e-9,0.9999999986531422,65,88,protein localization to endoplasmic reticulum,BP,3.5440565708216197e-6
GO:0006812,5.935100520942137e-9,1,165,301,cation transport,BP,3.8539268244779785e-6
GO:0006612,2.0475494201918528e-8,0.9999999943334831,64,89,protein targeting to membrane,BP,1.1340412685774347e-5
GO:0002444,2.2948999481273333e-8,1,130,227,myeloid leukocyte mediated immunity,BP,1.234721740662452e-5
GO:0002446,2.78568277549387e-8,1,127,221,neutrophil mediated immunity,BP,1.3692582008597206e-5
GO:0006811,2.786448008914516e-8,1,221,429,ion transport,BP,1.3692582008597206e-5
GO:0098662,2.8358063742514523e-8,0.9999999875683493,114,197,inorganic cation transmembrane transport,BP,1.3692582008597206e-5
GO:1901566,5.253798455146035e-8,1,345,693,organonitrogen compound biosynthetic process,BP,2.3007971792756975e-5
GO:0043299,1.1273609552857859e-7,1,125,221,leukocyte degranulation,BP,4.6150726410840507e-5
GO:0000184,1.2710614797568347e-7,0.9999999658392519,55,76,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",BP,5.054649412337214e-5
GO:0034220,1.2884242567690843e-7,1,160,303,ion transmembrane transport,BP,5.054649412337214e-5
GO:0009144,1.4820343893540145e-7,0.9999999409029686,89,143,purine nucleoside triphosphate metabolic process,BP,5.695548895086826e-5
GO:0044281,1.7767510455927326e-7,1,423,884,small molecule metabolic process,BP,6.578967525574328e-5
GO:0009205,1.7817818692809234e-7,0.9999999295091182,87,139,purine ribonucleoside triphosphate metabolic process,BP,6.578967525574328e-5
GO:0043312,1.9951941395995032e-7,1,121,214,neutrophil degranulation,BP,7.225288623615046e-5
GO:0098660,2.3014826396496056e-7,1,122,221,inorganic ion transmembrane transport,BP,8.177211242875797e-5
GO:0006753,2.4688917042717705e-7,1,171,320,nucleoside phosphate metabolic process,BP,8.344422183688082e-5
GO:0009150,2.565236766655586e-7,1,127,227,purine ribonucleotide metabolic process,BP,8.344422183688082e-5
GO:0019693,2.584938366632135e-7,1,138,250,ribose phosphate metabolic process,BP,8.344422183688082e-5
GO:0042773,2.614417231361037e-7,0.9999999578123675,35,43,ATP synthesis coupled electron transport,BP,8.344422183688082e-5
GO:0042775,2.614417231361037e-7,0.9999999578123675,35,43,mitochondrial ATP synthesis coupled electron transport,BP,8.344422183688082e-5
GO:0055082,3.287534450680873e-7,1,156,291,cellular chemical homeostasis,BP,1.031792687346192e-4
GO:0002283,3.6793203740394156e-7,1,121,216,neutrophil activation involved in immune response,BP,1.1175045477989716e-4
GO:0042119,3.6793203740394156e-7,1,121,216,neutrophil activation,BP,1.1175045477989716e-4
GO:0009199,4.0346955277815245e-7,0.9999998337016203,88,143,ribonucleoside triphosphate metabolic process,BP,1.1893451210628061e-4
GO:0006163,4.042169175721926e-7,1,128,231,purine nucleotide metabolic process,BP,1.1893451210628061e-4
GO:0009117,4.579995680860154e-7,1,167,314,nucleotide metabolic process,BP,1.3268599794811933e-4
GO:0002275,5.173168377347913e-7,1,124,224,myeloid cell activation involved in immune response,BP,1.4759989956642205e-4
GO:0036230,6.582635665891414e-7,1,121,218,granulocyte activation,BP,1.8501136152895703e-4
GO:0098771,6.843188429239406e-7,1,147,275,inorganic ion homeostasis,BP,1.876942078265851e-4
GO:0006120,7.36180999339252e-7,0.9999999539398817,22,24,"mitochondrial electron transport, NADH to ubiquinone",BP,1.9804320569367793e-4
GO:0055080,9.067046229140542e-7,1,141,263,cation homeostasis,BP,2.4048105287457117e-4
GO:0002274,1.0484100292621006e-6,1,129,237,myeloid leukocyte activation,BP,2.7044670220595363e-4
