GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0010468,3.110347825907427e-13,1,106,1636,regulation of gene expression,BP,5.857095990966276e-9
GO:0051252,2.1950352944390392e-12,1,89,1290,regulation of RNA metabolic process,BP,2.0667354814790773e-8
GO:0019219,7.877484130430777e-12,1,94,1429,regulation of nucleobase-containing compound metabolic process,BP,4.944696788671399e-8
GO:0060255,3.91997004601495e-10,1,122,2237,regulation of macromolecule metabolic process,BP,1.4238314861935018e-6
GO:2001141,4.5366623743619624e-10,1,78,1169,regulation of RNA biosynthetic process,BP,1.4238314861935018e-6
GO:0006355,9.37935245906208e-10,1,76,1144,regulation of DNA-templated transcription,BP,2.5231798022371146e-6
GO:0010556,4.344276605810972e-9,1,87,1432,regulation of macromolecule biosynthetic process,BP,9.089674751558491e-6
GO:0031326,4.936417879668164e-9,1,89,1480,regulation of cellular biosynthetic process,BP,9.295768509203119e-6
GO:0009889,6.223231917193109e-9,1,90,1513,regulation of biosynthetic process,BP,9.765806686055286e-6
GO:0019222,1.211051751724706e-8,1,125,2436,regulation of metabolic process,BP,1.606916198208183e-5
GO:0051171,3.0380165583207107e-8,1,110,2067,regulation of nitrogen compound metabolic process,BP,3.5755556131085816e-5
GO:0080090,5.282052507013983e-8,1,112,2136,regulation of primary metabolic process,BP,5.42648669854489e-5
GO:0050794,5.475187046484675e-8,1,160,3429,regulation of cellular process,BP,5.42648669854489e-5
GO:0050789,5.950870629167425e-8,1,168,3679,regulation of biological process,BP,5.603042240892589e-5
GO:0031323,1.0803209521869252e-7,1,114,2214,regulation of cellular metabolic process,BP,9.687392309824756e-5
GO:0006357,1.5340478674307022e-7,1,57,856,regulation of transcription by RNA polymerase II,BP,1.3130752450721616e-4
GO:0051254,4.2446365037654107e-7,0.9999998775270335,49,700,positive regulation of RNA metabolic process,BP,3.475250000104628e-4
GO:0006325,5.71453988323823e-7,0.9999998150475858,33,380,chromatin organization,BP,4.4837708558857965e-4
GO:0090304,6.705715130480113e-7,1,76,1357,nucleic acid metabolic process,BP,5.05101286488284e-4
GO:0051276,2.740911896645725e-6,0.9999989228481345,44,619,chromosome organization,BP,0.0017797969629564014
GO:0065007,3.885586113886953e-6,0.9999986002447832,171,3952,biological regulation,BP,0.002210026379112084
GO:0061181,1.2012384623134756e-5,1,3,3,regulation of chondrocyte development,BP,0.006184523029834579
GO:1902680,1.2268294459814383e-5,0.9999947492755968,43,652,positive regulation of RNA biosynthetic process,BP,0.006184523029834579
GO:0045935,1.2480052845505498e-5,0.999994379435359,49,784,positive regulation of nucleobase-containing compound metabolic process,BP,0.006184523029834579
GO:0006305,2.6272669082788718e-5,0.9999971576649159,8,36,DNA alkylation,BP,0.011505596081348705
GO:0006306,2.6272669082788718e-5,0.9999971576649159,8,36,DNA methylation,BP,0.011505596081348705
GO:0010628,2.8079546912014944e-5,0.9999867681669113,50,829,positive regulation of gene expression,BP,0.012017407906821669
GO:0045893,2.9717696094431144e-5,0.9999870939710865,40,610,positive regulation of DNA-templated transcription,BP,0.012435865225649618
GO:0010629,5.1579799121913744e-5,0.9999755156200922,47,796,negative regulation of gene expression,BP,0.020235399943015785
GO:0010557,5.30865147969084e-5,0.9999747716736996,47,789,positive regulation of macromolecule biosynthetic process,BP,0.020401472655930248
GO:0070828,6.227583440034874e-5,0.9999937006398855,7,31,heterochromatin organization,BP,0.022126721464018246
GO:0051253,6.490943791509661e-5,0.999971888409927,36,553,negative regulation of RNA metabolic process,BP,0.022635363432947857
GO:0045934,7.159972783401294e-5,0.9999674864965478,40,637,negative regulation of nucleobase-containing compound metabolic process,BP,0.024076687050755316
GO:0031328,9.323659757768456e-5,0.9999542269463302,48,827,positive regulation of cellular biosynthetic process,BP,0.030271351189403068
GO:0040029,9.782590468088669e-5,0.9999704089254958,18,185,epigenetic regulation of gene expression,BP,0.031223044255013172
GO:0045814,1.0242035541513605e-4,0.999981653066273,10,67,"negative regulation of gene expression, epigenetic",BP,0.032144628547040456
GO:0051726,1.1249727284304008e-4,0.9999454753688467,45,725,regulation of cell cycle,BP,0.03472846139192275
GO:0009891,1.3778330816956316e-4,0.9999310574304094,48,843,positive regulation of biosynthetic process,BP,0.041823871701759184
GO:0031327,1.399237383681604e-4,0.9999342287480898,40,652,negative regulation of cellular biosynthetic process,BP,0.041823871701759184
