GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0002181,2.512443448524522e-18,1,79,93,cytoplasmic translation,BP,1.5770607526388423e-14
GO:0006614,1.6236671410240598e-13,1,53,61,SRP-dependent cotranslational protein targeting to membrane,BP,5.095879322104011e-10
GO:0006413,3.1609654350151317e-13,1,75,100,translational initiation,BP,7.440517513346244e-10
GO:0006613,4.260493158813237e-13,1,55,65,cotranslational protein targeting to membrane,BP,8.914371852623563e-10
GO:0045047,1.1515001125101537e-12,1,61,75,protein targeting to ER,BP,1.9712635107889733e-9
GO:0006412,4.895740309055332e-12,1,147,242,translation,BP,7.590262355459834e-9
GO:0043043,5.4510077219601215e-12,1,152,253,peptide biosynthetic process,BP,7.590262355459834e-9
GO:0006518,5.643018054083037e-12,1,177,306,peptide metabolic process,BP,7.590262355459834e-9
GO:0072599,1.1711784253618288e-11,1,62,79,establishment of protein localization to endoplasmic reticulum,BP,1.47029739519924e-8
GO:0043604,2.4029199495445213e-10,1,169,301,amide biosynthetic process,BP,2.513854753881827e-7
GO:0043603,6.873299969841559e-10,1,220,417,cellular amide metabolic process,BP,6.163386272956495e-7
GO:0006119,7.358412443914801e-10,0.9999999998701546,50,64,oxidative phosphorylation,BP,6.298466578698165e-7
GO:0000184,8.218012683359855e-10,0.9999999998283898,57,76,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",BP,6.728408558276063e-7
GO:0006812,2.7950968166613645e-9,1,162,301,cation transport,BP,2.193102839772923e-6
GO:0070972,4.8421934182755846e-9,0.9999999987434087,63,88,protein localization to endoplasmic reticulum,BP,3.5070517022902894e-6
GO:0055082,5.2932184723116154e-9,1,158,291,cellular chemical homeostasis,BP,3.6251970443347405e-6
GO:0006811,5.39034131173983e-9,1,218,429,ion transport,BP,3.6251970443347405e-6
GO:0098655,9.67536354907601e-9,1,125,225,cation transmembrane transport,BP,6.2826472756086316e-6
GO:0046034,1.225633240992367e-8,0.9999999959605731,76,117,ATP metabolic process,BP,7.693299853709088e-6
GO:0098771,1.4201612395509628e-8,1,149,275,inorganic ion homeostasis,BP,8.626792355478769e-6
GO:0055080,2.0290906675119183e-8,1,143,263,cation homeostasis,BP,1.1912093161314665e-5
GO:0006612,2.0875103516721573e-8,0.9999999941327807,62,89,protein targeting to membrane,BP,1.1912093161314665e-5
GO:0098662,4.118128181247066e-8,0.9999999817429417,111,197,inorganic cation transmembrane transport,BP,2.280837405325397e-5
GO:1901566,6.578047333153562e-8,1,332,693,organonitrogen compound biosynthetic process,BP,3.5391774094461356e-5
GO:0009199,9.742457178206688e-8,0.9999999615642012,87,143,ribonucleoside triphosphate metabolic process,BP,5.0961169756336154e-5
GO:0009205,1.087185100382937e-7,0.9999999575446873,85,139,purine ribonucleoside triphosphate metabolic process,BP,5.4561999799066563e-5
GO:0030003,1.1010333983137005e-7,1,128,236,cellular cation homeostasis,BP,5.4561999799066563e-5
GO:0098660,1.1818733052482248e-7,1,120,221,inorganic ion transmembrane transport,BP,5.706629797725467e-5
GO:0048878,1.2550445241030555e-7,1,228,464,chemical homeostasis,BP,5.76432766667918e-5
GO:0034220,1.3625807362879173e-7,1,156,303,ion transmembrane transport,BP,6.109228058342327e-5
GO:0061844,1.975572527468539e-7,0.9999999884048502,24,26,antimicrobial humoral immune response mediated by antimicrobial peptide,BP,8.455001423809105e-5
GO:0031640,2.1913247165910068e-7,1,19,19,killing of cells of another organism,BP,8.939470581331576e-5
GO:0044364,2.1913247165910068e-7,1,19,19,disruption of cells of another organism,BP,8.939470581331576e-5
GO:0009144,2.231188557817344e-7,0.9999999095781698,86,143,purine nucleoside triphosphate metabolic process,BP,8.939470581331576e-5
GO:0006873,2.4330337967759225e-7,1,131,245,cellular ion homeostasis,BP,9.545095713976541e-5
GO:0002227,2.7009525414189973e-7,1,19,19,innate immune response in mucosa,BP,1.0172327461492228e-4
GO:0019725,4.325197116986473e-7,1,194,391,cellular homeostasis,BP,1.536750696414571e-4
GO:0019693,4.6204822572391184e-7,1,133,250,ribose phosphate metabolic process,BP,1.611264840482775e-4
GO:0050801,5.01863393183135e-7,1,155,302,ion homeostasis,BP,1.6876052780413599e-4
GO:0009150,1.1850440282290376e-6,1,121,227,purine ribonucleotide metabolic process,BP,3.719260682596835e-4
GO:0009141,1.516421518070756e-6,0.9999993242479327,89,154,nucleoside triphosphate metabolic process,BP,4.4644881980161457e-4
GO:0042773,1.5173237994425858e-6,0.99999970579103,33,43,ATP synthesis coupled electron transport,BP,4.4644881980161457e-4
