GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0070646,2.6883436965263425e-15,1,37,167,protein modification by small protein removal,BP,6.3280250186609446e-12
GO:0043687,1.7131928249564795e-14,1,36,160,post-translational protein modification,BP,3.584570454083941e-11
GO:0016579,5.517656414078615e-14,1,34,156,protein deubiquitination,BP,9.445726175774037e-11
GO:0030163,6.088984745735206e-14,1,50,324,protein catabolic process,BP,9.555139312244972e-11
GO:0051603,1.0117575368306774e-11,1,43,285,proteolysis involved in protein catabolic process,BP,1.0027582197925518e-8
GO:0043632,1.631178195812654e-11,1,41,265,modification-dependent macromolecule catabolic process,BP,1.5358358302674044e-8
GO:0010498,6.344634437644418e-11,1,34,198,proteasomal protein catabolic process,BP,5.430718686149184e-8
GO:0006511,9.732863842139941e-11,1,39,257,ubiquitin-dependent protein catabolic process,BP,7.049213808128355e-8
GO:0019941,1.0507718750271085e-10,1,39,258,modification-dependent protein catabolic process,BP,7.32855006616129e-8
GO:0006508,2.22293510768145e-10,1,60,550,proteolysis,BP,1.4538657946433413e-7
GO:0043170,2.3622225068885077e-10,1,195,2857,macromolecule metabolic process,BP,1.4827670675739163e-7
GO:0043161,3.5315124849183183e-10,0.9999999999347258,32,186,proteasome-mediated ubiquitin-dependent protein catabolic process,BP,2.1452229549515114e-7
GO:0009057,6.859489708468517e-10,1,60,543,macromolecule catabolic process,BP,3.588084741671407e-7
GO:0008152,7.246407123688084e-10,1,235,3692,metabolic process,BP,3.688029528274873e-7
GO:0044237,1.8974206534744117e-9,1,226,3529,cellular metabolic process,BP,8.317559468770885e-7
GO:1901565,5.072966781786443e-9,1,53,477,organonitrogen compound catabolic process,BP,2.0325327120812873e-6
GO:0006807,5.414207808231541e-9,1,212,3279,nitrogen compound metabolic process,BP,2.1240614007668366e-6
GO:0009987,3.0009181127736965e-8,1,291,5060,cellular process,BP,1.1080448819929702e-5
GO:0044238,3.6338311213562166e-8,1,216,3432,primary metabolic process,BP,1.3159360355049791e-5
GO:0071704,4.356094476903998e-8,1,222,3568,organic substance metabolic process,BP,1.5477285866901732e-5
GO:0070647,4.6943654613621195e-8,1,48,441,protein modification by small protein conjugation or removal,BP,1.6370295556094458e-5
GO:0008150,6.665948983528107e-8,1,308,5487,biological_process,BP,2.2415443805146033e-5
GO:1901575,5.855556409108995e-7,1,70,812,organic substance catabolic process,BP,1.8076390613103524e-4
