GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0006259,5.2819708242225686e-21,1,55,455,DNA metabolic process,BP,2.48661981477338e-17
GO:0051276,1.0192639018819057e-20,1,64,619,chromosome organization,BP,3.838751707267633e-17
GO:0007049,1.1368737507408797e-19,1,70,768,cell cycle,BP,3.5680782667002507e-16
GO:0090304,3.271805924260054e-19,1,96,1357,nucleic acid metabolic process,BP,8.80162533710587e-16
GO:0022402,1.1066817268287854e-17,1,64,709,cell cycle process,BP,2.0839923597912858e-14
GO:0006260,8.531220073635007e-16,1,28,151,DNA replication,BP,1.2357800400509293e-12
GO:0006139,2.300681757099991e-15,1,102,1700,nucleobase-containing compound metabolic process,BP,3.0945812977107097e-12
GO:0000278,3.508222834961009e-15,1,52,550,mitotic cell cycle,BP,4.404222947010051e-12
GO:0010564,7.529411898798248e-15,1,47,468,regulation of cell cycle process,BP,8.861647216641864e-12
GO:0046483,1.0679128639365103e-14,1,104,1793,heterocycle metabolic process,BP,1.1829333612228487e-11
GO:0006725,9.214647795345697e-14,1,103,1825,cellular aromatic compound metabolic process,BP,7.887319665188856e-11
GO:0051726,1.0187192148759017e-13,1,58,725,regulation of cell cycle,BP,8.340652841447002e-11
GO:1903047,1.5129075573086729e-13,1,46,484,mitotic cell cycle process,BP,1.1395824884671847e-10
GO:0033044,3.136412173299119e-13,1,33,265,regulation of chromosome organization,BP,2.271606832130604e-10
GO:1901360,6.462298667747756e-13,1,104,1908,organic cyclic compound metabolic process,BP,4.179453612332143e-10
GO:0048285,6.658361657371583e-13,1,33,273,organelle fission,BP,4.179453612332143e-10
GO:0000280,8.774018471062806e-13,1,32,260,nuclear division,BP,5.163235682143241e-10
GO:0006996,1.0561941003395644e-11,1,100,1905,organelle organization,BP,5.099792590639574e-9
GO:0034641,2.2661282659168836e-11,1,104,2008,cellular nitrogen compound metabolic process,BP,1.0668365343870208e-8
GO:0006325,3.4395584044819045e-11,1,37,380,chromatin organization,BP,1.5797640076780183e-8
GO:1901987,6.739303575853177e-11,1,29,251,regulation of cell cycle phase transition,BP,3.021614896116457e-8
GO:0043170,8.022991057118375e-11,1,130,2857,macromolecule metabolic process,BP,3.513510339455724e-8
GO:0019219,1.0621568235714541e-10,1,81,1429,regulation of nucleobase-containing compound metabolic process,BP,4.4447722543720116e-8
GO:1901990,2.250764830819944e-10,1,27,230,regulation of mitotic cell cycle phase transition,BP,8.830031776910494e-8
GO:0045786,2.3126845555631767e-10,1,32,319,negative regulation of cell cycle,BP,8.88778833996126e-8
GO:0033043,3.584065805495096e-10,1,51,726,regulation of organelle organization,BP,1.3233635918289835e-7
GO:0071897,4.381055285986709e-10,0.9999999999597818,16,78,DNA biosynthetic process,BP,1.5565972092531266e-7
GO:0000076,7.586098183766033e-10,0.9999999999877976,8,14,DNA replication checkpoint signaling,BP,2.5062072789210203e-7
GO:0045934,8.90169682593091e-10,1,47,637,negative regulation of nucleobase-containing compound metabolic process,BP,2.8901353953293957e-7
GO:0007059,9.107102711294871e-10,0.9999999998400512,24,194,chromosome segregation,BP,2.906709341633792e-7
GO:0010948,1.0729488966565396e-9,0.9999999998098745,24,196,negative regulation of cell cycle process,BP,3.36745011215655e-7
GO:0045787,1.2078701076630896e-9,1,28,262,positive regulation of cell cycle,BP,3.728754425803876e-7
GO:0006974,1.745979626850071e-9,1,36,424,DNA damage response,BP,5.218816246541855e-7
GO:0000075,2.763877429535716e-9,0.999999999599615,19,131,cell cycle checkpoint signaling,BP,8.132277480560479e-7
GO:1901991,4.712096323260126e-9,0.9999999993851206,17,106,negative regulation of mitotic cell cycle phase transition,BP,1.3444467555047186e-6
GO:0051171,5.010650794926233e-9,1,99,2067,regulation of nitrogen compound metabolic process,BP,1.4082920167053118e-6
GO:0098813,5.767411504811043e-9,0.999999999002371,21,165,nuclear chromosome segregation,BP,1.5971489124573051e-6
GO:0010556,1.0183661226890436e-8,1,76,1432,regulation of macromolecule biosynthetic process,BP,2.779253979182229e-6
GO:0007346,1.083789972125414e-8,0.9999999975891706,35,431,regulation of mitotic cell cycle,BP,2.915549852156239e-6
GO:0140013,1.3385991609481917e-8,0.9999999976826863,20,158,meiotic nuclear division,BP,3.5503043380021684e-6
