GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0002181,6.574599346335909e-24,1,38,93,cytoplasmic translation,BP,6.190314014542575e-20
GO:0006614,9.40657859260669e-21,1,29,61,SRP-dependent cotranslational protein targeting to membrane,BP,3.5427056295475314e-17
GO:0006613,7.503029461299937e-20,1,29,65,cotranslational protein targeting to membrane,BP,2.0184221112248447e-16
GO:0000184,6.201761052769737e-19,1,30,76,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",BP,1.2976151376078547e-15
GO:0072599,4.462852278439692e-18,1,30,79,establishment of protein localization to endoplasmic reticulum,BP,7.639997386845258e-15
GO:0045047,1.0300068387544139e-17,1,29,75,protein targeting to ER,BP,1.616338231715364e-14
GO:0070972,1.254879089265944e-17,1,31,88,protein localization to endoplasmic reticulum,BP,1.8177406253820762e-14
GO:0006612,1.142235666890103e-15,1,29,89,protein targeting to membrane,BP,1.5363885602291094e-12
GO:0006413,2.8912768546184083e-15,1,30,100,translational initiation,BP,3.402852153082453e-12
GO:0006412,8.033566332865124e-14,1,45,242,translation,BP,8.898828683187243e-11
GO:0043043,8.848830536905925e-14,1,46,253,peptide biosynthetic process,BP,9.257351546693083e-11
GO:0006518,1.0647594319615627e-13,1,51,306,peptide metabolic process,BP,1.055288677014115e-10
GO:0043603,3.2865575705594837e-13,1,60,417,amide metabolic process,BP,2.9471031243431256e-10
GO:0043604,6.852593036561779e-13,1,49,301,amide biosynthetic process,BP,5.865508157795222e-10
GO:0000956,7.533577401136927e-13,1,31,130,nuclear-transcribed mRNA catabolic process,BP,6.168034610469976e-10
GO:0006402,4.636358728030275e-12,1,31,139,mRNA catabolic process,BP,3.637802966980754e-9
GO:0090150,1.8530324488195118e-11,1,30,136,establishment of protein localization to membrane,BP,1.395778161748809e-8
GO:0006605,3.891976315045718e-11,1,36,196,protein targeting,BP,2.8188386918702272e-8
GO:0034655,8.023292686508496e-11,1,39,234,nucleobase-containing compound catabolic process,BP,5.5958009103570924e-8
GO:0006401,1.2418968996077264e-10,0.9999999999785837,31,157,RNA catabolic process,BP,8.352200184468963e-8
GO:0044270,2.5060487515006746e-10,1,40,254,cellular nitrogen compound catabolic process,BP,1.6143817485683708e-7
GO:0046700,2.641821761694596e-10,1,40,255,heterocycle catabolic process,BP,1.6143817485683708e-7
GO:0019439,4.1715417704321613e-10,1,40,259,aromatic compound catabolic process,BP,2.454821971219001e-7
GO:1901566,2.6578284481746556e-9,1,73,693,organonitrogen compound biosynthetic process,BP,1.5166535608356648e-6
GO:1901361,5.176882485251432e-9,1,40,282,organic cyclic compound catabolic process,BP,2.7853106879934207e-6
GO:0072594,5.937450724940383e-9,1,37,249,establishment of protein localization to organelle,BP,3.1057815167042324e-6
GO:0044248,7.641113586396533e-8,1,78,835,cellular catabolic process,BP,3.78657394593245e-5
GO:0009056,2.5502557553124897e-7,1,81,904,catabolic process,BP,1.2313811827766537e-4
GO:0042255,4.740591846654541e-7,0.9999999331503754,14,52,ribosome assembly,BP,2.2317521266087916e-4
GO:1901575,3.4822633946057536e-6,0.9999984789386903,72,812,organic substance catabolic process,BP,0.0014572111551960209
GO:0072657,3.999792490586558e-6,0.9999986162394386,31,246,protein localization to membrane,BP,0.001637393312831206
GO:0044281,2.3512623235931004e-5,0.9999874784783258,74,884,small molecule metabolic process,BP,0.008681690355996407
GO:0071689,4.0411741266655916e-5,0.9999985496128535,5,9,muscle thin filament assembly,BP,0.013836245450770864
GO:1901564,4.2531265255933175e-5,0.9999730398752888,158,2321,organonitrogen compound metabolic process,BP,0.014301897429187102
GO:0042273,7.830004582084585e-5,0.9999839734913324,12,61,ribosomal large subunit biogenesis,BP,0.025386079280871596
GO:0000027,7.953792563174681e-5,0.9999902921765076,8,28,ribosomal large subunit assembly,BP,0.025386079280871596
GO:0002444,1.0416634848467022e-4,0.9999603409118711,26,227,myeloid leukocyte mediated immunity,BP,0.03163800819862621
GO:0006810,1.1265946212101318e-4,0.9999288130206822,121,1732,transport,BP,0.03367444970159999
GO:1904667,1.3988504781306258e-4,0.9999967117556773,4,6,negative regulation of ubiquitin protein ligase activity,BP,0.04025057391334797
GO:0043653,1.4042261941463579e-4,0.9999885748145274,6,16,mitochondrial fragmentation involved in apoptotic process,BP,0.04025057391334797
GO:0006090,1.410725866008691e-4,0.9999808662331293,8,31,pyruvate metabolic process,BP,0.04025057391334797
GO:0043299,1.7483372118148465e-4,0.9999324863148057,25,221,leukocyte degranulation,BP,0.04887762380404164
GO:0002446,1.7650036740878507e-4,0.9999317988649322,25,221,neutrophil mediated immunity,BP,0.04887762380404164
GO:0022626,1.4203064779267262e-26,1,41,96,cytosolic ribosome,CC,2.6745791285838183e-22
GO:0044391,7.089648501466068e-22,1,43,134,ribosomal subunit,CC,3.337629273277688e-18
GO:0005840,1.1434288540485098e-20,1,44,151,ribosome,CC,3.5886514584312484e-17
GO:0022625,2.8941578766382726e-18,1,26,56,cytosolic large ribosomal subunit,CC,5.449988697497531e-15
GO:0015934,1.281142393910993e-13,1,26,81,large ribosomal subunit,CC,1.2062596209868956e-10
