GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0006259,3.4525148559341664e-15,1,48,455,DNA metabolic process,BP,1.0835717875349381e-11
GO:0010564,2.6895574072859603e-14,1,47,468,regulation of cell cycle process,BP,6.33088194207524e-11
GO:0007049,1.5880074342702716e-13,1,61,768,cell cycle,BP,2.1359834281959633e-10
GO:0090304,3.29406531201368e-13,1,87,1357,nucleic acid metabolic process,BP,4.1353695927019747e-10
GO:0051276,7.287662903983926e-13,1,53,619,chromosome organization,BP,8.084183544201227e-10
GO:0022402,7.298131817291746e-13,1,57,709,cell cycle process,BP,8.084183544201227e-10
GO:0006260,1.052534110152804e-12,1,25,151,DNA replication,BP,1.1011261015715252e-9
GO:0051726,1.616117140957953e-12,1,57,725,regulation of cell cycle,BP,1.6017422042831164e-9
GO:0000278,4.809855341530963e-11,1,46,550,mitotic cell cycle,BP,3.6229754374547827e-8
GO:0006139,1.4401552739984545e-10,1,94,1700,nucleobase-containing compound metabolic process,BP,1.0044282949875888e-7
GO:1903047,4.3241375532121883e-10,1,41,484,mitotic cell cycle process,BP,2.626704331114152e-7
GO:1901990,4.880140366645692e-10,1,27,230,regulation of mitotic cell cycle phase transition,BP,2.871810101384532e-7
GO:1901987,7.678210522163304e-10,1,28,251,regulation of cell cycle phase transition,BP,4.381466131601733e-7
GO:0033044,2.525207271417947e-9,0.9999999995381438,28,265,regulation of chromosome organization,BP,1.3200449022052656e-6
GO:0046483,2.593683892602349e-9,1,94,1793,heterocycle metabolic process,BP,1.3200449022052656e-6
GO:0045787,3.829989234514313e-9,0.9999999992880467,28,262,positive regulation of cell cycle,BP,1.897961244082606e-6
GO:0007346,5.595965265969368e-9,1,36,431,regulation of mitotic cell cycle,BP,2.701990305729979e-6
GO:0006725,6.00960740719513e-9,1,94,1825,cellular aromatic compound metabolic process,BP,2.829172927122287e-6
GO:0051052,1.491505268564321e-8,0.9999999968403716,25,237,regulation of DNA metabolic process,BP,6.241452380518828e-6
GO:0048285,1.79479488163311e-8,0.9999999959133009,27,273,organelle fission,BP,7.347344003485455e-6
GO:0071840,1.9372365231381793e-8,1,125,2825,cellular component organization or biogenesis,BP,7.761723610045756e-6
GO:0000280,2.490529741522073e-8,0.9999999944047575,26,260,nuclear division,BP,9.770659492208783e-6
GO:0000076,3.093904443080377e-8,0.9999999992657709,7,14,DNA replication checkpoint signaling,BP,1.1890064197478892e-5
GO:0090068,3.2119392045102463e-8,0.9999999935002772,22,187,positive regulation of cell cycle process,BP,1.209680543202649e-5
GO:0007059,3.821341985329366e-8,0.9999999921716014,22,194,chromosome segregation,BP,1.3838402101103325e-5
GO:0006996,4.156734970859802e-8,1,93,1905,organelle organization,BP,1.476895778042659e-5
GO:1901360,5.3687720613780847e-8,1,94,1908,organic cyclic compound metabolic process,BP,1.8722101238483466e-5
GO:0060255,5.9432512288360777e-8,1,105,2237,regulation of macromolecule metabolic process,BP,2.001541440951478e-5
GO:0051171,6.004997297959198e-8,1,99,2067,regulation of nitrogen compound metabolic process,BP,2.001541440951478e-5
