GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0051276,4.865883137661406e-27,1,214,619,chromosome organization,BP,2.2907361341325486e-23
GO:0019219,3.976105478365989e-24,1,387,1429,regulation of nucleobase-containing compound metabolic process,BP,1.2479007043851656e-20
GO:0051171,2.6841011364910705e-22,1,509,2067,regulation of nitrogen compound metabolic process,BP,7.220615500180479e-19
GO:0060255,1.6717080501347835e-21,1,539,2237,regulation of macromolecule metabolic process,BP,3.9349917865110134e-18
GO:0051252,9.274889689468535e-21,1,347,1290,regulation of RNA metabolic process,BP,1.9406160860264667e-17
GO:0080090,2.222078915343272e-20,1,515,2136,regulation of primary metabolic process,BP,4.184396805482915e-17
GO:0031326,3.5627144485386624e-20,1,384,1480,regulation of cellular biosynthetic process,BP,6.099043252766505e-17
GO:0007049,4.8329223917051787e-20,1,231,768,cell cycle,BP,7.584063463183351e-17
GO:0009889,1.092351481169963e-19,1,389,1513,regulation of biosynthetic process,BP,1.582313133993198e-16
GO:0010556,2.715340811978063e-19,1,371,1432,regulation of macromolecule biosynthetic process,BP,3.6523273450256366e-16
GO:0031323,3.549750427014287e-19,1,525,2214,regulation of cellular metabolic process,BP,4.423282294623699e-16
GO:2000112,3.7582983757622633e-19,1,359,1376,regulation of cellular macromolecule biosynthetic process,BP,4.423282294623699e-16
GO:0090304,4.702567124503648e-19,1,355,1357,nucleic acid metabolic process,BP,4.671043119095169e-16
GO:0006259,5.246647698621685e-19,1,155,455,DNA metabolic process,BP,4.939981140637247e-16
GO:0019222,2.3233846117475885e-18,1,564,2436,regulation of metabolic process,BP,1.988711619264493e-15
GO:0010468,3.951211477200727e-18,1,408,1636,regulation of gene expression,BP,3.2350114490072562e-15
GO:0022402,4.553405658273159e-18,1,212,709,cell cycle process,BP,3.5727159146225775e-15
GO:0051726,6.675401647230588e-18,1,215,725,regulation of cell cycle,BP,5.028179536759968e-15
GO:0006325,6.532462976829036e-17,1,132,380,chromatin organization,BP,4.1004270105555865e-14
GO:1903506,1.940134133019563e-16,1,306,1167,regulation of nucleic acid-templated transcription,BP,1.1785376083513352e-13
GO:2001141,2.507582966343111e-16,1,306,1169,regulation of RNA biosynthetic process,BP,1.4756342137252227e-13
GO:0006355,4.1091815352193387e-16,1,300,1144,regulation of DNA-templated transcription,BP,2.3448484087792536e-13
GO:0048523,3.3892903847643426e-15,1,451,1923,negative regulation of cellular process,BP,1.679571769355193e-12
GO:0050794,6.02612669090411e-15,1,729,3429,regulation of cellular process,BP,2.9096920952927e-12
GO:0016570,6.259242802378929e-15,1,86,219,histone modification,BP,2.9466950302899403e-12
GO:0043170,8.443382383388535e-15,1,626,2857,macromolecule metabolic process,BP,3.8779837478436465e-12
GO:0000278,5.122902058535213e-14,1,164,550,mitotic cell cycle,BP,2.2968897301018236e-11
GO:0010564,5.4731398088972054e-14,1,145,468,regulation of cell cycle process,BP,2.3968533893335647e-11
GO:0045934,5.815116288738869e-14,1,184,637,negative regulation of nucleobase-containing compound metabolic process,BP,2.488737609846401e-11
GO:0010604,1.9812300473065398e-13,1,330,1345,positive regulation of macromolecule metabolic process,BP,8.110552830615098e-11
GO:0045786,2.0515661864534358e-13,1,108,319,negative regulation of cell cycle,BP,8.219796352575457e-11
GO:0048519,2.8766348241307854e-13,1,483,2138,negative regulation of biological process,BP,1.1285397994418087e-10
GO:0050789,3.7018365075830685e-13,1,764,3679,regulation of biological process,BP,1.4226384341693218e-10
GO:1903047,1.1062988120951671e-12,1,145,484,mitotic cell cycle process,BP,3.930700552936621e-10
GO:0006974,1.1785012254863917e-12,1,131,424,cellular response to DNA damage stimulus,BP,4.109695662432267e-10
GO:0051173,1.5999325516358513e-12,1,311,1270,positive regulation of nitrogen compound metabolic process,BP,5.477878159973585e-10
GO:0007346,1.836222420994238e-12,1,132,431,regulation of mitotic cell cycle,BP,6.174625787454017e-10
GO:0051172,2.4989647118018486e-12,1,253,990,negative regulation of nitrogen compound metabolic process,BP,8.255790261042212e-10
