GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0050794,1.5847113947731357e-17,1,711,3429,regulation of cellular process,BP,2.984170027497292e-13
GO:0051171,9.350490808575202e-17,1,466,2067,regulation of nitrogen compound metabolic process,BP,6.2136713566237e-13
GO:0019219,9.899110015331686e-17,1,346,1429,regulation of nucleobase-containing compound metabolic process,BP,6.2136713566237e-13
GO:0080090,2.4282989700370375e-16,1,477,2136,regulation of primary metabolic process,BP,1.1431824476191864e-12
GO:0031323,4.627858867378301e-16,1,490,2214,regulation of cellular metabolic process,BP,1.6818306847406972e-12
GO:0060255,5.358708570147195e-16,1,493,2237,regulation of macromolecule metabolic process,BP,1.6818306847406972e-12
GO:0019222,9.375734142193275e-15,1,523,2436,regulation of metabolic process,BP,2.5222064233091652e-11
GO:0050789,1.665518647223605e-14,1,738,3679,regulation of biological process,BP,3.9204227057334636e-11
GO:0048523,5.5134088825847756e-14,1,429,1923,negative regulation of cellular process,BP,1.062588047160279e-10
GO:0051252,5.642759530350375e-14,1,308,1290,regulation of RNA metabolic process,BP,1.062588047160279e-10
GO:0031326,4.136476836826417e-13,1,341,1480,regulation of cellular biosynthetic process,BP,6.216266441932656e-10
GO:0048522,4.65871896641378e-13,1,456,2098,positive regulation of cellular process,BP,6.266309775466993e-10
GO:0009889,1.200981057621314e-12,1,345,1513,regulation of biosynthetic process,BP,1.5077116197377977e-9
GO:0010604,1.8735538050295913e-12,1,312,1345,positive regulation of macromolecule metabolic process,BP,2.205055731407015e-9
GO:0051128,2.1210659472626918e-12,1,311,1321,regulation of cellular component organization,BP,2.218988491827986e-9
GO:0048518,2.6622679711158314e-12,1,493,2324,positive regulation of biological process,BP,2.6385877981095906e-9
GO:0031325,3.203145744632484e-12,1,306,1319,positive regulation of cellular metabolic process,BP,3.015921875858715e-9
GO:2001141,3.845721630089936e-12,1,277,1169,regulation of RNA biosynthetic process,BP,3.4485135245820753e-9
GO:0051173,4.162889343828599e-12,1,296,1270,positive regulation of nitrogen compound metabolic process,BP,3.56324405607438e-9
GO:0065007,5.077294997897638e-12,1,770,3952,biological regulation,BP,3.9563662537659905e-9
GO:1903506,5.252464358990481e-12,1,276,1167,regulation of nucleic acid-templated transcription,BP,3.9563662537659905e-9
GO:2000112,5.580176350725033e-12,1,316,1376,regulation of cellular macromolecule biosynthetic process,BP,4.0415500330962726e-9
GO:0009893,6.190471924986652e-12,1,326,1431,positive regulation of metabolic process,BP,4.317510252571247e-9
GO:0006355,1.1599438892426838e-11,1,270,1144,regulation of DNA-templated transcription,BP,7.80103692083178e-9
GO:0010556,1.2206044650133495e-11,1,325,1432,regulation of macromolecule biosynthetic process,BP,7.925931958850477e-9
GO:0051726,2.0190155077621507e-11,1,188,725,regulation of cell cycle,BP,1.267336034222302e-8
GO:0051254,2.155564342597855e-11,1,181,700,positive regulation of RNA metabolic process,BP,1.3094010366277487e-8
GO:0051276,4.6734412819859066e-11,1,164,619,chromosome organization,BP,2.750174149408644e-8
GO:0045935,6.73425403513165e-11,1,196,784,positive regulation of nucleobase-containing compound metabolic process,BP,3.842810234411033e-8
GO:0010468,9.410603816537796e-11,1,358,1636,regulation of gene expression,BP,5.212090602035978e-8
GO:0048519,1.3733873931466167e-10,1,450,2138,negative regulation of biological process,BP,7.38921657152684e-8
GO:0031324,2.372850289765041e-10,1,251,1073,negative regulation of cellular metabolic process,BP,1.2164966613185766e-7
GO:0051172,2.39523646345455e-10,1,235,990,negative regulation of nitrogen compound metabolic process,BP,1.2164966613185766e-7
GO:1903508,2.4548283750255386e-10,1,167,651,positive regulation of nucleic acid-templated transcription,BP,1.2164966613185766e-7
GO:1902680,2.8112852921152473e-10,1,167,652,positive regulation of RNA biosynthetic process,BP,1.3574182906621083e-7
GO:0033043,1.2208171847396353e-9,1,182,726,regulation of organelle organization,BP,5.607124001422457e-7
GO:0045934,2.681498809928136e-9,1,160,637,negative regulation of nucleobase-containing compound metabolic process,BP,1.174309397436203e-6
GO:0007275,3.4343566574334386e-9,1,496,2439,multicellular organism development,BP,1.4698265958211155e-6
GO:0006357,3.6155719449541143e-9,1,203,856,regulation of transcription by RNA polymerase II,BP,1.512996339898465e-6
GO:0010628,5.382689998891107e-9,1,197,829,positive regulation of gene expression,BP,2.203509464546053e-6
GO:0007049,6.1042531148239294e-9,1,186,768,cell cycle,BP,2.368505143995404e-6
GO:0031328,6.360062508628982e-9,1,196,827,positive regulation of cellular biosynthetic process,BP,2.3953267419998475e-6
GO:0045893,7.361673665812039e-9,1,153,610,positive regulation of DNA-templated transcription,BP,2.665916861555894e-6
GO:0010557,7.879261534582601e-9,1,188,789,positive regulation of macromolecule biosynthetic process,BP,2.7995164897683953e-6
GO:0009891,1.0307748475447277e-8,1,198,843,positive regulation of biosynthetic process,BP,3.5945409544656976e-6
GO:0007346,1.1680052044494617e-8,1,117,431,regulation of mitotic cell cycle,BP,3.999037455452329e-6
GO:0031327,1.67288810002387e-8,1,160,652,negative regulation of cellular biosynthetic process,BP,5.526694002026227e-6
GO:0016570,1.9205926308886998e-8,1,69,219,histone modification,BP,6.235634453838811e-6
GO:0048856,2.3691878527578063e-8,1,521,2614,anatomical structure development,BP,7.561724822929195e-6
GO:0006325,2.4225652527562963e-8,1,104,380,chromatin organization,BP,7.603221045775637e-6
GO:0051246,2.6879236150146613e-8,1,260,1174,regulation of protein metabolic process,BP,8.297752392514933e-6
GO:0065009,2.979932951560621e-8,1,265,1200,regulation of molecular function,BP,9.050825388844848e-6
GO:0009890,3.899083824591757e-8,1,161,665,negative regulation of biosynthetic process,BP,1.1472444922013653e-5
GO:0048583,4.37163299339602e-8,1,333,1563,regulation of response to stimulus,BP,1.2664957061329301e-5
GO:2000113,5.87684798084945e-8,1,148,604,negative regulation of cellular macromolecule biosynthetic process,BP,1.651745139214567e-5
GO:0032502,6.470926208754353e-8,1,537,2724,developmental process,BP,1.7919707564272532e-5
GO:0022402,9.056051358931603e-8,1,169,709,cell cycle process,BP,2.471514538261464e-5
GO:0032268,1.0104447494358832e-7,1,245,1111,regulation of cellular protein metabolic process,BP,2.7182407252324456e-5
GO:0009892,1.5382317109757872e-7,1,270,1255,negative regulation of metabolic process,BP,3.957571722157318e-5
GO:0006259,1.5552031620181697e-7,1,117,455,DNA metabolic process,BP,3.957571722157318e-5
GO:0060562,1.6226563197743342e-7,1,110,417,epithelial tube morphogenesis,BP,4.074165487689399e-5
GO:0000278,1.943168343401578e-7,1,136,550,mitotic cell cycle,BP,4.752182217479885e-5
GO:0033044,2.1013786861975304e-7,1,77,265,regulation of chromosome organization,BP,5.0732130820238073e-5
