GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0035082,2.946833008402536e-7,0.9999999284088084,27,71,axoneme assembly,BP,6.165756931247573e-4
GO:0001539,7.2302946333221245e-6,0.9999991418688591,12,22,cilium or flagellum-dependent cell motility,BP,0.008602227025567821
GO:0060285,7.2302946333221245e-6,0.9999991418688591,12,22,cilium-dependent cell motility,BP,0.008602227025567821
GO:0003341,7.765804228912589e-6,0.9999980116591821,22,60,cilium movement,BP,0.008602227025567821
GO:0001578,1.4225659996322399e-5,0.9999952694070956,29,93,microtubule bundle formation,BP,0.014099126494249846
GO:0043687,1.794998239282084e-5,0.9999922789296029,45,160,post-translational protein modification,BP,0.01678237147168869
GO:0034976,4.3032606834134867e-5,0.999980764065888,44,168,response to endoplasmic reticulum stress,BP,0.035232479099721464
GO:0030163,4.91821247734156e-5,0.9999732057193487,74,324,protein catabolic process,BP,0.03858952465034122
GO:0097722,6.27274758969232e-5,0.9999822890219705,20,58,sperm motility,BP,0.04724884394459843
GO:0000502,3.9202447876943524e-14,1,30,47,proteasome complex,CC,3.6911064798536174e-10
GO:1905369,3.9202447876943524e-14,1,30,47,endopeptidase complex,CC,3.6911064798536174e-10
GO:1905368,2.486129423670828e-13,1,36,67,peptidase complex,CC,1.5605434392381785e-9
GO:0005838,8.783106806045374e-11,1,17,22,proteasome regulatory particle,CC,3.3078936852928087e-7
GO:0022624,8.783106806045374e-11,1,17,22,proteasome accessory complex,CC,3.3078936852928087e-7
GO:0031597,1.7702584913804895e-8,1,9,9,cytosolic proteasome complex,CC,5.5559562751976665e-5
GO:0008540,4.0782450011616903e-8,0.9999999993808214,10,11,"proteasome regulatory particle, base subcomplex",CC,1.0971061659553685e-4
GO:0019774,1.0804231880051904e-7,1,9,9,"proteasome core complex, beta-subunit complex",CC,2.543181131665718e-4
GO:0005839,9.29343661653861e-7,0.9999999323795601,12,17,proteasome core complex,CC,0.0017500470492603855
GO:0031595,1.0230641535297436e-6,1,7,7,nuclear proteasome complex,CC,0.001751392825010782
GO:0005930,5.242262314059012e-6,0.9999984422818046,27,83,axoneme,CC,0.008226420136337105
GO:0097014,6.61983843582394e-6,0.9999980008030691,27,84,ciliary plasm,CC,0.008602227025567821
GO:0032838,9.935724857630591e-6,0.9999965340664922,32,109,plasma membrane bounded cell projection cytoplasm,CC,0.010394424155224537
GO:0036402,7.516002745817372e-6,1,6,6,proteasome-activating activity,MF,0.008602227025567821
GO:0044447,1.8715405496546252e-5,0.9999964391059541,15,36,NA,NA,0.01678237147168869
GO:0044257,3.692438853485219e-5,0.9999805956086978,70,299,NA,NA,0.031605598204536435
