GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0002181,3.89938898677044e-34,1,50,93,cytoplasmic translation,BP,7.342939400987416e-30
GO:0006614,6.562257061826229e-23,1,33,61,SRP-dependent cotranslational protein targeting to membrane,BP,1.7653408961607104e-19
GO:0006412,1.0711206895774832e-22,1,61,242,translation,BP,2.521284213179198e-19
GO:0043043,1.5057264316099045e-22,1,62,253,peptide biosynthetic process,BP,3.1504816037384573e-19
GO:0006613,5.779507724997868e-22,1,33,65,cotranslational protein targeting to membrane,BP,1.0883390996943484e-18
GO:0006518,9.261525712142479e-22,1,67,306,peptide metabolic process,BP,1.5854890062305002e-18
GO:0043604,1.8856880441882923e-20,1,64,301,amide biosynthetic process,BP,2.959115963342478e-17
GO:0045047,2.5974348313083567e-20,1,34,75,protein targeting to ER,BP,3.297359129377858e-17
GO:0072599,1.46942628722397e-19,1,34,79,establishment of protein localization to endoplasmic reticulum,BP,1.7294229009196613e-16
GO:0000184,6.906450822902404e-19,1,32,76,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",BP,7.650316202710304e-16
GO:0006413,3.0352541389212917e-18,1,35,100,translational initiation,BP,3.1753817050014914e-15
GO:0070972,4.501535429509513e-18,1,34,88,protein localization to endoplasmic reticulum,BP,4.461495456478613e-15
GO:0006612,2.4318566366292583e-17,1,33,89,protein targeting to membrane,BP,2.289714616218278e-14
GO:0043603,2.7415334006923007e-17,1,71,417,cellular amide metabolic process,BP,2.458372165163653e-14
GO:0000956,2.872061792420745e-14,1,35,130,nuclear-transcribed mRNA catabolic process,BP,2.253491483878127e-11
GO:0006402,2.1469318479563458e-13,1,35,139,mRNA catabolic process,BP,1.5029289441420132e-10
GO:0090150,2.154908474952703e-13,1,35,136,establishment of protein localization to membrane,BP,1.5029289441420132e-10
GO:1901566,9.378223105191634e-13,1,87,693,organonitrogen compound biosynthetic process,BP,6.307189974780846e-10
GO:0006401,1.0545856687823398e-12,1,36,157,RNA catabolic process,BP,6.847897492703531e-10
GO:0006605,1.521345254879447e-12,1,41,196,protein targeting,BP,9.54948416487829e-10
GO:0072594,2.426301242026863e-10,1,42,249,establishment of protein localization to organelle,BP,1.4278024590189956e-7
GO:0072657,7.625791904251897e-10,1,40,246,protein localization to membrane,BP,4.223567274969632e-7
GO:0044271,8.429504327909235e-10,1,99,948,cellular nitrogen compound biosynthetic process,BP,4.5353141713959666e-7
GO:0044270,2.0551046988497085e-9,1,41,254,cellular nitrogen compound catabolic process,BP,1.0749910162233017e-6
GO:0034655,2.370113930747268e-9,1,39,234,nucleobase-containing compound catabolic process,BP,1.1755667795868012e-6
GO:0019439,2.8660680869254567e-9,1,41,259,aromatic compound catabolic process,BP,1.383869952433161e-6
GO:0009059,6.350115696041549e-9,1,97,952,macromolecule biosynthetic process,BP,2.8822841820031234e-6
GO:0046700,6.4285452521975036e-9,1,40,255,heterocycle catabolic process,BP,2.8822841820031234e-6
GO:0034645,9.649346973772654e-9,1,95,933,cellular macromolecule biosynthetic process,BP,4.05544062189056e-6
