GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0019219,4.825801729679125e-27,1,378,1429,regulation of nucleobase-containing compound metabolic process,BP,3.029155745719587e-23
GO:0051171,2.2659732780022136e-25,1,495,2067,regulation of nitrogen compound metabolic process,BP,7.111757133009947e-22
GO:0080090,1.4445882094583759e-24,1,505,2136,regulation of primary metabolic process,BP,3.88614865318724e-21
GO:0060255,3.761530266791385e-24,1,522,2237,regulation of macromolecule metabolic process,BP,8.85417205674357e-21
GO:0031323,2.1373467848696386e-23,1,515,2214,regulation of cellular metabolic process,BP,4.4417993545389146e-20
GO:0051276,2.3587697703461924e-23,1,197,619,chromosome organization,BP,4.4417993545389146e-20
GO:0051252,1.1098232215208937e-22,1,337,1290,regulation of RNA metabolic process,BP,1.899916462223632e-19
GO:0019222,2.989823427072014e-22,1,551,2436,regulation of metabolic process,BP,4.691780412932758e-19
GO:0031326,1.5442890681911705e-20,1,367,1480,regulation of cellular biosynthetic process,BP,2.2369621110083024e-17
GO:2000112,2.6139719459638925e-20,1,346,1376,regulation of cellular macromolecule biosynthetic process,BP,3.51597897960329e-17
GO:0009889,7.302264175978733e-20,1,371,1513,regulation of biosynthetic process,BP,9.167262446523702e-17
GO:0050794,2.2131872211222175e-19,1,711,3429,regulation of cellular process,BP,2.6047830350595297e-16
GO:0010556,3.286673840900042e-19,1,353,1432,regulation of macromolecule biosynthetic process,BP,3.6406679469405115e-16
GO:0010468,3.716420446808914e-19,1,392,1636,regulation of gene expression,BP,3.8879951907699257e-16
GO:2001141,7.101372789901178e-18,1,297,1169,regulation of RNA biosynthetic process,BP,7.03820794771732e-15
GO:1903506,1.0573760899261642e-17,1,296,1167,regulation of nucleic acid-templated transcription,BP,9.955724574699799e-15
GO:0048523,1.1436735815627273e-17,1,439,1923,negative regulation of cellular process,BP,1.0255484387813198e-14
GO:0006325,4.8498154339627636e-17,1,127,380,chromatin organization,BP,4.151221565316037e-14
GO:0006355,5.2094329862982006e-17,1,289,1144,regulation of DNA-templated transcription,BP,4.16230960136623e-14
GO:0006259,5.3048393836115723e-17,1,144,455,DNA metabolic process,BP,4.16230960136623e-14
GO:0050789,9.623756900405812e-17,1,741,3679,regulation of biological process,BP,7.248998647661674e-14
GO:0090304,1.4490089704403658e-16,1,329,1357,nucleic acid metabolic process,BP,1.0106032563837974e-13
GO:0016570,5.456752492805581e-16,1,85,219,histone modification,BP,3.211128318500684e-13
GO:0031324,1.132634208378159e-15,1,270,1073,negative regulation of cellular metabolic process,BP,6.46322265999064e-13
GO:0051172,1.4763146994517374e-15,1,253,990,negative regulation of nitrogen compound metabolic process,BP,8.17661238393402e-13
GO:0045934,1.0327989952779066e-14,1,178,637,negative regulation of nucleobase-containing compound metabolic process,BP,5.118062600020594e-12
GO:0010604,1.0966924255472296e-14,1,319,1345,positive regulation of macromolecule metabolic process,BP,5.295337196276893e-12
