GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0070646,1.0172571538442355e-14,1,34,167,protein modification by small protein removal,BP,2.3944961830050998e-11
GO:0016579,2.8822815278321534e-13,1,31,156,protein deubiquitination,BP,5.427624345060728e-10
GO:0043170,3.072878847567618e-12,1,181,2857,macromolecule metabolic process,BP,5.260489234413256e-9
GO:0044237,6.04781705586701e-11,1,207,3529,cellular metabolic process,BP,7.592429531935446e-8
GO:0008152,9.012405493688993e-11,1,213,3692,metabolic process,BP,8.798120115049353e-8
GO:0006807,2.932054647443171e-10,1,194,3279,nitrogen compound metabolic process,BP,2.363382840034207e-7
GO:0006508,3.0121176868366506e-10,1,55,550,proteolysis,BP,2.363382840034207e-7
GO:0043687,3.292518548266406e-10,0.9999999999453391,28,160,post-translational protein modification,BP,2.4800566712961877e-7
GO:0030163,4.1562712791606127e-10,1,40,324,protein catabolic process,BP,2.898768313254574e-7
GO:0010498,1.029605320908073e-9,0.9999999997781254,30,198,proteasomal protein catabolic process,BP,6.462832599339975e-7
GO:0043632,1.137642238846125e-9,1,35,265,modification-dependent macromolecule catabolic process,BP,6.910626128939156e-7
GO:0051603,1.9768615038192672e-9,1,36,285,proteolysis involved in protein catabolic process,BP,1.12806905995214e-6
GO:0071704,4.2064111927863904e-9,1,202,3568,organic substance metabolic process,BP,2.031049465932321e-6
GO:0043161,5.402938008746443e-9,0.9999999987796229,28,186,proteasome-mediated ubiquitin-dependent protein catabolic process,BP,2.435095082339182e-6
GO:0044238,5.431150414648487e-9,1,196,3432,primary metabolic process,BP,2.435095082339182e-6
GO:0006511,9.083866220893275e-9,0.999999998055729,33,257,ubiquitin-dependent protein catabolic process,BP,3.887688291037302e-6
GO:0019941,9.735712360334985e-9,0.9999999979107563,33,258,modification-dependent protein catabolic process,BP,4.074071099054846e-6
GO:0008150,2.135760640008988e-8,1,275,5487,biological_process,BP,8.207858900410051e-6
GO:0070647,4.74964548920311e-8,1,44,441,protein modification by small protein conjugation or removal,BP,1.753736749160466e-5
GO:0043312,1.846653163916224e-7,0.9999999507703953,27,214,neutrophil degranulation,BP,6.561193533906871e-5
GO:0009057,2.2092266408743296e-7,1,49,543,macromolecule catabolic process,BP,7.36734495527423e-5
GO:0034641,2.2189314322793053e-7,1,126,2008,cellular nitrogen compound metabolic process,BP,7.36734495527423e-5
GO:0002283,2.230039097502157e-7,0.9999999399267557,27,216,neutrophil activation involved in immune response,BP,7.36734495527423e-5
GO:0042119,2.230039097502157e-7,0.9999999399267557,27,216,neutrophil activation,BP,7.36734495527423e-5
GO:0036230,2.672307809652723e-7,0.9999999272864779,27,218,granulocyte activation,BP,8.529191248062785e-5
GO:0043299,3.237064683821258e-7,0.9999999109566611,27,221,leukocyte degranulation,BP,1.0159527510173019e-4
GO:0002446,3.3681243534208463e-7,0.9999999071563297,27,221,neutrophil mediated immunity,BP,1.0397565524470158e-4
GO:0002275,4.0291296066863785e-7,0.9999998877941773,27,224,myeloid cell activation involved in immune response,BP,1.204326025770019e-4
