"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.26283307352294 5 12 "GO:0000075;GO:0045786" "negative regulation of cell cycle" 1
0 0.443825459977778 2 8 "GO:0000278" "mitotic cell cycle" 1
0 0.0377631787319237 4 10 "GO:0000387" "spliceosomal snRNP assembly" 0.717647058823529
0 0.015155839172325 8 32 "GO:0000398;GO:0000377;GO:0000375;GO:0008380" "RNA splicing" 0.56875
0 0.0396997292039747 7 14 "GO:0000413;GO:0018208" "protein peptidyl-prolyl isomerization" 0.697297297297297
0 0.446665037938454 6 18 "GO:0000723;GO:0032200;GO:0060249" "anatomical structure homeostasis" 1
0 0.0841509695923369 2 5 "GO:0000725" "recombinational repair" 0.944339622641509
0 0.297928567845209 3 5 "GO:0000902" "cell morphogenesis" 1
0 0.00838802347998302 4 9 "GO:0000956;GO:0006402;GO:0006401" "RNA catabolic process" 0.466666666666667
0 0.112682048326999 4 11 "GO:0001522" "pseudouridine synthesis" 0.95859375
0 0.52732085275067 2 48 "GO:0005975" "carbohydrate metabolic process" 1
0 0.61336140439412 2 12 "GO:0005996" "monosaccharide metabolic process" 1
0 0.224176270416691 3 5 "GO:0006091" "generation of precursor metabolites and energy" 1
0 0.0866323242791397 4 80 "GO:0006259" "DNA metabolic process" 0.944444444444444
0 0.245552858350438 4 11 "GO:0006260" "DNA replication" 1
0 0.0382745496515453 3 33 "GO:0006281" "DNA repair" 0.683333333333333
0 0.507925939266257 5 7 "GO:0006302" "double-strand break repair" 1
0 0.040706923780141 2 20 "GO:0006310" "DNA recombination" 0.66125
0 0.0988086043709967 4 13 "GO:0006325" "chromatin organization" 0.947457627118644
0 0.0063876354353864 2 5 "GO:0006338" "chromatin remodeling" 0.488888888888889
0 0.0484448362296292 6 60 "GO:0006355;GO:1903506;GO:2001141;GO:0051252;GO:0019219" "regulation of RNA metabolic process" 0.687777777777778
0 0.641990698293869 4 15 "GO:0006357" "regulation of transcription by RNA polymerase II" 1
0 0.164020658146429 2 15 "GO:0006364;GO:0016072" "rRNA processing" 1
0 0.0141318156179899 3 87 "GO:0006396" "RNA processing" 0.58
0 0.00150852930584386 2 40 "GO:0006397" "mRNA processing" 0.22
0 0.115524729094753 5 8 "GO:0006417;GO:0010608;GO:0034248" "regulation of cellular amide metabolic process" 0.950757575757576
0 0.0291876016815468 2 18 "GO:0006457" "protein folding" 0.719230769230769
0 0.0460854497140589 2 130 "GO:0006464;GO:0036211" "cellular protein modification process" 0.716666666666667
0 0.00705678198234999 3 63 "GO:0006486;GO:0043413;GO:0070085" "protein glycosylation" 0.495
0 0.114636321422279 6 11 "GO:0006487" "protein N-linked glycosylation" 0.958461538461538
0 0.507603645213337 2 98 "GO:0006508" "proteolysis" 1
0 0.168511228199031 6 24 "GO:0006511;GO:0019941;GO:0043632;GO:0051603" "proteolysis involved in cellular protein catabolic process" 1
0 0.65395747564401 2 46 "GO:0006518;GO:0043603" "cellular amide metabolic process" 1
0 0.416003863551333 3 32 "GO:0006520" "cellular amino acid metabolic process" 1
0 0.540672267013017 3 8 "GO:0006575" "cellular modified amino acid metabolic process" 1
0 0.0979457454976223 2 80 "GO:0006629" "lipid metabolic process" 0.956034482758621
0 0.691301934301711 2 26 "GO:0006644" "phospholipid metabolic process" 1
0 0.834807732327471 4 21 "GO:0006650;GO:0046486" "glycerolipid metabolic process" 1
0 0.0086598127919147 2 22 "GO:0006753" "nucleoside phosphate metabolic process" 0.434615384615385
0 0.211309900989071 4 57 "GO:0006796;GO:0019637;GO:0006793" "phosphorus metabolic process" 1
0 0.229490675363396 2 141 "GO:0006811" "ion transport" 1
0 0.777498522258356 2 34 "GO:0006812" "cation transport" 1
0 0.376219360994937 2 6 "GO:0006813" "potassium ion transport" 1
0 0.174932255474779 2 12 "GO:0006869" "lipid transport" 0.992857142857143
0 0.475547160291531 5 7 "GO:0006875;GO:0055065" "metal ion homeostasis" 1
0 0.374259593853407 2 5 "GO:0006879;GO:0046916" "cellular iron ion homeostasis" 1
0 0.0207685962434028 2 61 "GO:0006886" "intracellular protein transport" 0.604761904761905
0 0.455588044100657 3 6 "GO:0006913;GO:0051169" "nucleocytoplasmic transport" 1
0 0.207971933500815 2 50 "GO:0006974;GO:0033554;GO:0006950;GO:0051716" "response to stress" 1
0 0.243398284324441 2 63 "GO:0006996" "organelle organization" 1
0 0.0918222651961451 3 7 "GO:0007005" "mitochondrion organization" 0.951785714285714
0 0.707366964579328 5 14 "GO:0007010" "cytoskeleton organization" 1
0 0.165692273296311 2 15 "GO:0007034" "vacuolar transport" 1
0 0.532851527914343 2 11 "GO:0007049" "cell cycle" 1
0 0.000228172095097815 2 7 "GO:0007059" "chromosome segregation" 0
0 0.578774847137749 2 9 "GO:0007154" "cell communication" 1
0 0.15494875835481 2 14 "GO:0007155;GO:0022610" "cell adhesion" 1
0 0.758204653354038 3 99 "GO:0007165" "signal transduction" 1
0 0.525404094822417 4 9 "GO:0007166" "cell surface receptor signaling pathway" 1
0 0.388885917908685 2 5 "GO:0007267" "cell-cell signaling" 1
0 0.151275845977719 5 5 "GO:0007346" "regulation of mitotic cell cycle" 1
0 0.101831557606562 2 10 "GO:0008218" "bioluminescence" 0.950833333333333
0 0.0616416379237374 3 5 "GO:0008299;GO:0006720" "isoprenoid biosynthetic process" 0.744117647058824
0 0.273896371547124 2 27 "GO:0008610" "lipid biosynthetic process" 1
0 0.454039867229211 3 16 "GO:0008654" "phospholipid biosynthetic process" 1
0 0.350600384345494 4 83 "GO:0009059" "macromolecule biosynthetic process" 1
0 0.0293679281038456 2 6 "GO:0009064" "glutamine family amino acid metabolic process" 0.7
0 0.258548656801098 3 9 "GO:0009116;GO:1901657" "glycosyl compound metabolic process" 1
0 0.00109461328874906 5 5 "GO:0009123" "nucleoside monophosphate metabolic process" 0.2
0 0.0348572317427632 5 9 "GO:0009141" "nucleoside triphosphate metabolic process" 0.719354838709677
0 0.0382505890493911 6 9 "GO:0009152;GO:0006164;GO:0009150;GO:0009260;GO:0006163;GO:0009259;GO:0019693;GO:0046390" "ribonucleotide biosynthetic process" 0.702857142857143
0 0.00762818759687645 5 19 "GO:0009165;GO:0009117;GO:1901293" "nucleoside phosphate biosynthetic process" 0.481818181818182
0 0.239664750423863 3 5 "GO:0009308" "amine metabolic process" 1
0 0.313564140519009 2 34 "GO:0009451" "RNA modification" 1
0 0.0455460186140674 2 8 "GO:0009653" "anatomical structure morphogenesis" 0.725609756097561
0 0.00624801212366467 3 80 "GO:0010468" "regulation of gene expression" 0.53125
0 0.209575725017339 2 8 "GO:0010564" "regulation of cell cycle process" 1
0 0.0265429015030875 3 25 "GO:0010605;GO:0009892" "negative regulation of metabolic process" 0.702083333333333
0 0.0222961586891258 2 20 "GO:0010629" "negative regulation of gene expression" 0.647727272727273
0 0.0273245367416434 3 80 "GO:0015031;GO:0015833;GO:0045184;GO:0042886;GO:0008104;GO:0033036" "peptide transport" 0.7
0 0.0583395868129275 2 23 "GO:0015074" "DNA integration" 0.738775510204082
0 0.593932006448615 4 13 "GO:0015672" "monovalent inorganic cation transport" 1
0 0.327638371207323 3 141 "GO:0016043;GO:0071840" "cellular component organization or biogenesis" 1
0 0.031677520983736 2 5 "GO:0016051" "carbohydrate biosynthetic process" 0.681666666666667
0 0.000267100882300583 2 49 "GO:0016071" "mRNA metabolic process" 0
0 0.105977485719098 2 35 "GO:0016192" "vesicle-mediated transport" 0.94758064516129
0 0.148548285529091 4 73 "GO:0018130;GO:1901362" "heterocycle biosynthetic process" 1
0 0.0477114002538956 3 26 "GO:0018193" "peptidyl-amino acid modification" 0.696590909090909
0 0.353025454887068 4 5 "GO:0019318" "hexose metabolic process" 1
0 0.00224256935146856 4 18 "GO:0019439;GO:0044270;GO:0046700;GO:1901361" "organic cyclic compound catabolic process" 0.275
0 0.675135807963381 3 13 "GO:0019725" "cellular homeostasis" 1
0 0.45592395078351 4 42 "GO:0019752;GO:0043436;GO:0006082" "oxoacid metabolic process" 1
0 0.131851027116981 2 26 "GO:0022402" "cell cycle process" 1
0 0.0474921579358593 4 63 "GO:0022607" "cellular component assembly" 0.71046511627907
0 0.0894634952894818 3 21 "GO:0022618;GO:0071826" "ribonucleoprotein complex assembly" 0.950909090909091
0 0.0376827995162904 2 18 "GO:0023051" "regulation of signaling" 0.737878787878788
0 0.538757841134469 1 8 "GO:0023052" "signaling" 1
0 0.593932006448615 4 13 "GO:0030001" "metal ion transport" 1
0 0.557006641914982 6 9 "GO:0030003;GO:0006873;GO:0055080;GO:0098771;GO:0050801;GO:0055082" "inorganic ion homeostasis" 1
0 0.0683111377577493 2 88 "GO:0031323;GO:0051171;GO:0080090" "regulation of cellular metabolic process" 0.801923076923077
0 0.173494298252678 2 19 "GO:0032268;GO:0051246" "regulation of protein metabolic process" 0.996385542168675
0 0.809103075230647 1 19 "GO:0032501" "multicellular organismal process" 1
0 0.201809351816698 1 33 "GO:0032502" "developmental process" 1
0 0.279524697492315 2 12 "GO:0032879" "regulation of localization" 1
0 0.608130086382873 5 14 "GO:0033043;GO:0051128" "regulation of cellular component organization" 1
0 0.74546544335104 4 15 "GO:0034220" "ion transmembrane transport" 1
0 0.0297595330531534 2 7 "GO:0034404" "nucleobase-containing small molecule biosynthetic process" 0.691071428571429
0 0.332559223810838 7 44 "GO:0034470;GO:0034660" "ncRNA metabolic process" 1
0 0.030367636968179 2 50 "GO:0034622;GO:0065003;GO:0043933" "protein-containing complex subunit organization" 0.675862068965517
0 0.350436328298253 2 67 "GO:0034645" "cellular macromolecule biosynthetic process" 1
0 0.146093612656309 4 64 "GO:0034654;GO:0019438" "aromatic compound biosynthetic process" 1
0 0.00134203232651441 2 14 "GO:0034655" "nucleobase-containing compound catabolic process" 0.225
0 0.140442105213543 4 5 "GO:0034765;GO:0034762" "regulation of transmembrane transport" 1
0 0.591538291334174 2 10 "GO:0042221" "response to chemical" 1
0 0.637843045426878 2 34 "GO:0042592" "homeostatic process" 1
0 0.177483766879864 4 47 "GO:0042981;GO:0043067;GO:0010941" "regulation of cell death" 0.990588235294118
0 0.185553496853024 4 6 "GO:0043066;GO:0043069;GO:0060548" "negative regulation of apoptotic process" 1
0 0.160479640764808 2 6 "GO:0043269" "regulation of ion transport" 1
0 0.00357103015025357 3 61 "GO:0044248;GO:0009056;GO:1901575" "catabolic process" 0.378571428571429
0 0.585387053587722 2 42 "GO:0044255" "cellular lipid metabolic process" 1
0 0.0173088787484678 3 35 "GO:0044265;GO:0009057" "macromolecule catabolic process" 0.588888888888889
0 0.20648827274619 4 104 "GO:0044271" "cellular nitrogen compound biosynthetic process" 1
0 0.383091783765889 2 95 "GO:0044281" "small molecule metabolic process" 1
0 0.162380904134962 2 32 "GO:0044283" "small molecule biosynthetic process" 1
0 0.0234210014983841 4 5 "GO:0046434" "organophosphate catabolic process" 0.643478260869565
0 0.704013370927267 2 13 "GO:0046474;GO:0045017" "glycerolipid biosynthetic process" 1
0 0.10390714685341 2 88 "GO:0046907;GO:0051641;GO:0051649" "cellular localization" 0.950819672131147
0 0.11134159016516 3 10 "GO:0048193" "Golgi vesicle transport" 0.965873015873016
0 0.332260768001657 3 18 "GO:0048518" "positive regulation of biological process" 1
0 0.0404038876536529 2 50 "GO:0048519" "negative regulation of biological process" 0.689473684210526
0 0.311280438646582 4 15 "GO:0048522" "positive regulation of cellular process" 1
0 0.295150240158126 3 39 "GO:0048523" "negative regulation of cellular process" 1
0 0.591538291334174 4 10 "GO:0048878" "chemical homeostasis" 1
0 0.234607023630481 1 59 "GO:0050896" "response to stimulus" 1
0 0.19456679176281 4 8 "GO:0051049" "regulation of transport" 1
0 0.152426925470841 2 6 "GO:0051235" "maintenance of location" 1
0 0.094038160722423 3 32 "GO:0051276" "chromosome organization" 0.95
0 0.454517447476691 2 7 "GO:0051640" "organelle localization" 1
0 0.323588699526175 4 21 "GO:0051726" "regulation of cell cycle" 1
0 0.427656969988127 3 6 "GO:0055072;GO:0055076" "iron ion homeostasis" 1
0 0.356135107204814 2 21 "GO:0055085" "transmembrane transport" 1
0 0.0162409367929027 3 32 "GO:0055086" "nucleobase-containing small molecule metabolic process" 0.579411764705882
0 0.37473165678911 2 34 "GO:0055114" "oxidation-reduction process" 1
0 0.0182985589971381 2 100 "GO:0060255;GO:0019222" "regulation of metabolic process" 0.5575
0 0.609937256964818 2 53 "GO:0065008" "regulation of biological quality" 1
0 0.0485333754008066 2 13 "GO:0070925" "organelle assembly" 0.675
0 0.0590973390051053 4 96 "GO:0071702;GO:0071705;GO:0006820" "organic substance transport" 0.732
0 0.0406219358731742 4 10 "GO:0072521;GO:0072522" "purine-containing compound metabolic process" 0.674358974358974
0 0.144284284603077 3 39 "GO:0090407" "organophosphate biosynthetic process" 1
0 0.0177179453654551 2 35 "GO:1901135" "carbohydrate derivative metabolic process" 0.568421052631579
0 0.00951477129698759 2 25 "GO:1901137" "carbohydrate derivative biosynthetic process" 0.442857142857143
0 0.0494516202354491 2 20 "GO:1901565" "organonitrogen compound catabolic process" 0.670212765957447
0 0.42066517444869 2 74 "GO:1901566" "organonitrogen compound biosynthetic process" 1
0 0.050497228341479 4 16 "GO:1901605" "alpha-amino acid metabolic process" 0.665625
0 0.308259124095065 3 6 "GO:1901615" "organic hydroxy compound metabolic process" 1
0 0.172859082267272 6 6 "GO:1901987" "regulation of cell cycle phase transition" 1
0 0.151275845977719 2 5 "GO:1902749" "regulation of cell cycle G2/M phase transition" 1
0 0.11567322460907 3 16 "GO:1903047" "mitotic cell cycle process" 0.937313432835821
0 0.0369929165887302 4 71 "GO:2000112;GO:0010556;GO:0031326;GO:0009889" "regulation of biosynthetic process" 0.75
0 1 3 9 "GO:0000077;GO:0031570" "DNA damage checkpoint" 1
0 1 2 11 "GO:0000226" "microtubule cytoskeleton organization" 1
0 1 6 14 "GO:0001510" "RNA methylation" 1
0 1 2 7 "GO:0001822;GO:0048513" "animal organ development" 1
0 1 2 6 "GO:0001932;GO:0042325" "regulation of protein phosphorylation" 1
0 1 5 6 "GO:0002098;GO:0002097" "tRNA wobble uridine modification" 1
0 1 2 6 "GO:0006099" "tricarboxylic acid cycle" 1
0 1 2 17 "GO:0006351;GO:0097659" "transcription, DNA-templated" 1
0 1 3 9 "GO:0006352" "DNA-templated transcription, initiation" 1
0 1 5 5 "GO:0006366" "transcription by RNA polymerase II" 1
0 1 4 5 "GO:0006367" "transcription initiation from RNA polymerase II promoter" 1
0 1 3 5 "GO:0006368;GO:0006354" "transcription elongation from RNA polymerase II promoter" 1
0 1 3 9 "GO:0006400" "tRNA modification" 1
0 1 3 38 "GO:0006412;GO:0043043;GO:0043604" "amide biosynthetic process" 1
0 1 6 9 "GO:0006506;GO:0006497;GO:0006505;GO:0006661;GO:0009247;GO:0006664;GO:1903509" "phosphatidylinositol biosynthetic process" 1
0 1 3 5 "GO:0006513" "protein monoubiquitination" 1
0 1 3 7 "GO:0006605" "protein targeting" 1
0 1 3 5 "GO:0006631" "fatty acid metabolic process" 1
0 1 3 10 "GO:0006643;GO:0046467" "membrane lipid metabolic process" 1
0 1 4 5 "GO:0006744;GO:0006743;GO:1901663;GO:1901661;GO:0042181" "quinone metabolic process" 1
0 1 3 5 "GO:0006749" "glutathione metabolic process" 1
0 1 3 13 "GO:0006790" "sulfur compound metabolic process" 1
0 1 2 5 "GO:0006836" "neurotransmitter transport" 1
0 1 2 6 "GO:0006839" "mitochondrial transport" 1
0 1 5 7 "GO:0006857" "oligopeptide transport" 1
0 1 2 40 "GO:0007017" "microtubule-based process" 1
0 1 2 17 "GO:0007018;GO:0006928" "microtubule-based movement" 1
0 1 3 9 "GO:0007051" "spindle organization" 1
0 1 2 6 "GO:0007062" "sister chromatid cohesion" 1
0 1 5 5 "GO:0007064" "mitotic sister chromatid cohesion" 1
0 1 4 8 "GO:0007186" "G protein-coupled receptor signaling pathway" 1
0 1 2 14 "GO:0007275" "multicellular organism development" 1
0 1 2 25 "GO:0008033;GO:0006399" "tRNA metabolic process" 1
0 1 3 9 "GO:0008652;GO:1901607" "cellular amino acid biosynthetic process" 1
0 1 5 6 "GO:0009206;GO:0009145;GO:0009201;GO:0009205;GO:0009142;GO:0009144;GO:0009199" "ribonucleoside triphosphate biosynthetic process" 1
0 1 2 18 "GO:0009966;GO:0010646;GO:0048583" "regulation of response to stimulus" 1
0 1 5 5 "GO:0009968;GO:0010648;GO:0023057;GO:0048585" "negative regulation of cell communication" 1
0 1 2 11 "GO:0010604;GO:0009893;GO:0031325;GO:0051173" "positive regulation of macromolecule metabolic process" 1
