"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.58637789173959 2 11 "GO:0000226" "microtubule cytoskeleton organization" 1
0 0.0953493153330458 3 8 "GO:0000278" "mitotic cell cycle" 0.856410256410256
0 0.00907355841262867 4 10 "GO:0000387" "spliceosomal snRNP assembly" 0.191860465116279
0 0.000131369537603987 9 32 "GO:0000398;GO:0000377;GO:0000375;GO:0008380" "RNA splicing" 0
0 0.13733035585626 6 14 "GO:0000413;GO:0018208" "peptidyl-proline modification" 0.951086956521739
0 0.512151653151203 6 18 "GO:0000723;GO:0032200;GO:0060249" "anatomical structure homeostasis" 1
0 0.557247303377707 2 5 "GO:0000725" "recombinational repair" 1
0 0.377508293798937 3 9 "GO:0000956;GO:0006402;GO:0006401" "RNA catabolic process" 1
0 0.000209089864365138 2 14 "GO:0001510" "RNA methylation" 0.003125
0 0.146884794863222 2 11 "GO:0001522" "pseudouridine synthesis" 1
0 0.944425139894811 2 7 "GO:0001822;GO:0048513" "animal organ development" 1
0 0.149032947498488 7 6 "GO:0001932;GO:0042325" "regulation of phosphorylation" 0.992631578947368
0 0.484172200970911 3 6 "GO:0002098;GO:0002097" "tRNA wobble uridine modification" 1
0 0.349422942366519 2 48 "GO:0005975" "carbohydrate metabolic process" 1
0 0.637410987692406 2 12 "GO:0005996" "monosaccharide metabolic process" 1
0 0.0153965710222033 2 5 "GO:0006091" "generation of precursor metabolites and energy" 0.292553191489362
0 0.151025700156282 2 6 "GO:0006099" "tricarboxylic acid cycle" 0.982989690721649
0 0.778763781276554 2 80 "GO:0006259" "DNA metabolic process" 1
0 0.0736977412306087 2 11 "GO:0006260" "DNA replication" 0.817910447761194
0 0.661474104398261 5 33 "GO:0006281" "DNA repair" 1
0 0.453852655438264 2 7 "GO:0006302" "double-strand break repair" 1
0 0.938548823269758 5 20 "GO:0006310" "DNA recombination" 1
0 0.47437828385542 3 13 "GO:0006325" "chromatin organization" 1
0 0.644278487095839 2 5 "GO:0006338" "chromatin remodeling" 1
0 0.0826163654779825 6 17 "GO:0006351;GO:0097659" "transcription, DNA-templated" 0.840845070422535
0 0.0331403846312479 4 9 "GO:0006352" "DNA-templated transcription, initiation" 0.478070175438596
0 0.333565053649496 5 60 "GO:0006355;GO:1903506;GO:2001141;GO:0051252;GO:0019219" "regulation of RNA metabolic process" 1
0 0.0430928804101343 6 15 "GO:0006357" "regulation of transcription by RNA polymerase II" 0.593333333333333
0 0.0256189809753786 3 15 "GO:0006364;GO:0016072" "rRNA processing" 0.420192307692308
0 0.398244014789534 2 5 "GO:0006366" "transcription by RNA polymerase II" 1
0 0.219514863167492 6 5 "GO:0006367" "transcription initiation from RNA polymerase II promoter" 1
0 0.0121278727479109 6 87 "GO:0006396" "RNA processing" 0.235869565217391
0 0.000378289783663533 2 40 "GO:0006397" "mRNA processing" 0.00952380952380952
0 0.204866079009468 7 9 "GO:0006400" "tRNA modification" 1
0 1.60382574880276e-12 2 38 "GO:0006412;GO:0043043;GO:0043604" "amide biosynthetic process" 0
0 0.163929256360683 2 8 "GO:0006417;GO:0010608;GO:0034248" "regulation of translation" 0.987745098039216
0 0.00174803144449609 2 18 "GO:0006457" "protein folding" 0.0482142857142857
0 0.000481975633212601 4 130 "GO:0006464;GO:0036211" "protein modification process" 0.012
0 1.95533274906577e-05 3 63 "GO:0006486;GO:0043413;GO:0070085" "protein glycosylation" 0
0 0.0214215564750268 5 11 "GO:0006487" "protein N-linked glycosylation" 0.361764705882353
0 0.168084445108201 4 9 "GO:0006506;GO:0006497;GO:0006505;GO:0006661;GO:0009247;GO:0006664;GO:1903509" "phosphatidylinositol biosynthetic process" 0.983653846153846
0 0.492288029168583 3 98 "GO:0006508" "proteolysis" 1
0 0.0102430992807561 4 24 "GO:0006511;GO:0019941;GO:0043632;GO:0051603" "proteolysis involved in cellular protein catabolic process" 0.207777777777778
0 0.799803532713579 3 5 "GO:0006513" "protein monoubiquitination" 1
0 5.78389033568737e-10 4 46 "GO:0006518;GO:0043603" "cellular amide metabolic process" 0
0 0.291698643640771 3 32 "GO:0006520" "cellular amino acid metabolic process" 1
0 0.411799358008894 2 8 "GO:0006575" "cellular modified amino acid metabolic process" 1
0 0.000237229045156195 2 7 "GO:0006605" "protein targeting" 0.00294117647058824
0 0.424327289925091 2 80 "GO:0006629" "lipid metabolic process" 1
0 0.520400422917804 2 5 "GO:0006631" "fatty acid metabolic process" 1
0 0.291966611782464 2 10 "GO:0006643;GO:0046467" "membrane lipid metabolic process" 1
0 0.272655562736535 2 26 "GO:0006644" "phospholipid metabolic process" 1
0 0.194562493540232 2 21 "GO:0006650;GO:0046486" "glycerolipid metabolic process" 1
0 0.451044362417748 3 5 "GO:0006744;GO:0006743;GO:1901663;GO:1901661;GO:0042181" "quinone biosynthetic process" 1
0 0.339257954435236 2 5 "GO:0006749" "glutathione metabolic process" 1
0 0.183278481814801 2 22 "GO:0006753" "nucleoside phosphate metabolic process" 1
0 0.266321996312114 2 13 "GO:0006790" "sulfur compound metabolic process" 1
0 0.234542505641869 3 57 "GO:0006796;GO:0019637;GO:0006793" "phosphorus metabolic process" 1
0 0.00263751334309427 3 141 "GO:0006811" "ion transport" 0.06875
0 0.00307598276797386 2 34 "GO:0006812" "cation transport" 0.0897058823529412
0 0.516491800081068 4 6 "GO:0006813" "potassium ion transport" 1
0 0.531280492867068 3 5 "GO:0006836" "neurotransmitter transport" 1
0 0.017221643692514 3 6 "GO:0006839" "mitochondrial transport" 0.305208333333333
0 0.249658000396314 2 7 "GO:0006857" "oligopeptide transport" 1
0 0.149663979537178 2 12 "GO:0006869" "lipid transport" 0.986458333333333
0 0.454668110734719 4 7 "GO:0006875;GO:0055065" "metal ion homeostasis" 1
0 0.214072600410309 7 5 "GO:0006879;GO:0046916" "cellular iron ion homeostasis" 1
0 0.000249325106734985 4 61 "GO:0006886" "intracellular protein transport" 0.00277777777777778
0 0.077151906430555 4 6 "GO:0006913;GO:0051169" "nucleocytoplasmic transport" 0.832352941176471
0 0.973796623207473 4 50 "GO:0006974;GO:0033554;GO:0006950;GO:0051716" "response to stress" 1
0 0.587884124483638 4 63 "GO:0006996" "organelle organization" 1
0 0.166813440142665 2 7 "GO:0007005" "mitochondrion organization" 0.988834951456311
0 0.537429339316383 2 14 "GO:0007010" "cytoskeleton organization" 1
0 0.314199527717077 2 40 "GO:0007017" "microtubule-based process" 1
0 0.696756668777607 3 17 "GO:0007018;GO:0006928" "microtubule-based movement" 1
0 0.0817484138730698 3 15 "GO:0007034" "vacuolar transport" 0.844285714285714
0 0.134154857528512 2 11 "GO:0007049" "cell cycle" 0.956666666666667
0 0.788645407430426 3 9 "GO:0007051" "spindle organization" 1
0 0.681313067242901 2 7 "GO:0007059" "chromosome segregation" 1
0 0.683168091591205 2 6 "GO:0007062" "sister chromatid cohesion" 1
0 0.566769450464576 2 5 "GO:0007064" "mitotic sister chromatid cohesion" 1
0 0.91591473113948 2 9 "GO:0007154" "cell communication" 1
0 0.964469932855941 2 14 "GO:0007155;GO:0022610" "cell adhesion" 1
0 0.998678227714704 3 99 "GO:0007165" "signal transduction" 1
0 0.870224246005897 2 9 "GO:0007166" "cell surface receptor signaling pathway" 1
0 0.222518044869542 2 8 "GO:0007186" "G protein-coupled receptor signaling pathway" 1
0 0.753362638095774 2 5 "GO:0007267" "cell-cell signaling" 1
0 0.325889093220745 2 14 "GO:0007275" "multicellular organism development" 1
0 0.722222112031126 2 25 "GO:0008033;GO:0006399" "tRNA metabolic process" 1
0 0.00218632681870769 2 10 "GO:0008218" "bioluminescence" 0.0633333333333333
0 0.329207094134164 2 5 "GO:0008299;GO:0006720" "isoprenoid biosynthetic process" 1
0 0.756053297178537 2 27 "GO:0008610" "lipid biosynthetic process" 1
0 0.18135026653989 3 9 "GO:0008652;GO:1901607" "cellular amino acid biosynthetic process" 1
0 0.498368024211259 3 16 "GO:0008654" "phospholipid biosynthetic process" 1
0 1.71637455802668e-09 2 83 "GO:0009059" "macromolecule biosynthetic process" 0
0 0.488852763343018 3 6 "GO:0009064" "glutamine family amino acid metabolic process" 1
0 0.605971131301532 4 9 "GO:0009116;GO:1901657" "glycosyl compound metabolic process" 1
0 0.200352740782124 2 5 "GO:0009123" "nucleoside monophosphate metabolic process" 1
0 0.0321831625539499 5 9 "GO:0009141" "nucleoside triphosphate metabolic process" 0.483636363636364
0 0.00613418368231917 5 9 "GO:0009152;GO:0006164;GO:0009150;GO:0009260;GO:0006163;GO:0009259;GO:0046390;GO:0019693" "ribose phosphate biosynthetic process" 0.132926829268293
0 0.112605753996428 2 19 "GO:0009165;GO:0009117;GO:1901293" "nucleoside phosphate biosynthetic process" 0.907228915662651
0 0.00251568163269695 4 6 "GO:0009206;GO:0009145;GO:0009201;GO:0009205;GO:0009142;GO:0009144;GO:0009199" "purine nucleoside triphosphate biosynthetic process" 0.0693548387096774
0 0.280581860242452 4 5 "GO:0009308" "amine metabolic process" 1
0 0.00581676173953289 2 34 "GO:0009451" "RNA modification" 0.13
0 0.667181495221489 2 8 "GO:0009653" "anatomical structure morphogenesis" 1
0 0.306221587432092 2 18 "GO:0009966;GO:0010646;GO:0048583" "regulation of response to stimulus" 1
0 0.688106858769215 2 5 "GO:0009968;GO:0010648;GO:0023057;GO:0048585" "negative regulation of signal transduction" 1
0 0.418865709265633 2 80 "GO:0010468" "regulation of gene expression" 1
0 0.764399723349259 2 8 "GO:0010564" "regulation of cell cycle process" 1
0 0.0831975452450672 2 11 "GO:0010604;GO:0009893;GO:0031325;GO:0051173" "positive regulation of macromolecule metabolic process" 0.835416666666667
0 0.536264918348505 2 25 "GO:0010605;GO:0009892" "negative regulation of metabolic process" 1
0 0.106656172215131 3 6 "GO:0010628;GO:0010557;GO:0031328;GO:0009891" "positive regulation of gene expression" 0.879878048780488
0 0.610699100813304 2 20 "GO:0010629" "negative regulation of gene expression" 1
0 0.275932213920987 5 5 "GO:0010639;GO:0051129" "negative regulation of cellular component organization" 1
0 8.29678770999916e-05 4 80 "GO:0015031;GO:0015833;GO:0045184;GO:0042886;GO:0008104;GO:0033036" "amide transport" 0
