"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.384144936683484 3 6 "GO:0000030" "mannosyltransferase activity" 0.994845360824742
0 0.0093319090589406 2 11 "GO:0000049" "tRNA binding" 0.215217391304348
0 0.0606451776147109 4 7 "GO:0000062;GO:0120227;GO:1901567" "acyl-CoA binding" 0.557692307692308
0 0.0189732271509833 3 36 "GO:0000287" "magnesium ion binding" 0.322413793103448
0 0.054792436420507 5 21 "GO:0000295;GO:0005346;GO:0008514;GO:0015216;GO:1901505;GO:0015215;GO:0015605;GO:0015932" "nucleobase-containing compound transmembrane transporter activity" 0.535632183908046
0 0.412020196594983 2 10 "GO:0000976;GO:0001067;GO:1990837" "sequence-specific double-stranded DNA binding" 0.983251231527094
0 0.428477950553771 3 6 "GO:0000977" "RNA polymerase II transcription regulatory region sequence-specific DNA binding" 1
0 0.00528823171715902 3 86 "GO:0000981" "DNA-binding transcription factor activity, RNA polymerase II-specific" 0.163414634146341
0 0.182552516989694 3 6 "GO:0001733;GO:0050694" "galactosylceramide sulfotransferase activity" 0.787987012987013
0 0.0966562498614924 2 320 "GO:0003677" "DNA binding" 0.70188679245283
0 0.659794964773323 2 11 "GO:0003678" "DNA helicase activity" 1
0 0.594177571336196 2 11 "GO:0003682" "chromatin binding" 1
0 0.531747758250601 2 11 "GO:0003684" "damaged DNA binding" 1
0 0.498047503606921 3 13 "GO:0003690" "double-stranded DNA binding" 1
0 0.329350195109369 3 10 "GO:0003697" "single-stranded DNA binding" 0.946216216216216
0 0.168637180000842 2 178 "GO:0003700" "DNA-binding transcription factor activity" 0.770469798657718
0 0.00295363861814065 2 32 "GO:0003712" "transcription coregulator activity" 0.116666666666667
0 0.165791077532824 3 7 "GO:0003713" "transcription coactivator activity" 0.770408163265306
0 1.39222370166436e-13 2 245 "GO:0003723" "RNA binding" 0
0 0.106596927131292 2 9 "GO:0003729" "mRNA binding" 0.69695652173913
0 1.42949225725467e-32 2 120 "GO:0003735" "structural constituent of ribosome" 0
0 1.61671905569456e-08 3 33 "GO:0003743" "translation initiation factor activity" 0
0 0.000408481401614591 4 9 "GO:0003746" "translation elongation factor activity" 0.0275
0 2.60170148832611e-05 3 25 "GO:0003755;GO:0016859" "cis-trans isomerase activity" 0
0 0.00362767445990951 3 7 "GO:0003756;GO:0016864" "protein disulfide isomerase activity" 0.138888888888889
0 0.484806985873887 7 84 "GO:0003774" "motor activity" 1
0 0.40061252893066 2 61 "GO:0003777" "microtubule motor activity" 0.991708542713568
0 0.0554756679709815 2 47 "GO:0003779" "actin binding" 0.536363636363636
0 0.143842294590793 3 5 "GO:0003785" "actin monomer binding" 0.779323308270677
0 0.164907932934928 5 5 "GO:0003857" "3-hydroxyacyl-CoA dehydrogenase activity" 0.775
0 0.164225274625875 2 8 "GO:0003899;GO:0034062;GO:0097747" "DNA-directed 5'-3' RNA polymerase activity" 0.778620689655173
