"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.829383524218451 4 9 "GO:0000075;GO:0045786" "cell cycle checkpoint" 1
0 0.812220613252554 6 7 "GO:0000077;GO:0031570" "DNA damage checkpoint" 1
0 0.00804935001344454 2 11 "GO:0000226" "microtubule cytoskeleton organization" 0.189393939393939
0 0.00512401946014967 3 7 "GO:0000278" "mitotic cell cycle" 0.162
0 0.503929300797994 2 10 "GO:0000387" "spliceosomal snRNP assembly" 1
0 0.490997329873237 3 30 "GO:0000398;GO:0000377;GO:0000375;GO:0008380" "RNA splicing" 1
0 0.0690827332522134 3 14 "GO:0000413;GO:0018208" "protein peptidyl-prolyl isomerization" 0.620422535211268
0 0.635768837410251 5 6 "GO:0000723;GO:0032200;GO:0060249" "telomere maintenance" 1
0 0.852969312289668 2 5 "GO:0000902" "cell morphogenesis" 1
0 0.404014790289865 5 8 "GO:0000956;GO:0006402;GO:0006401" "RNA catabolic process" 1
0 0.00523534532295223 2 12 "GO:0001510" "RNA methylation" 0.159615384615385
0 0.543643141867382 7 9 "GO:0001522" "pseudouridine synthesis" 1
0 0.108548765679443 6 6 "GO:0001932;GO:0042325" "regulation of protein phosphorylation" 0.715340909090909
0 0.00309244198194572 2 34 "GO:0005975" "carbohydrate metabolic process" 0.155263157894737
0 0.461250017857612 2 8 "GO:0005996" "monosaccharide metabolic process" 1
0 0.0626967209070283 2 5 "GO:0006099" "tricarboxylic acid cycle" 0.590441176470588
0 0.88219499521558 2 46 "GO:0006259" "DNA metabolic process" 1
0 0.294827080874655 4 10 "GO:0006260" "DNA replication" 0.952692307692308
0 0.95930971862081 3 24 "GO:0006281" "DNA repair" 1
0 0.398608480451228 5 6 "GO:0006302" "double-strand break repair" 1
0 0.427743584513491 5 10 "GO:0006310" "DNA recombination" 1
0 0.460832912705447 2 9 "GO:0006325" "chromatin organization" 1
0 0.130587020293016 6 16 "GO:0006351;GO:0097659" "transcription, DNA-templated" 0.75
0 0.00603629805435206 2 8 "GO:0006352" "DNA-templated transcription, initiation" 0.172222222222222
0 0.883462982761101 5 49 "GO:0006355;GO:1903506;GO:2001141;GO:0051252;GO:0019219" "regulation of RNA metabolic process" 1
