"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.683867468069873 5 6 "GO:0000030" "mannosyltransferase activity" 1
0 0.72871577338532 3 445 "GO:0000166;GO:0036094;GO:1901265" "small molecule binding" 1
0 0.802178974075521 2 36 "GO:0000287" "magnesium ion binding" 1
0 0.267752333017242 2 21 "GO:0000295;GO:0005346;GO:0008514;GO:0015216;GO:1901505;GO:0015215;GO:0015605;GO:0015932" "carbohydrate derivative transmembrane transporter activity" 0.954375
0 0.755655227301202 2 10 "GO:0000976;GO:0001067;GO:1990837" "sequence-specific double-stranded DNA binding" 1
0 0.438206572191165 4 6 "GO:0000977" "RNA polymerase II transcription regulatory region sequence-specific DNA binding" 1
0 0.0696526361930342 3 86 "GO:0000981" "DNA-binding transcription factor activity, RNA polymerase II-specific" 0.552380952380952
0 0.00759244059541264 5 6 "GO:0001733;GO:0050694" "galactose 3-O-sulfotransferase activity" 0.155882352941176
0 0.997884497751886 2 320 "GO:0003677" "DNA binding" 1
0 0.683604213327243 2 11 "GO:0003682" "chromatin binding" 1
0 0.200088655812651 2 11 "GO:0003684" "damaged DNA binding" 0.832352941176471
0 0.757105042045697 2 13 "GO:0003690" "double-stranded DNA binding" 1
0 0.110656836534255 2 10 "GO:0003697" "single-stranded DNA binding" 0.66869918699187
0 0.0188132773934992 2 178 "GO:0003700" "DNA-binding transcription factor activity" 0.28
0 0.97874516723937 2 32 "GO:0003712" "transcription coregulator activity" 1
0 0.864719802012227 3 7 "GO:0003713" "transcription coactivator activity" 1
0 0.77900230541133 2 245 "GO:0003723" "RNA binding" 1
0 0.106811399791086 2 9 "GO:0003729" "mRNA binding" 0.661570247933884
0 0.944875693576964 2 120 "GO:0003735" "structural constituent of ribosome" 1
0 0.251166956573225 4 33 "GO:0003743" "translation initiation factor activity" 0.930379746835443
0 0.0129058323721791 3 9 "GO:0003746" "translation elongation factor activity" 0.210655737704918
0 0.00383297721113179 3 25 "GO:0003755;GO:0016859" "peptidyl-prolyl cis-trans isomerase activity" 0.118918918918919
0 0.125331000380567 3 7 "GO:0003756;GO:0016864" "protein disulfide isomerase activity" 0.70703125
0 0.616057450037692 2 84 "GO:0003774" "motor activity" 1
0 0.0862890673868859 2 61 "GO:0003777" "microtubule motor activity" 0.599122807017544
0 0.438478765479475 2 47 "GO:0003779" "actin binding" 1
0 0.0508880607738662 5 5 "GO:0003785" "actin monomer binding" 0.481182795698925
0 7.63330022122241e-05 2 5 "GO:0003857" "3-hydroxyacyl-CoA dehydrogenase activity" 0.003125
0 0.907176157643972 3 8 "GO:0003899;GO:0034062;GO:0097747" "DNA-directed 5'-3' RNA polymerase activity" 1
0 0.886821613361604 2 166 "GO:0003924" "GTPase activity" 1
0 0.972271567636567 5 19 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 1
0 0.0120722183853824 5 13 "GO:0003951" "NAD+ kinase activity" 0.2025
0 0.0120258742645939 2 16 "GO:0003964" "RNA-directed DNA polymerase activity" 0.203389830508475
0 0.0280829024657156 2 6 "GO:0003993" "acid phosphatase activity" 0.353289473684211
0 0.0110149724979869 2 8 "GO:0003995" "acyl-CoA dehydrogenase activity" 0.192241379310345
0 0.103855465052477 3 6 "GO:0004017" "adenylate kinase activity" 0.650416666666667
0 0.0426958004558815 5 17 "GO:0004089" "carbonate dehydratase activity" 0.440229885057471
0 0.0361656211886337 2 25 "GO:0004096" "catalase activity" 0.394117647058824
0 0.217706715829044 2 11 "GO:0004114;GO:0004112" "cyclic-nucleotide phosphodiesterase activity" 0.869032258064516
0 0.00897964891623428 3 10 "GO:0004129;GO:0015002;GO:0016676;GO:0016675" "cytochrome-c oxidase activity" 0.171818181818182
0 0.0585744276411438 2 10 "GO:0004144" "diacylglycerol O-acyltransferase activity" 0.505555555555556
0 9.83381637935329e-05 3 192 "GO:0004175" "endopeptidase activity" 0.00555555555555556
0 0.0065323872920589 3 8 "GO:0004176" "ATP-dependent peptidase activity" 0.146938775510204
0 0.197565347705239 2 17 "GO:0004181;GO:0004180" "carboxypeptidase activity" 0.847315436241611
0 0.0257006655832486 4 14 "GO:0004190;GO:0070001" "aspartic-type endopeptidase activity" 0.337837837837838
0 0.877437169586221 2 22 "GO:0004197;GO:0008234" "cysteine-type peptidase activity" 1
0 0.882224625190605 6 7 "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" 1
0 7.25338262783488e-07 5 81 "GO:0004222" "metalloendopeptidase activity" 0
0 0.00598312438363468 5 67 "GO:0004252;GO:0008236;GO:0017171" "serine-type peptidase activity" 0.13936170212766
0 0.0294989280812249 2 10 "GO:0004364" "glutathione transferase activity" 0.358441558441558
0 0.112797352846179 3 7 "GO:0004383" "guanylate cyclase activity" 0.673790322580645
0 0.939932513306273 2 35 "GO:0004386" "helicase activity" 1
0 0.561945141810389 3 5 "GO:0004402;GO:0061733;GO:0034212" "peptide N-acetyltransferase activity" 1
0 0.159249545130193 2 6 "GO:0004435;GO:0004629" "phosphatidylinositol phospholipase C activity" 0.799259259259259
0 0.00388240380690948 3 33 "GO:0004497" "monooxygenase activity" 0.117105263157895
0 0.00586589803976367 5 14 "GO:0004499;GO:0016709" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen" 0.143333333333333
0 0.894821242513812 4 39 "GO:0004518" "nuclease activity" 1
0 0.911358680358 2 20 "GO:0004519" "endonuclease activity" 1
0 0.946157450385168 2 14 "GO:0004521" "endoribonuclease activity" 1
0 0.0537149824986235 2 8 "GO:0004527;GO:0016796" "exonuclease activity" 0.4859375
0 0.0322758206937591 2 5 "GO:0004536" "deoxyribonuclease activity" 0.364634146341463
0 0.96332998731962 2 24 "GO:0004540" "ribonuclease activity" 1
