"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.0116063682456205 3 11 "GO:0000049" "tRNA binding" 0.265217391304348
0 0.00190096962252313 7 6 "GO:0000062;GO:0120227;GO:1901567" "fatty-acyl-CoA binding" 0.0653846153846154
0 0.00146397196914789 3 32 "GO:0000287" "magnesium ion binding" 0.0604166666666667
0 0.064185525349905 4 16 "GO:0000295;GO:0005346;GO:0008514;GO:0015216;GO:0015215;GO:0015605" "organic anion transmembrane transporter activity" 0.620348837209302
0 0.384958180433747 2 9 "GO:0000976;GO:0001067;GO:1990837" "sequence-specific double-stranded DNA binding" 1
0 0.718809750343595 4 6 "GO:0000977" "RNA polymerase II transcription regulatory region sequence-specific DNA binding" 1
0 0.194999585293084 2 65 "GO:0000981" "DNA-binding transcription factor activity, RNA polymerase II-specific" 0.92175572519084
0 0.99865586234223 2 257 "GO:0003677" "DNA binding" 1
0 0.917289626501502 2 8 "GO:0003678" "DNA helicase activity" 1
0 0.631860294933078 2 10 "GO:0003682" "chromatin binding" 1
0 0.164349177817958 2 9 "GO:0003684" "damaged DNA binding" 0.905042016806723
0 0.391594891002392 2 11 "GO:0003690" "double-stranded DNA binding" 1
0 0.186468889640183 2 8 "GO:0003697" "single-stranded DNA binding" 0.922834645669291
0 0.719062900857794 2 138 "GO:0003700" "DNA-binding transcription factor activity" 1
0 0.274934691728065 2 29 "GO:0003712" "transcription coregulator activity" 0.959032258064516
0 0.28255457404776 2 7 "GO:0003713" "transcription coactivator activity" 0.964012738853503
0 1.32572360952895e-05 2 217 "GO:0003723" "RNA binding" 0
0 0.0595340999228221 3 9 "GO:0003729" "mRNA binding" 0.585294117647059
0 3.4291381242805e-34 2 116 "GO:0003735" "structural constituent of ribosome" 0
0 2.71264608346471e-05 2 29 "GO:0003743" "translation initiation factor activity" 0
0 8.76334805146353e-05 2 8 "GO:0003746" "translation elongation factor activity" 0.00833333333333333
0 0.00196586672477472 3 25 "GO:0003755;GO:0016859" "peptidyl-prolyl cis-trans isomerase activity" 0.0666666666666667
0 0.00445555555339993 3 7 "GO:0003756;GO:0016864" "protein disulfide isomerase activity" 0.136764705882353
0 0.558165634004433 7 75 "GO:0003774" "motor activity" 1
0 0.306554832027076 2 55 "GO:0003777" "microtubule motor activity" 0.988198757763975
0 0.00313667671932911 2 44 "GO:0003779" "actin binding" 0.106451612903226
0 0.00183541251065585 2 5 "GO:0003785" "actin monomer binding" 0.068
0 0.0196322930729222 2 5 "GO:0003857" "3-hydroxyacyl-CoA dehydrogenase activity" 0.335714285714286
0 0.0514206216117816 3 8 "GO:0003899;GO:0034062;GO:0097747" "5'-3' RNA polymerase activity" 0.583116883116883
0 0.0400154376722143 2 134 "GO:0003924" "GTPase activity" 0.52112676056338
0 0.477290160626384 3 15 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 1
0 0.915714135936068 2 7 "GO:0003951" "NAD+ kinase activity" 1
0 0.398331846475927 2 5 "GO:0003964" "RNA-directed DNA polymerase activity" 1
0 0.111478879260458 4 8 "GO:0003995" "acyl-CoA dehydrogenase activity" 0.799029126213592
0 0.00403010589985252 2 6 "GO:0004017" "adenylate kinase activity" 0.127272727272727
