"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.307015873901656 3 7 "GO:0000123" "histone acetyltransferase complex" 1
0 0.634348349443185 5 14 "GO:0000139" "Golgi membrane" 1
0 0.845890136446521 2 9 "GO:0000145" "exocyst" 1
0 0.643269449624061 3 8 "GO:0000151" "ubiquitin ligase complex" 1
0 4.1551922202417e-06 2 45 "GO:0000786;GO:0032993;GO:0044815" "protein-DNA complex" 0
0 0.446146408043841 2 33 "GO:0005576" "extracellular region" 1
0 0.00240991617933481 2 8 "GO:0005643" "nuclear pore" 0.216666666666667
0 0.087583901352233 2 14 "GO:0005667" "transcription regulator complex" 1
0 0.125525663891215 3 6 "GO:0005669" "transcription factor TFIID complex" 1
0 0.0459839842237495 2 8 "GO:0005681" "spliceosomal complex" 1
0 0.611830357026361 2 7 "GO:0005730" "nucleolus" 1
0 0.80234836971324 2 75 "GO:0005737" "cytoplasm" 1
0 0.064113160181578 2 27 "GO:0005739" "mitochondrion" 1
0 0.121001735054802 2 5 "GO:0005773" "vacuole" 1
0 0.580910853118165 2 6 "GO:0005777;GO:0042579" "peroxisome" 1
0 0.780215316294401 2 13 "GO:0005783" "endoplasmic reticulum" 1
0 0.0231583725615863 2 10 "GO:0005789" "endoplasmic reticulum membrane" 1
0 0.298257158142382 2 8 "GO:0005813" "centrosome" 1
0 0.412536057117079 2 10 "GO:0005815" "microtubule organizing center" 1
0 0.454289583390247 2 9 "GO:0005829" "cytosol" 1
0 0.862607970164604 4 29 "GO:0005840" "ribosome" 1
0 0.124545494489803 4 24 "GO:0005856" "cytoskeleton" 1
0 0.324001707956155 5 13 "GO:0005874;GO:0099513;GO:0099512;GO:0099081" "polymeric cytoskeletal fiber" 1
0 0.207271008433787 2 9 "GO:0005875" "microtubule associated complex" 1
0 0.836004252662966 2 6 "GO:0005885" "Arp2/3 protein complex" 1
0 0.0324433885145459 3 9 "GO:0005886" "plasma membrane" 1
0 0.541456655674258 2 8 "GO:0015935" "small ribosomal subunit" 1
0 0.461669862429564 3 5 "GO:0016592" "mediator complex" 1
0 0.62899809860399 2 5 "GO:0030286" "dynein complex" 1
0 0.0936839523030595 3 40 "GO:0031090" "organelle membrane" 1
0 0.46981474430611 4 9 "GO:0031248;GO:1902493" "acetyltransferase complex" 1
0 0.0658215305774418 2 5 "GO:0031301;GO:0031300" "integral component of organelle membrane" 1
0 0.50944313248274 2 14 "GO:0031966" "mitochondrial membrane" 1
0 0.471251490467605 3 6 "GO:0033178" "proton-transporting two-sector ATPase complex, catalytic domain" 1
0 0.618094661502049 2 7 "GO:0034703;GO:0034702;GO:1902495;GO:1990351" "transmembrane transporter complex" 1
0 0.435416092235924 4 5 "GO:0034708" "methyltransferase complex" 1
0 0.692516924821034 3 69 "GO:0043232;GO:0043228" "intracellular non-membrane-bounded organelle" 1
0 0.566657205814298 2 12 "GO:0044391" "ribosomal subunit" 1
0 0.0665164632561823 4 5 "GO:0055029;GO:0000428;GO:0030880" "DNA-directed RNA polymerase complex" 1
0 0.0948708843589895 4 7 "GO:0061695" "transferase complex, transferring phosphorus-containing groups" 1
0 0.645840909099228 4 5 "GO:0070461" "SAGA-type complex" 1
0 0.163791706853518 2 10 "GO:0090575" "RNA polymerase II transcription regulator complex" 1
0 0.076999924387744 2 21 "GO:0098588" "bounding membrane of organelle" 1
0 0.876274095350027 2 55 "GO:0098796" "membrane protein complex" 1
0 0.661910688223656 3 11 "GO:0098797" "plasma membrane protein complex" 1
0 0.366981859156097 3 7 "GO:0098803;GO:1990204" "oxidoreductase complex" 1
0 0.494973068409216 2 12 "GO:0099023" "vesicle tethering complex" 1
0 0.125821364179026 2 17 "GO:0099080" "supramolecular complex" 1
0 0.795196434257929 3 5 "GO:0120025;GO:0042995" "plasma membrane bounded cell projection" 1
0 0.000234100345186852 2 70 "GO:0140513" "nuclear protein-containing complex" 0
0 0.400324062706091 2 9 "GO:0140534" "endoplasmic reticulum protein-containing complex" 1
0 0.0485024527472892 2 34 "GO:0140535" "intracellular protein-containing complex" 1
0 0.3058832853499 2 73 "GO:1902494" "catalytic complex" 1
0 0.395237895544284 2 32 "GO:1990234" "transferase complex" 1
0 0.0509762549439961 2 29 "GO:1990904" "ribonucleoprotein complex" 1
0 1 2 9 "GO:0000276;GO:0045263;GO:0033177" "proton-transporting two-sector ATPase complex, proton-transporting domain" 1
0 1 2 5 "GO:0000502" "proteasome complex" 1
0 1 2 10 "GO:0005743;GO:0019866" "mitochondrial inner membrane" 1
0 1 6 6 "GO:0031410;GO:0097708;GO:0031982" "cytoplasmic vesicle" 1
0 1 2 18 "GO:0098798" "mitochondrial protein-containing complex" 1
0 1 2 14 "GO:0098800" "inner mitochondrial membrane protein complex" 1
0 1 3 14 "GO:1905368" "peptidase complex" 1
0 1 2 6 "GO:1905369" "endopeptidase complex" 1
