"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.40547109342064 5 9 "GO:0000077;GO:0031570" "DNA damage checkpoint" 1
0 0.162285726379416 2 11 "GO:0000226" "microtubule cytoskeleton organization" 0.75763358778626
0 0.0525664141450866 3 8 "GO:0000278" "mitotic cell cycle" 0.51358024691358
0 0.246863107442563 2 10 "GO:0000387" "spliceosomal snRNP assembly" 0.838679245283019
0 0.186097578041566 5 32 "GO:0000398;GO:0000377;GO:0000375;GO:0008380" "RNA splicing" 0.81865671641791
0 0.0735258212071171 4 14 "GO:0000413;GO:0018208" "peptidyl-proline modification" 0.58421052631579
0 0.388783975656014 4 18 "GO:0000723;GO:0032200;GO:0060249" "anatomical structure homeostasis" 0.990223463687151
0 0.723896948010524 5 5 "GO:0000725" "recombinational repair" 1
0 0.753406506189034 3 5 "GO:0000902" "cell morphogenesis" 1
0 0.449194846235569 2 9 "GO:0000956;GO:0006402;GO:0006401" "RNA catabolic process" 0.989432989690722
0 0.000591857203297878 4 14 "GO:0001510" "RNA methylation" 0.0277777777777778
0 0.600028879901416 2 11 "GO:0001522" "pseudouridine synthesis" 1
0 0.5849875117454 2 7 "GO:0001822;GO:0048513" "animal organ development" 1
0 0.0295127778769035 4 6 "GO:0001932;GO:0042325" "regulation of protein phosphorylation" 0.386923076923077
0 0.0205410728566156 3 6 "GO:0002098;GO:0002097" "tRNA wobble uridine modification" 0.326363636363636
0 0.110884026669665 2 48 "GO:0005975" "carbohydrate metabolic process" 0.690366972477064
0 0.0700007615446193 3 12 "GO:0005996" "monosaccharide metabolic process" 0.579569892473118
0 0.120922639185002 2 5 "GO:0006091" "generation of precursor metabolites and energy" 0.690434782608696
0 0.145155299572665 2 6 "GO:0006099" "tricarboxylic acid cycle" 0.739516129032258
0 0.643344447714183 2 80 "GO:0006259" "DNA metabolic process" 1
0 0.366740941001149 2 11 "GO:0006260" "DNA replication" 0.971590909090909
0 0.820416091626114 2 33 "GO:0006281" "DNA repair" 1
0 0.51407283827453 4 7 "GO:0006302" "double-strand break repair" 1
0 0.878840834758779 2 20 "GO:0006310" "DNA recombination" 1
0 0.403425177052561 4 13 "GO:0006325" "chromatin organization" 1
0 0.538033077443711 5 5 "GO:0006338" "chromatin remodeling" 1
0 0.496337290649312 3 17 "GO:0006351;GO:0097659" "transcription, DNA-templated" 1
0 0.00371427158347117 4 9 "GO:0006352" "DNA-templated transcription, initiation" 0.104285714285714
0 0.744914808239807 3 60 "GO:0006355;GO:1903506;GO:2001141;GO:0051252;GO:0019219" "regulation of RNA metabolic process" 1
0 0.690206125464862 2 15 "GO:0006357" "regulation of transcription by RNA polymerase II" 1
