"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.0173754078328552 2 11 "GO:0000049" "tRNA binding" 0.30188679245283
0 0.157955763905302 4 6 "GO:0000062;GO:0120227;GO:1901567" "acyl-CoA binding" 0.930630630630631
0 0.127763472296889 5 32 "GO:0000287" "magnesium ion binding" 0.906122448979592
0 0.580444728014472 3 16 "GO:0000295;GO:0005346;GO:0008514;GO:0015216;GO:0015215;GO:0015605" "organic anion transmembrane transporter activity" 1
0 0.330760430747862 4 9 "GO:0000976;GO:0001067;GO:1990837" "sequence-specific double-stranded DNA binding" 1
0 0.140633638785651 2 6 "GO:0000977" "RNA polymerase II transcription regulatory region sequence-specific DNA binding" 0.924757281553398
0 0.563869894668986 3 65 "GO:0000981" "DNA-binding transcription factor activity, RNA polymerase II-specific" 1
0 0.999736521707988 4 257 "GO:0003677" "DNA binding" 1
0 0.901937196714913 2 10 "GO:0003682" "chromatin binding" 1
0 0.0858356701993705 2 9 "GO:0003684" "damaged DNA binding" 0.739655172413793
0 0.574671481853172 2 11 "GO:0003690" "double-stranded DNA binding" 1
0 0.317740493936055 2 8 "GO:0003697" "single-stranded DNA binding" 1
0 0.0776256023280893 2 138 "GO:0003700" "DNA-binding transcription factor activity" 0.737037037037037
0 0.390881909911101 2 29 "GO:0003712" "transcription coregulator activity" 1
0 0.24460444246137 2 7 "GO:0003713" "transcription coactivator activity" 1
0 0.422770177180268 4 217 "GO:0003723" "RNA binding" 1
0 0.606394319693344 2 9 "GO:0003729" "mRNA binding" 1
0 2.74662321543864e-16 2 116 "GO:0003735" "structural constituent of ribosome" 0
0 0.00156785309491286 2 29 "GO:0003743" "translation initiation factor activity" 0.0516129032258065
0 0.00035894691422944 3 8 "GO:0003746" "translation elongation factor activity" 0.0229166666666667
0 0.0203183193048082 2 25 "GO:0003755;GO:0016859" "peptidyl-prolyl cis-trans isomerase activity" 0.33421052631579
0 0.593165909228136 2 7 "GO:0003756;GO:0016864" "protein disulfide isomerase activity" 1
0 0.96344082228307 2 75 "GO:0003774" "motor activity" 1
0 0.9806662000067 6 55 "GO:0003777" "microtubule motor activity" 1
0 0.247508308296916 2 44 "GO:0003779" "actin binding" 1
0 0.184693378644335 3 5 "GO:0003785" "actin monomer binding" 0.993965517241379
0 0.000203482888403681 2 5 "GO:0003857" "3-hydroxyacyl-CoA dehydrogenase activity" 0.00714285714285714
0 0.0984436949901052 5 8 "GO:0003899;GO:0034062;GO:0097747" "DNA-directed 5'-3' RNA polymerase activity" 0.812921348314607
0 0.121959524732421 2 134 "GO:0003924" "GTPase activity" 0.885567010309278
0 0.861916304536721 2 15 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 1
0 0.822068156988218 2 7 "GO:0003951" "NAD+ kinase activity" 1
0 0.0837449118625297 2 5 "GO:0003964" "RNA-directed DNA polymerase activity" 0.744117647058824
0 3.33694752076515e-05 2 8 "GO:0003995" "acyl-CoA dehydrogenase activity" 0
0 0.0847887058239773 4 6 "GO:0004017" "adenylate kinase activity" 0.743604651162791
0 7.29966542075267e-06 2 15 "GO:0004089" "carbonate dehydratase activity" 0
0 0.000692036679538882 2 21 "GO:0004096" "catalase activity" 0.0321428571428571
0 0.893607857317167 4 9 "GO:0004114;GO:0004112" "3',5'-cyclic-nucleotide phosphodiesterase activity" 1
0 4.53595636957623e-06 3 10 "GO:0004129;GO:0015002;GO:0016676;GO:0016675" "heme-copper terminal oxidase activity" 0
0 0.175339014321696 5 6 "GO:0004144" "diacylglycerol O-acyltransferase activity" 0.968260869565217
0 0.00617665714765627 4 152 "GO:0004175" "endopeptidase activity" 0.134782608695652
0 0.288765139135293 3 8 "GO:0004176" "ATP-dependent peptidase activity" 1
0 0.0827483178244436 3 17 "GO:0004180;GO:0008238" "exopeptidase activity" 0.753614457831325
0 0.216020562819246 3 14 "GO:0004181;GO:0008235" "metalloexopeptidase activity" 1
0 0.5819066700336 4 11 "GO:0004190;GO:0070001" "aspartic-type peptidase activity" 1
0 0.32481416247847 2 13 "GO:0004197;GO:0008234" "cysteine-type endopeptidase activity" 1
0 0.40602500360289 2 5 "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" 1
0 0.0544587806948728 2 65 "GO:0004222" "metalloendopeptidase activity" 0.627464788732394
0 0.0244982564012853 3 53 "GO:0004252;GO:0008236;GO:0017171" "serine hydrolase activity" 0.3725
0 0.000253453649565329 4 12 "GO:0004298;GO:0070003" "threonine-type peptidase activity" 0.0113636363636364
0 6.01733463842959e-05 2 8 "GO:0004364" "glutathione transferase activity" 0
0 0.891722226603899 3 29 "GO:0004386" "helicase activity" 1
0 0.354719491725608 6 5 "GO:0004402;GO:0061733;GO:0034212" "peptide N-acetyltransferase activity" 1
0 0.677804954578865 3 6 "GO:0004435;GO:0004629" "phospholipase C activity" 1
0 0.141655791884966 3 24 "GO:0004497" "monooxygenase activity" 0.923076923076923
0 0.0138583314964452 5 6 "GO:0004499" "N,N-dimethylaniline monooxygenase activity" 0.255769230769231
0 0.90210891869875 4 31 "GO:0004518" "nuclease activity" 1
0 0.873933594675116 2 16 "GO:0004519" "endonuclease activity" 1
0 0.724149731109601 3 12 "GO:0004521" "endoribonuclease activity" 1
0 0.0657004741206102 2 7 "GO:0004527;GO:0016796" "exonuclease activity" 0.683766233766234
0 0.0279082318484519 2 5 "GO:0004536" "deoxyribonuclease activity" 0.396031746031746
0 0.909803709859842 2 19 "GO:0004540" "ribonuclease activity" 1
0 0.641361861224724 4 6 "GO:0004549" "tRNA-specific ribonuclease activity" 1
0 8.61544668057602e-05 4 55 "GO:0004553;GO:0016798" "hydrolase activity, acting on glycosyl bonds" 0
0 0.58831294993708 5 11 "GO:0004559;GO:0015923" "mannosidase activity" 1
0 0.0990012224119937 3 6 "GO:0004565;GO:0015925" "beta-galactosidase activity" 0.807777777777778
0 0.846581188868968 3 7 "GO:0004571;GO:0015924" "mannosyl-oligosaccharide mannosidase activity" 1
0 0.00231600262861582 3 34 "GO:0004601" "peroxidase activity" 0.0694444444444444
0 0.00282986926471856 2 21 "GO:0004620" "phospholipase activity" 0.07625
0 1.87085278788584e-05 2 8 "GO:0004623" "phospholipase A2 activity" 0
0 0.999537245007384 2 307 "GO:0004672;GO:0016773" "phosphotransferase activity, alcohol group as acceptor" 1
0 0.963568734548763 4 61 "GO:0004674" "protein serine/threonine kinase activity" 1
