"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.000570711574711496 3 12 "GO:0000075;GO:0045786" "negative regulation of cell cycle" 0.025
0 0.0125260275517923 7 9 "GO:0000077;GO:0031570" "DNA damage checkpoint" 0.256382978723404
0 0.0534082078147165 3 11 "GO:0000226" "microtubule cytoskeleton organization" 0.560810810810811
0 0.0822042999208712 2 8 "GO:0000278" "mitotic cell cycle" 0.749390243902439
0 0.0380501338603177 4 10 "GO:0000387" "spliceosomal snRNP assembly" 0.494354838709677
0 0.00502548072929638 3 32 "GO:0000398;GO:0000377;GO:0000375;GO:0008380" "RNA splicing" 0.14
0 0.232197116261033 3 14 "GO:0000413;GO:0018208" "peptidyl-proline modification" 1
0 0.005833296129398 3 18 "GO:0000723;GO:0032200;GO:0060249" "anatomical structure homeostasis" 0.154054054054054
0 0.105511011298237 4 5 "GO:0000725" "recombinational repair" 0.828888888888889
0 0.313768318509717 2 5 "GO:0000902" "cell morphogenesis" 1
0 0.0212636958122711 6 9 "GO:0000956;GO:0006402;GO:0006401" "RNA catabolic process" 0.347222222222222
0 0.447861095873297 2 14 "GO:0001510" "RNA methylation" 1
0 0.0571115949849601 5 11 "GO:0001522" "pseudouridine synthesis" 0.591333333333333
0 0.213450136861971 2 7 "GO:0001822;GO:0048513" "animal organ development" 1
0 0.108611825787109 5 6 "GO:0001932;GO:0042325" "regulation of phosphorylation" 0.808510638297872
0 0.980591180392674 2 48 "GO:0005975" "carbohydrate metabolic process" 1
0 0.886507490207402 2 12 "GO:0005996" "monosaccharide metabolic process" 1
0 0.733889882210739 2 5 "GO:0006091" "generation of precursor metabolites and energy" 1
0 0.047930287057875 3 80 "GO:0006259" "DNA metabolic process" 0.537857142857143
0 0.298445870012726 4 11 "GO:0006260" "DNA replication" 1
0 0.0733185522412061 2 33 "GO:0006281" "DNA repair" 0.685185185185185
0 0.216598411303299 5 7 "GO:0006302" "double-strand break repair" 1
0 0.167907832196141 2 20 "GO:0006310" "DNA recombination" 0.942272727272727
0 0.0519628786302452 2 13 "GO:0006325" "chromatin organization" 0.555555555555556
0 0.0396945072083306 3 5 "GO:0006338" "chromatin remodeling" 0.4953125
0 0.0969447571322537 2 17 "GO:0006351;GO:0097659" "transcription, DNA-templated" 0.789887640449438
0 0.891051114629148 6 9 "GO:0006352" "DNA-templated transcription, initiation" 1
0 6.79235520671899e-05 7 60 "GO:0006355;GO:1903506;GO:2001141;GO:0051252;GO:0019219" "regulation of RNA metabolic process" 0.00769230769230769
0 0.00283632010447467 3 15 "GO:0006357" "regulation of transcription by RNA polymerase II" 0.107142857142857
0 0.11162481164035 5 15 "GO:0006364;GO:0016072" "rRNA metabolic process" 0.8046875
0 0.607880297334195 2 5 "GO:0006366" "transcription by RNA polymerase II" 1
0 0.00014883713539365 4 5 "GO:0006368;GO:0006354" "transcription elongation from RNA polymerase II promoter" 0.025
0 7.68689150020932e-06 6 87 "GO:0006396" "RNA processing" 0
0 0.000917827328688332 2 40 "GO:0006397" "mRNA processing" 0.0340909090909091
0 0.84423785299131 4 38 "GO:0006412;GO:0043043;GO:0043604" "amide biosynthetic process" 1
0 0.341620680351672 4 8 "GO:0006417;GO:0010608;GO:0034248" "posttranscriptional regulation of gene expression" 1
0 0.62493067643551 2 18 "GO:0006457" "protein folding" 1
0 0.374117468939058 4 130 "GO:0006464;GO:0036211" "cellular protein modification process" 1
0 0.594807920716983 5 63 "GO:0006486;GO:0043413;GO:0070085" "protein glycosylation" 1
