"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.314751343871573 5 6 "GO:0000030" "mannosyltransferase activity" 1
0 0.315661425795661 5 11 "GO:0000049" "tRNA binding" 1
0 0.318370955065484 5 7 "GO:0000062;GO:0120227;GO:1901567" "fatty-acyl-CoA binding" 1
0 0.128406456667765 5 36 "GO:0000287" "magnesium ion binding" 0.947395833333333
0 0.17177602156022 8 21 "GO:0000295;GO:0005346;GO:0008514;GO:0015216;GO:0015215;GO:0015605;GO:0015932;GO:1901505" "nucleobase-containing compound transmembrane transporter activity" 1
0 0.203005593473067 2 10 "GO:0000976;GO:0001067;GO:1990837" "sequence-specific double-stranded DNA binding" 1
0 0.131687125171666 6 6 "GO:0000977" "RNA polymerase II transcription regulatory region sequence-specific DNA binding" 0.948979591836735
0 0.0816136476492779 2 86 "GO:0000981" "DNA-binding transcription factor activity, RNA polymerase II-specific" 0.785625
0 8.66102064529982e-10 2 320 "GO:0003677" "DNA binding" 0
0 0.00204136872287773 2 11 "GO:0003678" "DNA helicase activity" 0.128846153846154
0 0.00161897604804462 2 11 "GO:0003682" "chromatin binding" 0.121739130434783
0 0.132057282765025 2 11 "GO:0003684" "damaged DNA binding" 0.940909090909091
0 0.22198863868674 2 13 "GO:0003690" "double-stranded DNA binding" 1
0 0.228489255454422 2 10 "GO:0003697" "single-stranded DNA binding" 1
0 0.0747068938920355 2 178 "GO:0003700" "DNA-binding transcription factor activity" 0.77012987012987
0 0.0145157210971953 2 32 "GO:0003712" "transcription coregulator activity" 0.355813953488372
0 0.0443614155681761 3 7 "GO:0003713" "transcription coactivator activity" 0.732407407407407
0 1.03648755525094e-07 2 245 "GO:0003723" "RNA binding" 0
0 0.0576607259770631 2 9 "GO:0003729" "mRNA binding" 0.73955223880597
0 0.506128435139215 2 120 "GO:0003735" "structural constituent of ribosome" 1
0 0.68230036697561 2 33 "GO:0003743" "translation initiation factor activity" 1
0 0.813895946592469 2 25 "GO:0003755;GO:0016859" "peptidyl-prolyl cis-trans isomerase activity" 1
0 1.94281069116458e-05 5 84 "GO:0003774" "motor activity" 0
0 1.72124338184888e-05 8 61 "GO:0003777" "microtubule motor activity" 0
0 0.352114404801215 2 47 "GO:0003779" "actin binding" 1
0 0.00678025514365436 3 8 "GO:0003899;GO:0034062;GO:0097747" "RNA polymerase activity" 0.224285714285714
0 0.0704387484876894 7 166 "GO:0003924" "GTPase activity" 0.771621621621622
0 0.232940186975022 3 19 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 1
0 0.708532274057995 2 13 "GO:0003951" "NAD+ kinase activity" 1
0 0.790461038552189 2 16 "GO:0003964" "RNA-directed DNA polymerase activity" 1
0 0.41675013895149 2 6 "GO:0003993" "acid phosphatase activity" 1
0 0.89761865732608 2 17 "GO:0004089" "carbonate dehydratase activity" 1
0 0.360686707580537 2 25 "GO:0004096" "catalase activity" 1
0 0.602828172084674 2 11 "GO:0004114;GO:0004112" "cyclic-nucleotide phosphodiesterase activity" 1
0 0.907857250638991 3 10 "GO:0004144" "diacylglycerol O-acyltransferase activity" 1
0 0.969844718747037 2 192 "GO:0004175" "endopeptidase activity" 1
0 0.841461450637122 5 8 "GO:0004176" "ATP-dependent peptidase activity" 1
0 0.258631934960731 5 17 "GO:0004181;GO:0004180" "carboxypeptidase activity" 1
0 0.84632258046188 2 14 "GO:0004190;GO:0070001" "aspartic-type endopeptidase activity" 1
0 0.0161356080913524 2 22 "GO:0004197;GO:0008234" "cysteine-type peptidase activity" 0.374444444444444
0 0.40562837788601 3 7 "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" 1
0 0.920381102179879 2 81 "GO:0004222" "metalloendopeptidase activity" 1
0 0.649338313321243 3 67 "GO:0004252;GO:0008236;GO:0017171" "serine hydrolase activity" 1
0 0.242266355755528 3 7 "GO:0004383" "guanylate cyclase activity" 1
0 0.0125881077641879 8 35 "GO:0004386" "helicase activity" 0.336585365853659
0 0.106332656102619 5 5 "GO:0004402;GO:0061733;GO:0034212" "peptide N-acetyltransferase activity" 0.873888888888889
