"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.933824065805969 3 12 "GO:0000075;GO:0045786" "negative regulation of cell cycle" 1
0 0.945294972506363 2 9 "GO:0000077;GO:0031570" "DNA damage checkpoint" 1
0 0.568063876043653 3 11 "GO:0000226" "microtubule cytoskeleton organization" 1
0 0.525105300625672 3 8 "GO:0000278" "mitotic cell cycle" 1
0 0.745789625371925 4 10 "GO:0000387" "spliceosomal snRNP assembly" 1
0 0.937047366633684 2 32 "GO:0000398;GO:0000377;GO:0000375;GO:0008380" "RNA splicing" 1
0 0.541248099885406 6 14 "GO:0000413;GO:0018208" "peptidyl-proline modification" 1
0 0.0185677685060623 4 18 "GO:0000723;GO:0032200;GO:0060249" "anatomical structure homeostasis" 0.432857142857143
0 0.532927368179957 2 5 "GO:0000725" "recombinational repair" 1
0 0.672804062471559 3 9 "GO:0000956;GO:0006402;GO:0006401" "RNA catabolic process" 1
0 0.181862608323583 5 14 "GO:0001510" "RNA methylation" 1
0 0.106575919594555 5 11 "GO:0001522" "pseudouridine synthesis" 0.911392405063291
0 0.095005939508987 4 7 "GO:0001822;GO:0048513" "animal organ development" 0.897297297297297
0 0.188511713323978 2 6 "GO:0001932;GO:0042325" "regulation of protein phosphorylation" 1
0 0.534331756133352 2 6 "GO:0002098;GO:0002097" "tRNA wobble uridine modification" 1
0 0.000140602830450795 2 48 "GO:0005975" "carbohydrate metabolic process" 0.00714285714285714
0 0.0280895496384054 2 12 "GO:0005996" "monosaccharide metabolic process" 0.4875
0 0.0490408268163971 3 5 "GO:0006091" "generation of precursor metabolites and energy" 0.682142857142857
0 0.177531188014151 3 6 "GO:0006099" "tricarboxylic acid cycle" 1
0 0.000630742371504709 3 80 "GO:0006259" "DNA metabolic process" 0.0333333333333333
0 0.130082375015405 2 11 "GO:0006260" "DNA replication" 0.997619047619048
0 0.80314726015476 5 33 "GO:0006281" "DNA repair" 1
0 0.620964303738475 6 7 "GO:0006302" "double-strand break repair" 1
0 0.000167161257356419 4 20 "GO:0006310" "DNA recombination" 0.0125
0 0.448072709085293 2 13 "GO:0006325" "chromatin organization" 1
0 0.249511958199874 4 17 "GO:0006351;GO:0097659" "transcription, DNA-templated" 1
0 0.902393769801386 2 9 "GO:0006352" "DNA-templated transcription, initiation" 1
0 0.00635224253399441 6 60 "GO:0006355;GO:1903506;GO:2001141;GO:0051252;GO:0019219" "regulation of RNA metabolic process" 0.194444444444444
0 0.0232972534377481 2 15 "GO:0006357" "regulation of transcription by RNA polymerase II" 0.485135135135135
0 0.746896002410889 5 15 "GO:0006364;GO:0016072" "rRNA metabolic process" 1
0 0.139398881706854 2 5 "GO:0006366" "transcription by RNA polymerase II" 1
0 0.778691402450723 4 5 "GO:0006367" "transcription initiation from RNA polymerase II promoter" 1
0 0.989380913294938 4 87 "GO:0006396" "RNA processing" 1
0 0.897529850099783 7 40 "GO:0006397" "mRNA processing" 1
0 0.708371203826801 3 9 "GO:0006400" "tRNA modification" 1
0 1.70307224772749e-09 3 38 "GO:0006412;GO:0043043;GO:0043604" "amide biosynthetic process" 0
0 0.241352006056762 6 8 "GO:0006417;GO:0010608;GO:0034248" "posttranscriptional regulation of gene expression" 1
0 0.591731140105066 2 18 "GO:0006457" "protein folding" 1
0 0.0277245764899205 2 130 "GO:0006464;GO:0036211" "cellular protein modification process" 0.490697674418605
0 0.00345036522922568 2 63 "GO:0006486;GO:0043413;GO:0070085" "protein glycosylation" 0.107142857142857
0 0.0574077847717619 6 11 "GO:0006487" "protein N-linked glycosylation" 0.708870967741935
0 0.0763171219739169 5 9 "GO:0006506;GO:0006497;GO:0006505;GO:0006661;GO:0009247;GO:0006664;GO:1903509" "phosphatidylinositol biosynthetic process" 0.844029850746269
0 0.00232832688946966 2 98 "GO:0006508" "proteolysis" 0.0866666666666667
0 0.198676682881124 7 24 "GO:0006511;GO:0019941;GO:0043632;GO:0051603" "proteolysis involved in cellular protein catabolic process" 1
0 0.473522182150066 2 5 "GO:0006513" "protein monoubiquitination" 1
0 3.31339439892863e-08 2 46 "GO:0006518;GO:0043603" "cellular amide metabolic process" 0
0 0.278260817292962 4 32 "GO:0006520" "cellular amino acid metabolic process" 1
0 0.69192014001833 2 8 "GO:0006575" "cellular modified amino acid metabolic process" 1
0 0.0190958938028666 5 7 "GO:0006605" "protein targeting" 0.425
0 0.67060258663855 2 80 "GO:0006629" "lipid metabolic process" 1
0 0.758749406295803 5 5 "GO:0006631" "fatty acid metabolic process" 1
0 0.104237600650635 4 10 "GO:0006643;GO:0046467" "membrane lipid metabolic process" 0.924025974025974
0 0.368352204510671 3 26 "GO:0006644" "phospholipid metabolic process" 1
0 0.316307368598057 2 21 "GO:0006650;GO:0046486" "glycerolipid metabolic process" 1
0 0.711099519728293 5 5 "GO:0006744;GO:0006743;GO:1901663;GO:1901661;GO:0042181" "quinone biosynthetic process" 1
0 0.850726032595201 3 5 "GO:0006749" "glutathione metabolic process" 1
0 0.193639116245505 2 22 "GO:0006753" "nucleoside phosphate metabolic process" 1
0 0.867687069960757 3 13 "GO:0006790" "sulfur compound metabolic process" 1
0 0.283120365460555 4 57 "GO:0006796;GO:0019637;GO:0006793" "phosphorus metabolic process" 1
0 0.00332300183596826 4 141 "GO:0006811" "ion transport" 0.105
0 0.006899904290906 5 34 "GO:0006812" "cation transport" 0.210714285714286
0 0.24891361365391 7 6 "GO:0006813" "potassium ion transport" 1
0 0.0825169985868126 4 5 "GO:0006836" "neurotransmitter transport" 0.868115942028985
0 0.575294785369203 4 6 "GO:0006839" "mitochondrial transport" 1
0 0.179606394041428 2 7 "GO:0006857" "oligopeptide transport" 1
0 0.0388761879954632 2 12 "GO:0006869" "lipid transport" 0.594230769230769
0 0.00551990648661365 2 7 "GO:0006875;GO:0055065" "metal ion homeostasis" 0.179166666666667
0 0.012997260000263 3 5 "GO:0006879;GO:0046916" "cellular transition metal ion homeostasis" 0.340625
0 0.306703808709437 2 61 "GO:0006886" "intracellular protein transport" 1
0 0.81238923436285 5 6 "GO:0006913;GO:0051169" "nucleocytoplasmic transport" 1
0 0.892312967169854 4 50 "GO:0006974;GO:0033554;GO:0006950;GO:0051716" "response to stress" 1
0 0.369664476599299 3 63 "GO:0006996" "organelle organization" 1
0 0.465609902066544 4 7 "GO:0007005" "mitochondrion organization" 1
0 0.300083393337021 2 14 "GO:0007010" "cytoskeleton organization" 1
0 0.65016729575484 2 40 "GO:0007017" "microtubule-based process" 1
0 0.853880968375578 3 17 "GO:0007018;GO:0006928" "microtubule-based movement" 1
0 0.918331916605258 2 15 "GO:0007034" "vacuolar transport" 1
0 0.374824866079489 2 11 "GO:0007049" "cell cycle" 1
0 0.738545690142627 2 9 "GO:0007051" "spindle organization" 1
0 0.432641252768446 3 6 "GO:0007062" "sister chromatid cohesion" 1
0 0.406924469452934 4 5 "GO:0007064" "mitotic sister chromatid cohesion" 1
0 0.000626324488984833 2 9 "GO:0007154" "cell communication" 0.0363636363636364
0 0.0035271285347412 2 14 "GO:0007155;GO:0022610" "cell adhesion" 0.109090909090909
0 0.0829605217484279 2 99 "GO:0007165" "signal transduction" 0.857142857142857
0 0.339170835942848 3 9 "GO:0007166" "cell surface receptor signaling pathway" 1
0 0.0477279625352163 4 8 "GO:0007186" "G protein-coupled receptor signaling pathway" 0.672727272727273
0 0.0260802873682941 2 5 "GO:0007267" "cell-cell signaling" 0.4975
0 0.00324795761748815 2 14 "GO:0007275" "multicellular organism development" 0.110526315789474
0 0.691803447032141 5 5 "GO:0007346" "regulation of mitotic cell cycle" 1
0 0.749727386201777 2 25 "GO:0008033;GO:0006399" "tRNA metabolic process" 1
0 0.223340981361193 2 10 "GO:0008218" "bioluminescence" 1
0 0.366015231167911 4 5 "GO:0008299;GO:0006720" "isoprenoid metabolic process" 1
0 0.196340316467629 4 27 "GO:0008610" "lipid biosynthetic process" 1
0 0.276137421133276 2 9 "GO:0008652;GO:1901607" "cellular amino acid biosynthetic process" 1
0 0.0926861237955522 2 16 "GO:0008654" "phospholipid biosynthetic process" 0.90625
0 0.000393030808418323 3 83 "GO:0009059" "macromolecule biosynthetic process" 0.0222222222222222
0 0.0957096881292094 3 6 "GO:0009064" "glutamine family amino acid metabolic process" 0.889333333333333
0 0.654276377526846 5 9 "GO:0009116;GO:1901657" "nucleoside metabolic process" 1
0 0.591909124693969 2 5 "GO:0009123" "nucleoside monophosphate metabolic process" 1
0 0.358422670618659 5 9 "GO:0009141" "nucleoside triphosphate metabolic process" 1
0 0.0469636483673965 6 9 "GO:0009152;GO:0006164;GO:0009150;GO:0009260;GO:0006163;GO:0009259;GO:0046390;GO:0019693" "ribonucleotide biosynthetic process" 0.675925925925926
0 0.101977417922166 3 19 "GO:0009165;GO:0009117;GO:1901293" "nucleoside phosphate biosynthetic process" 0.925
0 0.0296450194250315 5 6 "GO:0009206;GO:0009145;GO:0009201;GO:0009205;GO:0009142;GO:0009144;GO:0009199" "nucleoside triphosphate biosynthetic process" 0.518888888888889
0 0.038357968826759 2 5 "GO:0009308" "amine metabolic process" 0.600980392156863
0 0.475748704235296 4 34 "GO:0009451" "RNA modification" 1
0 0.8112688436038 2 8 "GO:0009653" "anatomical structure morphogenesis" 1
0 0.223221926065986 2 18 "GO:0009966;GO:0010646;GO:0048583" "regulation of response to stimulus" 1
0 0.554653770298927 3 5 "GO:0009968;GO:0010648;GO:0023057;GO:0048585" "negative regulation of signal transduction" 1
0 0.0301730593952615 5 80 "GO:0010468" "regulation of gene expression" 0.520652173913043
0 0.780913409960991 2 8 "GO:0010564" "regulation of cell cycle process" 1
0 0.224736204231323 3 11 "GO:0010604;GO:0031325;GO:0009893;GO:0051173" "positive regulation of macromolecule metabolic process" 1
0 0.694235554797109 3 25 "GO:0010605;GO:0009892" "negative regulation of metabolic process" 1
0 0.315095101378361 3 6 "GO:0010628;GO:0010557;GO:0031328;GO:0009891" "positive regulation of cellular biosynthetic process" 1
0 0.297744730390395 2 20 "GO:0010629" "negative regulation of gene expression" 1
0 0.0242576994210378 2 5 "GO:0010639;GO:0051129" "negative regulation of organelle organization" 0.481578947368421
0 0.279719431818575 3 80 "GO:0015031;GO:0045184;GO:0015833;GO:0008104;GO:0042886;GO:0033036" "peptide transport" 1
0 6.84653347219238e-09 2 23 "GO:0015074" "DNA integration" 0
0 0.0930498205729453 2 13 "GO:0015672" "monovalent inorganic cation transport" 0.895890410958904
0 0.890161990761718 2 141 "GO:0016043;GO:0071840" "cellular component organization or biogenesis" 1
0 0.244282002573589 2 5 "GO:0016051" "carbohydrate biosynthetic process" 1
0 0.947006661518297 4 49 "GO:0016071" "mRNA metabolic process" 1
0 0.725214402773814 3 35 "GO:0016192" "vesicle-mediated transport" 1
0 0.681526616001183 5 7 "GO:0016311" "dephosphorylation" 1
0 0.37407331898597 8 12 "GO:0016567;GO:0032446" "protein modification by small protein conjugation" 1
0 0.498740053295001 2 5 "GO:0016579" "protein deubiquitination" 1
0 0.817913430706631 4 6 "GO:0017038" "protein import" 1
0 0.886224830394096 4 73 "GO:0018130;GO:1901362" "heterocycle biosynthetic process" 1
0 0.468886300514617 2 26 "GO:0018193" "peptidyl-amino acid modification" 1
0 0.16376498052934 6 5 "GO:0018205" "peptidyl-lysine modification" 1
0 0.0336225167011228 3 5 "GO:0019318" "hexose metabolic process" 0.570833333333333
0 0.548516067444178 4 18 "GO:0019439;GO:0044270;GO:0046700;GO:1901361" "organic cyclic compound catabolic process" 1
0 0.049791953880353 2 13 "GO:0019725" "cellular homeostasis" 0.668965517241379
0 0.277055915628639 2 42 "GO:0019752;GO:0043436;GO:0006082" "carboxylic acid metabolic process" 1
0 0.673393484960831 2 26 "GO:0022402" "cell cycle process" 1
0 0.0670429988391994 1 5 "GO:0022414" "reproductive process" 0.780769230769231
0 0.868139004449283 2 63 "GO:0022607" "cellular component assembly" 1
0 0.441097493500129 3 6 "GO:0022613;GO:0044085" "ribonucleoprotein complex biogenesis" 1
0 0.403925419689299 5 21 "GO:0022618;GO:0071826" "ribonucleoprotein complex subunit organization" 1
0 0.268328654973133 3 18 "GO:0023051" "regulation of signaling" 1
0 0.134889374090367 1 8 "GO:0023052" "signaling" 1
0 0.0598170465941722 2 13 "GO:0030001" "metal ion transport" 0.723809523809524
0 0.00230799951235576 4 9 "GO:0030003;GO:0055080;GO:0098771;GO:0050801;GO:0006873;GO:0055082" "cation homeostasis" 0.0892857142857143
0 0.229497614216435 4 5 "GO:0030163" "protein catabolic process" 1
0 0.659943263857184 4 9 "GO:0030258" "lipid modification" 1
0 0.149870964023272 4 88 "GO:0031323;GO:0051171;GO:0080090" "regulation of cellular metabolic process" 1
0 0.726098363432559 2 15 "GO:0031324" "negative regulation of cellular metabolic process" 1
0 0.391647974115868 2 10 "GO:0031399;GO:0019220;GO:0051174" "regulation of protein modification process" 1
0 0.353009413637815 2 19 "GO:0032268;GO:0051246" "regulation of protein metabolic process" 1
0 0.0273293840987473 1 19 "GO:0032501" "multicellular organismal process" 0.504878048780488
0 0.0039422116534118 1 33 "GO:0032502" "developmental process" 0.117391304347826
0 0.738392418852845 2 33 "GO:0032774" "RNA biosynthetic process" 1
0 0.634326713636828 6 7 "GO:0032787" "monocarboxylic acid metabolic process" 1
0 0.369506008976869 3 12 "GO:0032879" "regulation of localization" 1
0 0.284653581070735 4 6 "GO:0032886" "regulation of microtubule-based process" 1
0 0.0635453888470304 2 14 "GO:0033043;GO:0051128" "regulation of cellular component organization" 0.75390625
0 0.18387600100642 6 6 "GO:0033108;GO:0017004" "mitochondrial respiratory chain complex assembly" 1
0 0.275388986611036 4 15 "GO:0034220" "ion transmembrane transport" 1
0 0.632475258683677 2 7 "GO:0034404" "nucleobase-containing small molecule biosynthetic process" 1
