"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.874141364508492 2 6 "GO:0000030" "mannosyltransferase activity" 1
0 0.935140356048526 5 11 "GO:0000049" "tRNA binding" 1
0 0.834642245351002 6 7 "GO:0000062;GO:0120227;GO:1901567" "fatty-acyl-CoA binding" 1
0 0.68082468587292 3 445 "GO:0000166;GO:0036094;GO:1901265" "small molecule binding" 1
0 0.956655195288334 2 36 "GO:0000287" "magnesium ion binding" 1
0 0.893358815433359 3 21 "GO:0000295;GO:0005346;GO:0008514;GO:0015216;GO:1901505;GO:0015215;GO:0015605;GO:0015932" "carbohydrate derivative transmembrane transporter activity" 1
0 0.0663078318918814 2 10 "GO:0000976;GO:0001067;GO:1990837" "sequence-specific double-stranded DNA binding" 0.744936708860759
0 0.00645913919486835 4 6 "GO:0000977" "RNA polymerase II transcription regulatory region sequence-specific DNA binding" 0.176923076923077
0 0.000300143373801828 2 86 "GO:0000981" "DNA-binding transcription factor activity, RNA polymerase II-specific" 0.015
0 0.12038173007973 5 6 "GO:0001733;GO:0050694" "galactosylceramide sulfotransferase activity" 0.961458333333333
0 0.727201237489313 3 320 "GO:0003677" "DNA binding" 1
0 0.627553220660573 2 11 "GO:0003678" "DNA helicase activity" 1
0 0.0234799697059558 2 11 "GO:0003682" "chromatin binding" 0.414166666666667
0 0.52359941457655 2 11 "GO:0003684" "damaged DNA binding" 1
0 0.0891354236586692 4 13 "GO:0003690" "double-stranded DNA binding" 0.864117647058824
0 0.310233693454521 5 10 "GO:0003697" "single-stranded DNA binding" 1
0 1.64665932076549e-07 2 178 "GO:0003700" "DNA-binding transcription factor activity" 0
0 0.878825720387871 2 32 "GO:0003712" "transcription coregulator activity" 1
0 0.513292754579646 3 7 "GO:0003713" "transcription coactivator activity" 1
0 0.999995809593448 4 245 "GO:0003723" "RNA binding" 1
0 0.499870909348897 2 9 "GO:0003729" "mRNA binding" 1
0 0.310013222393833 2 120 "GO:0003735" "structural constituent of ribosome" 1
0 0.924491821647785 3 33 "GO:0003743" "translation initiation factor activity" 1
0 0.1590648366628 3 9 "GO:0003746" "translation elongation factor activity" 1
0 0.945216109616877 3 25 "GO:0003755;GO:0016859" "peptidyl-prolyl cis-trans isomerase activity" 1
0 0.625221948777195 4 7 "GO:0003756;GO:0016864" "intramolecular oxidoreductase activity, transposing S-S bonds" 1
0 0.0145517396737483 7 84 "GO:0003774" "motor activity" 0.328
