GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0006807,0,1,11,11,nitrogen compound metabolic process,BP,0
GO:0007154,0,1,8,8,cell communication,BP,0
GO:0007275,0,1,10,10,multicellular organism development,BP,0
GO:0007399,0,1,7,7,nervous system development,BP,0
GO:0008150,0,1,19,19,biological_process,BP,0
GO:0008152,0,1,14,14,metabolic process,BP,0
GO:0009056,0,1,7,7,catabolic process,BP,0
GO:0009058,0,1,7,7,biosynthetic process,BP,0
GO:0009653,0,1,7,7,anatomical structure morphogenesis,BP,0
GO:0009987,0,1,19,19,cellular process,BP,0
GO:0010033,0,1,6,6,response to organic substance,BP,0
GO:0016043,0,1,9,9,cellular component organization,BP,0
GO:0019538,0,1,7,7,protein metabolic process,BP,0
GO:0023052,0,1,6,6,signaling,BP,0
GO:0030154,0,1,7,7,cell differentiation,BP,0
GO:0032501,0,1,11,11,multicellular organismal process,BP,0
GO:0032502,0,1,10,10,developmental process,BP,0
GO:0034641,0,1,7,7,cellular nitrogen compound metabolic process,BP,0
GO:0042221,0,1,10,10,response to chemical,BP,0
GO:0043170,0,1,7,7,macromolecule metabolic process,BP,0
GO:0044237,0,1,12,12,cellular metabolic process,BP,0
GO:0044238,0,1,11,11,primary metabolic process,BP,0
GO:0044249,0,1,7,7,cellular biosynthetic process,BP,0
GO:0044281,0,1,8,8,small molecule metabolic process,BP,0
GO:0048468,0,1,7,7,cell development,BP,0
GO:0048731,0,1,9,9,system development,BP,0
GO:0048856,0,1,10,10,anatomical structure development,BP,0
GO:0048869,0,1,7,7,cellular developmental process,BP,0
GO:0050789,0,1,8,8,regulation of biological process,BP,0
GO:0050794,0,1,8,8,regulation of cellular process,BP,0
GO:0050896,0,1,12,12,response to stimulus,BP,0
GO:0051179,0,1,7,7,localization,BP,0
GO:0051716,0,1,9,9,cellular response to stimulus,BP,0
GO:0065007,0,1,13,13,biological regulation,BP,0
GO:0065008,0,1,11,11,regulation of biological quality,BP,0
GO:0070887,0,1,7,7,cellular response to chemical stimulus,BP,0
GO:0071704,0,1,13,13,organic substance metabolic process,BP,0
GO:0071840,0,1,9,9,cellular component organization or biogenesis,BP,0
GO:1901564,0,1,11,11,organonitrogen compound metabolic process,BP,0
GO:1901565,0,1,6,6,organonitrogen compound catabolic process,BP,0
GO:1901575,0,1,6,6,organic substance catabolic process,BP,0
GO:1901576,0,1,6,6,organic substance biosynthetic process,BP,0
GO:0006725,8.748347569333578e-13,1,5,5,cellular aromatic compound metabolic process,BP,1.5679541092360497e-11
GO:1901360,8.748347569333578e-13,1,5,5,organic cyclic compound metabolic process,BP,1.5679541092360497e-11
GO:0048518,8.931384166534459e-13,1,5,5,positive regulation of biological process,BP,1.5679541092360497e-11
GO:0048522,8.931384166534459e-13,1,5,5,positive regulation of cellular process,BP,1.5679541092360497e-11
GO:0010941,1.173153861279459e-12,1,5,5,regulation of cell death,BP,1.8957099894765803e-11
GO:0044260,1.2242699954807969e-12,1,5,5,cellular macromolecule metabolic process,BP,1.9343465928596592e-11
GO:0009605,1.2448601335294629e-12,1,5,5,response to external stimulus,BP,1.945264955910875e-11
GO:0048519,1.3731423162184471e-12,1,5,5,negative regulation of biological process,BP,2.099578896411432e-11
GO:0048523,1.3731423162184471e-12,1,5,5,negative regulation of cellular process,BP,2.099578896411432e-11
GO:0044248,1.623526219474059e-12,1,5,5,cellular catabolic process,BP,2.456015195842672e-11
GO:0022008,1.957868221990025e-12,1,5,5,neurogenesis,BP,2.850818141234549e-11
GO:0048699,1.957868221990025e-12,1,5,5,generation of neurons,BP,2.850818141234549e-11
GO:0009628,1.9646988596412505e-12,1,5,5,response to abiotic stimulus,BP,2.850818141234549e-11
GO:1901700,1.9856228663382148e-12,1,5,5,response to oxygen-containing compound,BP,2.8520764807403448e-11
GO:0048513,2.2069024818085495e-12,1,5,5,animal organ development,BP,3.1382153291317574e-11
GO:0006810,2.4035086070706318e-12,1,5,5,transport,BP,3.35077376397494e-11
GO:0051234,2.4035086070706318e-12,1,5,5,establishment of localization,BP,3.35077376397494e-11
GO:0006950,2.607184871209902e-12,1,5,5,response to stress,BP,3.564823929673539e-11
GO:0071310,3.3200583573638273e-12,1,5,5,cellular response to organic substance,BP,4.496307603972726e-11
GO:0006508,2.245935794045096e-10,1,4,4,proteolysis,BP,3.0129440557850247e-9
GO:0042981,2.4961171715575657e-10,1,4,4,regulation of apoptotic process,BP,3.286554275884128e-9
GO:0043067,2.4961171715575657e-10,1,4,4,regulation of programmed cell death,BP,3.286554275884128e-9
GO:0035295,3.0926334376997616e-10,1,4,4,tube development,BP,3.997366428574912e-9
GO:0046483,3.6586190487098006e-10,1,4,4,heterocycle metabolic process,BP,4.4849623166080485e-9
GO:0009719,3.734704964324203e-10,1,4,4,response to endogenous stimulus,BP,4.539102956640185e-9
GO:1901566,3.784241418442333e-10,1,4,4,organonitrogen compound biosynthetic process,BP,4.560331607648304e-9
GO:0036211,4.578873463865164e-10,1,4,4,protein modification process,BP,5.250933923884083e-9
GO:0043412,4.578873463865164e-10,1,4,4,macromolecule modification,BP,5.250933923884083e-9
GO:0007165,4.888607324282307e-10,1,4,4,signal transduction,BP,5.561279692103553e-9
GO:0030182,5.299527730681099e-10,1,4,4,neuron differentiation,BP,5.9338019157704905e-9
GO:0048666,5.299527730681099e-10,1,4,4,neuron development,BP,5.9338019157704905e-9
GO:0006629,5.407905783281424e-10,1,4,4,lipid metabolic process,BP,5.961272886686965e-9
GO:0044255,5.407905783281424e-10,1,4,4,cellular lipid metabolic process,BP,5.961272886686965e-9
GO:0006793,5.555623277616827e-10,1,4,4,phosphorus metabolic process,BP,6.076997154439329e-9
GO:0042592,5.797101986672894e-10,1,4,4,homeostatic process,BP,6.292732080189966e-9
GO:0003008,6.075217349196507e-10,1,4,4,system process,BP,6.544665962543511e-9
GO:0006082,6.529345897377037e-10,1,4,4,organic acid metabolic process,BP,6.6319499043358186e-9
GO:0019752,6.529345897377037e-10,1,4,4,carboxylic acid metabolic process,BP,6.6319499043358186e-9
GO:0043436,6.529345897377037e-10,1,4,4,oxoacid metabolic process,BP,6.6319499043358186e-9
GO:1901701,6.975261680145444e-10,1,4,4,cellular response to oxygen-containing compound,BP,6.985085992371001e-9
GO:0006996,7.305843360253578e-10,1,4,4,organelle organization,BP,7.214520318250409e-9
GO:0007005,7.305843360253578e-10,1,4,4,mitochondrion organization,BP,7.214520318250409e-9
GO:0022411,5.224553173727214e-8,1,3,3,cellular component disassembly,BP,5.053955519074896e-7
GO:0030198,6.175871533270016e-8,1,3,3,extracellular matrix organization,BP,5.551463245631932e-7
GO:0043062,6.175871533270016e-8,1,3,3,extracellular structure organization,BP,5.551463245631932e-7
GO:0001525,6.402531450658487e-8,1,3,3,angiogenesis,BP,5.551463245631932e-7
GO:0001568,6.402531450658487e-8,1,3,3,blood vessel development,BP,5.551463245631932e-7
GO:0001944,6.402531450658487e-8,1,3,3,vasculature development,BP,5.551463245631932e-7
GO:0009966,6.402531450658487e-8,1,3,3,regulation of signal transduction,BP,5.551463245631932e-7
GO:0010646,6.402531450658487e-8,1,3,3,regulation of cell communication,BP,5.551463245631932e-7
GO:0023051,6.402531450658487e-8,1,3,3,regulation of signaling,BP,5.551463245631932e-7
GO:0032101,6.402531450658487e-8,1,3,3,regulation of response to external stimulus,BP,5.551463245631932e-7
GO:0035239,6.402531450658487e-8,1,3,3,tube morphogenesis,BP,5.551463245631932e-7
GO:0048514,6.402531450658487e-8,1,3,3,blood vessel morphogenesis,BP,5.551463245631932e-7
GO:0048583,6.402531450658487e-8,1,3,3,regulation of response to stimulus,BP,5.551463245631932e-7
GO:0048646,6.402531450658487e-8,1,3,3,anatomical structure formation involved in morphogenesis,BP,5.551463245631932e-7
GO:0051239,6.402531450658487e-8,1,3,3,regulation of multicellular organismal process,BP,5.551463245631932e-7
GO:0072359,6.402531450658487e-8,1,3,3,circulatory system development,BP,5.551463245631932e-7
GO:0033036,7.557187033018018e-8,1,3,3,macromolecule localization,BP,6.411513225545788e-7
GO:0043066,7.824771294880008e-8,1,3,3,negative regulation of apoptotic process,BP,6.411513225545788e-7
GO:0043069,7.824771294880008e-8,1,3,3,negative regulation of programmed cell death,BP,6.411513225545788e-7
GO:0060548,7.824771294880008e-8,1,3,3,negative regulation of cell death,BP,6.411513225545788e-7
GO:0044283,7.836527223474055e-8,1,3,3,small molecule biosynthetic process,BP,6.411513225545788e-7
GO:0019438,7.910305568404584e-8,1,3,3,aromatic compound biosynthetic process,BP,6.411513225545788e-7
GO:0044271,7.910305568404584e-8,1,3,3,cellular nitrogen compound biosynthetic process,BP,6.411513225545788e-7
GO:1901362,7.910305568404584e-8,1,3,3,organic cyclic compound biosynthetic process,BP,6.411513225545788e-7
GO:0009991,7.948783548272682e-8,1,3,3,response to extracellular stimulus,BP,6.411513225545788e-7
GO:0071702,8.393471168614842e-8,1,3,3,organic substance transport,BP,6.630842223205725e-7
GO:0090066,8.58340954165368e-8,1,3,3,regulation of anatomical structure size,BP,6.721140955791792e-7
GO:0019222,8.714920869131892e-8,1,3,3,regulation of metabolic process,BP,6.771922117981175e-7
GO:0009636,8.826900117499542e-8,1,3,3,response to toxic substance,BP,6.79035286476723e-7
GO:0009790,8.834144022376496e-8,1,3,3,embryo development,BP,6.79035286476723e-7
GO:0009725,9.03643989964162e-8,1,3,3,response to hormone,BP,6.908504052306658e-7
GO:0000003,9.409516742269122e-8,1,3,3,reproduction,BP,7.005409846862142e-7
GO:0003006,9.409516742269122e-8,1,3,3,developmental process involved in reproduction,BP,7.005409846862142e-7
GO:0022414,9.409516742269122e-8,1,3,3,reproductive process,BP,7.005409846862142e-7
GO:0022607,9.645659656908566e-8,1,3,3,cellular component assembly,BP,7.070169088723701e-7
GO:0044085,9.645659656908566e-8,1,3,3,cellular component biogenesis,BP,7.070169088723701e-7
GO:0043603,1.0006399409400096e-7,1,3,3,cellular amide metabolic process,BP,7.259744877636192e-7
GO:0007568,1.0374710702367911e-7,1,3,3,aging,BP,7.450928595336955e-7
GO:0033554,1.0626635594907404e-7,1,3,3,cellular response to stress,BP,7.593505435154939e-7
