GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0006807,0,1,681,681,nitrogen compound metabolic process,BP,0
GO:0007275,0,1,569,569,multicellular organism development,BP,0
GO:0008150,0,1,1199,1199,biological_process,BP,0
GO:0008152,0,1,806,806,metabolic process,BP,0
GO:0009987,0,1,1105,1105,cellular process,BP,0
GO:0016043,0,1,560,560,cellular component organization,BP,0
GO:0032501,0,1,690,690,multicellular organismal process,BP,0
GO:0032502,0,1,634,634,developmental process,BP,0
GO:0044237,0,1,761,761,cellular metabolic process,BP,0
GO:0044238,0,1,723,723,primary metabolic process,BP,0
GO:0048856,0,1,608,608,anatomical structure development,BP,0
GO:0050789,0,1,784,784,regulation of biological process,BP,0
GO:0050794,0,1,736,736,regulation of cellular process,BP,0
GO:0050896,0,1,694,694,response to stimulus,BP,0
GO:0065007,0,1,861,861,biological regulation,BP,0
GO:0071704,0,1,769,769,organic substance metabolic process,BP,0
GO:0071840,0,1,571,571,cellular component organization or biogenesis,BP,0
GO:1901564,0,1,565,565,organonitrogen compound metabolic process,BP,0
GO:0051179,1.854178e-317,1,536,536,localization,BP,6.455044994e-315
GO:0043170,4.913648581537666e-302,1,510,510,macromolecule metabolic process,BP,1.6655975625996493e-299
GO:0048518,2.57638101700271e-299,1,507,507,positive regulation of biological process,BP,8.509324071797925e-297
GO:0051716,1.0642324018374076e-296,1,502,502,cellular response to stimulus,BP,3.343506723918939e-294
GO:0048731,3.982590614494337e-295,1,499,499,system development,BP,1.2214226120309896e-292
GO:0019222,3.516122317978368e-282,1,478,478,regulation of metabolic process,BP,1.0532830599506826e-279
GO:0048522,1.8320682253952884e-268,1,457,457,positive regulation of cellular process,BP,4.916431419024315e-266
GO:0031323,1.6673789514595874e-265,1,451,451,regulation of cellular metabolic process,BP,4.383164953826724e-263
GO:0048519,1.340649017650495e-263,1,449,449,negative regulation of biological process,BP,3.453779999271205e-261
GO:0065008,2.5590286538406384e-262,1,446,446,regulation of biological quality,BP,6.4633035470826005e-260
GO:0042221,2.45048617203561e-261,1,443,443,response to chemical,BP,6.070136996536671e-259
GO:0044260,1.509753139779085e-260,1,443,443,cellular macromolecule metabolic process,BP,3.669269847829131e-258
GO:0048869,5.99410714289465e-259,1,442,442,cellular developmental process,BP,1.4298165575486293e-256
GO:0051234,1.2855525887936837e-254,1,434,434,establishment of localization,BP,3.010764162954807e-252
GO:0080090,1.2015377459535604e-253,1,431,431,regulation of primary metabolic process,BP,2.763751376004966e-251
GO:0030154,5.740942899123125e-253,1,432,432,cell differentiation,BP,1.2973523769053504e-250
GO:0060255,6.294389150360211e-248,1,422,422,regulation of macromolecule metabolic process,BP,1.3978970111343081e-245
GO:0006810,1.9598133745070088e-247,1,422,422,transport,BP,4.278704419834708e-245
GO:0048523,2.5784534106026664e-242,1,414,414,negative regulation of cellular process,BP,5.444763669175892e-240
GO:0051171,5.409346628927102e-242,1,412,412,regulation of nitrogen compound metabolic process,BP,1.1238353859227419e-239
GO:0048583,5.916369374796391e-228,1,391,391,regulation of response to stimulus,BP,1.190761779949255e-225
GO:0048513,1.2288478818314909e-227,1,389,389,animal organ development,BP,2.4351983947494516e-225
GO:0007154,7.561128412939434e-227,1,388,388,cell communication,BP,1.4756802285920128e-224
GO:0006950,5.815378246520429e-221,1,378,378,response to stress,BP,1.1180281670661142e-218
GO:0019538,6.145236975691576e-218,1,373,373,protein metabolic process,BP,1.1640705512335765e-215
GO:0034641,2.010291189452224e-214,1,365,365,cellular nitrogen compound metabolic process,BP,3.647121241032971e-212
GO:0023052,1.92066886241532e-212,1,364,364,signaling,BP,3.436129946773852e-210
GO:1901360,7.015442798529603e-212,1,362,362,organic cyclic compound metabolic process,BP,1.23788929709397e-209
GO:0023051,7.679868880062086e-209,1,359,359,regulation of signaling,BP,1.31899188058773e-206
GO:0010646,5.4454756948073885e-207,1,356,356,regulation of cell communication,BP,9.22936479273868e-205
GO:0006996,6.519647884218108e-207,1,356,356,organelle organization,BP,1.090643953202772e-204
GO:0009653,9.417432361107822e-204,1,351,351,anatomical structure morphogenesis,BP,1.5552044390183314e-201
GO:0006725,3.647158770684956e-192,1,329,329,cellular aromatic compound metabolic process,BP,5.872381515649115e-190
GO:0051239,7.863318241118377e-190,1,327,327,regulation of multicellular organismal process,BP,1.2504617563437755e-187
GO:0009058,8.761309447657534e-189,1,322,322,biosynthetic process,BP,1.3762734999423987e-186
GO:0009966,2.561223532592876e-188,1,325,325,regulation of signal transduction,BP,3.974833773895041e-186
GO:0010033,3.8943594253206976e-188,1,323,323,response to organic substance,BP,5.9015580891242236e-186
GO:1901576,6.83069799211349e-186,1,317,317,organic substance biosynthetic process,BP,1.011335871682918e-183
GO:0046483,1.6624986155929503e-184,1,316,316,heterocycle metabolic process,BP,2.433482348574181e-182
GO:0007165,1.3438694788395903e-183,1,316,316,signal transduction,BP,1.9449868266216586e-181
GO:0007399,4.4937661279672477e-181,1,312,312,nervous system development,BP,6.291761031994144e-179
GO:0044249,6.370378752857889e-180,1,307,307,cellular biosynthetic process,BP,8.823317066189513e-178
GO:0050793,2.847900108496239e-178,1,307,307,regulation of developmental process,BP,3.9025320529297936e-176
GO:0044281,8.533186114957852e-178,1,303,303,small molecule metabolic process,BP,1.1570102141765485e-175
GO:0009889,5.462460133386771e-173,1,297,297,regulation of biosynthetic process,BP,7.329369685224479e-171
GO:0009893,2.4099507865633177e-172,1,297,297,positive regulation of metabolic process,BP,3.2002655754352672e-170
GO:0044085,3.554839792935392e-172,1,296,296,cellular component biogenesis,BP,4.672437895183754e-170
GO:0010468,8.347582802352679e-170,1,292,292,regulation of gene expression,BP,1.0861132735061097e-167
GO:0051128,6.118547387167355e-169,1,292,292,regulation of cellular component organization,BP,7.88130088941027e-167
GO:0031326,1.9822777389150022e-166,1,286,286,regulation of cellular biosynthetic process,BP,2.528091045045955e-164
GO:0070887,2.5186957156155347e-166,1,286,286,cellular response to chemical stimulus,BP,3.180717599298402e-164
GO:0006139,1.2695912219679304e-163,1,281,281,nucleobase-containing compound metabolic process,BP,1.5724619740547028e-161
GO:0048468,2.1518989028583434e-163,1,283,283,cell development,BP,2.639867596925554e-161
GO:0022607,4.2887128735336314e-163,1,281,281,cellular component assembly,BP,5.211595332451576e-161
GO:0043412,1.401614161372112e-161,1,279,279,macromolecule modification,BP,1.6716844456142755e-159
GO:0010556,2.1891458085369456e-160,1,276,276,regulation of macromolecule biosynthetic process,BP,2.563489741796763e-158
GO:0032879,2.5401523005134486e-160,1,277,277,regulation of localization,BP,2.9477208813435793e-158
GO:0031325,6.397655708567386e-160,1,276,276,positive regulation of cellular metabolic process,BP,7.357875284112187e-158
GO:0009888,2.3756463960730425e-159,1,275,275,tissue development,BP,2.6842720375277946e-157
GO:0065009,7.062695652536116e-159,1,274,274,regulation of molecular function,BP,7.910833278288497e-157
GO:0019219,8.131362959249405e-157,1,270,270,regulation of nucleobase-containing compound metabolic process,BP,8.952144126332614e-155
GO:0010604,1.8654310430825375e-156,1,270,270,positive regulation of macromolecule metabolic process,BP,2.036323497114082e-154
GO:0051173,6.556854287284161e-153,1,264,264,positive regulation of nitrogen compound metabolic process,BP,7.097381518866158e-151
GO:2000112,7.113115419183954e-153,1,263,263,regulation of cellular macromolecule biosynthetic process,BP,7.635336642875709e-151
GO:0036211,1.5142347144101138e-152,1,264,264,protein modification process,BP,1.598758799698088e-150
GO:0000003,5.201384107175834e-152,1,264,264,reproduction,BP,5.447075502807473e-150
GO:0009605,1.609483077345556e-151,1,262,262,response to external stimulus,BP,1.6719154451038795e-149
GO:0051641,6.373457732993274e-150,1,261,261,cellular localization,BP,6.56772072469491e-148
