GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0000122,0,1,11,11,negative regulation of transcription by RNA polymerase II,BP,0
GO:0000226,0,1,12,12,microtubule cytoskeleton organization,BP,0
GO:0000902,0,1,14,14,cell morphogenesis,BP,0
GO:0001505,0,1,10,10,regulation of neurotransmitter levels,BP,0
GO:0001932,0,1,10,10,regulation of protein phosphorylation,BP,0
GO:0002009,0,1,12,12,morphogenesis of an epithelium,BP,0
GO:0002376,0,1,16,16,immune system process,BP,0
GO:0003002,0,1,11,11,regionalization,BP,0
GO:0006631,0,1,10,10,fatty acid metabolic process,BP,0
GO:0006812,0,1,15,15,cation transport,BP,0
GO:0006820,0,1,11,11,anion transport,BP,0
GO:0006873,0,1,9,9,cellular ion homeostasis,BP,0
GO:0006887,0,1,10,10,exocytosis,BP,0
GO:0006935,0,1,9,9,chemotaxis,BP,0
GO:0006952,0,1,9,9,defense response,BP,0
GO:0006955,0,1,9,9,immune response,BP,0
GO:0006979,0,1,10,10,response to oxidative stress,BP,0
GO:0007018,0,1,13,13,microtubule-based movement,BP,0
GO:0007049,0,1,11,11,cell cycle,BP,0
GO:0007166,0,1,10,10,cell surface receptor signaling pathway,BP,0
GO:0007267,0,1,13,13,cell-cell signaling,BP,0
GO:0007281,0,1,15,15,germ cell development,BP,0
GO:0007283,0,1,15,15,spermatogenesis,BP,0
GO:0007286,0,1,10,10,spermatid development,BP,0
GO:0007420,0,1,16,16,brain development,BP,0
GO:0007568,0,1,9,9,aging,BP,0
GO:0007611,0,1,11,11,learning or memory,BP,0
GO:0007635,0,1,9,9,chemosensory behavior,BP,0
GO:0008104,0,1,10,10,protein localization,BP,0
GO:0008284,0,1,13,13,positive regulation of cell population proliferation,BP,0
GO:0008610,0,1,13,13,lipid biosynthetic process,BP,0
GO:0009059,0,1,15,15,macromolecule biosynthetic process,BP,0
GO:0009100,0,1,11,11,glycoprotein metabolic process,BP,0
GO:0009266,0,1,11,11,response to temperature stimulus,BP,0
GO:0009314,0,1,11,11,response to radiation,BP,0
GO:0009416,0,1,10,10,response to light stimulus,BP,0
GO:0009607,0,1,10,10,response to biotic stimulus,BP,0
GO:0009611,0,1,9,9,response to wounding,BP,0
GO:0009612,0,1,11,11,response to mechanical stimulus,BP,0
GO:0009617,0,1,10,10,response to bacterium,BP,0
GO:0009636,0,1,11,11,response to toxic substance,BP,0
GO:0009725,0,1,13,13,response to hormone,BP,0
GO:0009791,0,1,10,10,post-embryonic development,BP,0
GO:0009792,0,1,13,13,embryo development ending in birth or egg hatching,BP,0
GO:0009890,0,1,13,13,negative regulation of biosynthetic process,BP,0
GO:0009967,0,1,12,12,positive regulation of signal transduction,BP,0
GO:0009968,0,1,16,16,negative regulation of signal transduction,BP,0
GO:0009991,0,1,11,11,response to extracellular stimulus,BP,0
GO:0010035,0,1,10,10,response to inorganic substance,BP,0
GO:0010243,0,1,13,13,response to organonitrogen compound,BP,0
GO:0010467,0,1,10,10,gene expression,BP,0
GO:0010557,0,1,14,14,positive regulation of macromolecule biosynthetic process,BP,0
GO:0010558,0,1,13,13,negative regulation of macromolecule biosynthetic process,BP,0
GO:0010564,0,1,9,9,regulation of cell cycle process,BP,0
GO:0010628,0,1,14,14,positive regulation of gene expression,BP,0
GO:0010629,0,1,15,15,negative regulation of gene expression,BP,0
GO:0010720,0,1,10,10,positive regulation of cell development,BP,0
GO:0010817,0,1,11,11,regulation of hormone levels,BP,0
GO:0014070,0,1,13,13,response to organic cyclic compound,BP,0
GO:0016053,0,1,9,9,organic acid biosynthetic process,BP,0
GO:0016310,0,1,9,9,phosphorylation,BP,0
GO:0016477,0,1,13,13,cell migration,BP,0
GO:0018130,0,1,12,12,heterocycle biosynthetic process,BP,0
GO:0019220,0,1,14,14,regulation of phosphate metabolic process,BP,0
GO:0019438,0,1,13,13,aromatic compound biosynthetic process,BP,0
GO:0019637,0,1,14,14,organophosphate metabolic process,BP,0
GO:0019725,0,1,11,11,cellular homeostasis,BP,0
GO:0022402,0,1,11,11,cell cycle process,BP,0
GO:0022603,0,1,9,9,regulation of anatomical structure morphogenesis,BP,0
GO:0030001,0,1,12,12,metal ion transport,BP,0
GO:0030334,0,1,9,9,regulation of cell migration,BP,0
GO:0030855,0,1,10,10,epithelial cell differentiation,BP,0
GO:0031175,0,1,15,15,neuron projection development,BP,0
GO:0031327,0,1,13,13,negative regulation of cellular biosynthetic process,BP,0
GO:0031328,0,1,15,15,positive regulation of cellular biosynthetic process,BP,0
GO:0031344,0,1,11,11,regulation of cell projection organization,BP,0
GO:0031399,0,1,11,11,regulation of protein modification process,BP,0
GO:0031667,0,1,11,11,response to nutrient levels,BP,0
GO:0032268,0,1,11,11,regulation of cellular protein metabolic process,BP,0
GO:0032787,0,1,12,12,monocarboxylic acid metabolic process,BP,0
GO:0032880,0,1,13,13,regulation of protein localization,BP,0
GO:0032940,0,1,10,10,secretion by cell,BP,0
GO:0032989,0,1,16,16,cellular component morphogenesis,BP,0
GO:0032990,0,1,12,12,cell part morphogenesis,BP,0
GO:0033036,0,1,15,15,macromolecule localization,BP,0
GO:0033043,0,1,12,12,regulation of organelle organization,BP,0
GO:0033993,0,1,14,14,response to lipid,BP,0
GO:0034097,0,1,9,9,response to cytokine,BP,0
GO:0034645,0,1,13,13,cellular macromolecule biosynthetic process,BP,0
GO:0034654,0,1,9,9,nucleobase-containing compound biosynthetic process,BP,0
GO:0035556,0,1,9,9,intracellular signal transduction,BP,0
GO:0040007,0,1,10,10,growth,BP,0
GO:0040012,0,1,14,14,regulation of locomotion,BP,0
GO:0042127,0,1,16,16,regulation of cell population proliferation,BP,0
GO:0042325,0,1,11,11,regulation of phosphorylation,BP,0
GO:0042330,0,1,11,11,taxis,BP,0
GO:0042981,0,1,12,12,regulation of apoptotic process,BP,0
GO:0043066,0,1,11,11,negative regulation of apoptotic process,BP,0
GO:0043067,0,1,12,12,regulation of programmed cell death,BP,0
GO:0043069,0,1,11,11,negative regulation of programmed cell death,BP,0
GO:0043086,0,1,11,11,negative regulation of catalytic activity,BP,0
GO:0043207,0,1,10,10,response to external biotic stimulus,BP,0
GO:0043933,0,1,12,12,protein-containing complex organization,BP,0
GO:0044057,0,1,11,11,regulation of system process,BP,0
GO:0044087,0,1,14,14,regulation of cellular component biogenesis,BP,0
GO:0044092,0,1,12,12,negative regulation of molecular function,BP,0
GO:0044248,0,1,14,14,cellular catabolic process,BP,0
GO:0044271,0,1,13,13,cellular nitrogen compound biosynthetic process,BP,0
GO:0044283,0,1,12,12,small molecule biosynthetic process,BP,0
GO:0045055,0,1,9,9,regulated exocytosis,BP,0
GO:0045597,0,1,12,12,positive regulation of cell differentiation,BP,0
GO:0045892,0,1,13,13,negative regulation of DNA-templated transcription,BP,0
GO:0045893,0,1,10,10,positive regulation of DNA-templated transcription,BP,0
GO:0045934,0,1,13,13,negative regulation of nucleobase-containing compound metabolic process,BP,0
GO:0045935,0,1,14,14,positive regulation of nucleobase-containing compound metabolic process,BP,0
GO:0046394,0,1,9,9,carboxylic acid biosynthetic process,BP,0
GO:0046903,0,1,11,11,secretion,BP,0
GO:0046907,0,1,12,12,intracellular transport,BP,0
GO:0048232,0,1,16,16,male gamete generation,BP,0
GO:0048515,0,1,11,11,spermatid differentiation,BP,0
GO:0048589,0,1,10,10,developmental growth,BP,0
GO:0048598,0,1,9,9,embryonic morphogenesis,BP,0
GO:0048608,0,1,9,9,reproductive structure development,BP,0
GO:0048646,0,1,16,16,anatomical structure formation involved in morphogenesis,BP,0
GO:0048729,0,1,13,13,tissue morphogenesis,BP,0
GO:0048812,0,1,11,11,neuron projection morphogenesis,BP,0
GO:0048858,0,1,11,11,cell projection morphogenesis,BP,0
GO:0050801,0,1,11,11,ion homeostasis,BP,0
GO:0050890,0,1,11,11,cognition,BP,0
GO:0051046,0,1,10,10,regulation of secretion,BP,0
GO:0051049,0,1,16,16,regulation of transport,BP,0
GO:0051050,0,1,13,13,positive regulation of transport,BP,0
GO:0051093,0,1,10,10,negative regulation of developmental process,BP,0
GO:0051130,0,1,11,11,positive regulation of cellular component organization,BP,0
GO:0051174,0,1,14,14,regulation of phosphorus metabolic process,BP,0
GO:0051223,0,1,10,10,regulation of protein transport,BP,0
GO:0051241,0,1,10,10,negative regulation of multicellular organismal process,BP,0
GO:0051246,0,1,11,11,regulation of protein metabolic process,BP,0
GO:0051253,0,1,13,13,negative regulation of RNA metabolic process,BP,0
GO:0051254,0,1,12,12,positive regulation of RNA metabolic process,BP,0
GO:0051640,0,1,11,11,organelle localization,BP,0
GO:0051649,0,1,15,15,establishment of localization in cell,BP,0
GO:0051707,0,1,10,10,response to other organism,BP,0
GO:0051726,0,1,10,10,regulation of cell cycle,BP,0
GO:0051960,0,1,11,11,regulation of nervous system development,BP,0
GO:0055080,0,1,9,9,cation homeostasis,BP,0
GO:0055082,0,1,9,9,cellular chemical homeostasis,BP,0
GO:0055086,0,1,9,9,nucleobase-containing small molecule metabolic process,BP,0
GO:0060284,0,1,13,13,regulation of cell development,BP,0
GO:0060341,0,1,12,12,regulation of cellular localization,BP,0
GO:0060548,0,1,15,15,negative regulation of cell death,BP,0
GO:0060562,0,1,10,10,epithelial tube morphogenesis,BP,0
GO:0061024,0,1,12,12,membrane organization,BP,0
GO:0061458,0,1,9,9,reproductive system development,BP,0
GO:0065003,0,1,10,10,protein-containing complex assembly,BP,0
GO:0070201,0,1,11,11,regulation of establishment of protein localization,BP,0
GO:0070727,0,1,9,9,cellular macromolecule localization,BP,0
GO:0071495,0,1,11,11,cellular response to endogenous stimulus,BP,0
GO:0071702,0,1,11,11,organic substance transport,BP,0
GO:0072359,0,1,12,12,circulatory system development,BP,0
GO:0080134,0,1,13,13,regulation of response to stress,BP,0
GO:0080135,0,1,9,9,regulation of cellular response to stress,BP,0
GO:0090087,0,1,10,10,regulation of peptide transport,BP,0
GO:0090304,0,1,11,11,nucleic acid metabolic process,BP,0
GO:0090407,0,1,11,11,organophosphate biosynthetic process,BP,0
GO:0097722,0,1,9,9,sperm motility,BP,0
GO:0098655,0,1,13,13,cation transmembrane transport,BP,0
GO:0098660,0,1,16,16,inorganic ion transmembrane transport,BP,0
GO:0098662,0,1,11,11,inorganic cation transmembrane transport,BP,0
GO:0098771,0,1,11,11,inorganic ion homeostasis,BP,0
GO:0120035,0,1,11,11,regulation of plasma membrane bounded cell projection organization,BP,0
GO:0120039,0,1,11,11,plasma membrane bounded cell projection morphogenesis,BP,0
GO:1901137,0,1,14,14,carbohydrate derivative biosynthetic process,BP,0
GO:1901362,0,1,15,15,organic cyclic compound biosynthetic process,BP,0
GO:1901565,0,1,10,10,organonitrogen compound catabolic process,BP,0
GO:1901575,0,1,14,14,organic substance catabolic process,BP,0
GO:1901698,0,1,14,14,response to nitrogen compound,BP,0
GO:1901699,0,1,9,9,cellular response to nitrogen compound,BP,0
GO:1901701,0,1,10,10,cellular response to oxygen-containing compound,BP,0
GO:1902531,0,1,12,12,regulation of intracellular signal transduction,BP,0
GO:1902532,0,1,10,10,negative regulation of intracellular signal transduction,BP,0
GO:1902679,0,1,13,13,negative regulation of RNA biosynthetic process,BP,0
GO:1902680,0,1,11,11,positive regulation of RNA biosynthetic process,BP,0
GO:1903507,0,1,13,13,negative regulation of nucleic acid-templated transcription,BP,0
GO:1903508,0,1,11,11,positive regulation of nucleic acid-templated transcription,BP,0
GO:1903530,0,1,9,9,regulation of secretion by cell,BP,0
GO:2000113,0,1,13,13,negative regulation of cellular macromolecule biosynthetic process,BP,0
GO:2000145,0,1,11,11,regulation of cell motility,BP,0
GO:0008150,1.578222592485224e-209,1,156,156,biological_process,BP,2.675637837027275e-208
GO:0009987,1.8732834253152396e-191,1,143,143,cellular process,BP,3.163606834876007e-190
