GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0000003,0,1,8,8,reproduction,BP,0
GO:0000375,0,1,8,8,"RNA splicing, via transesterification reactions",BP,0
GO:0000377,0,1,8,8,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",BP,0
GO:0000398,0,1,8,8,"mRNA splicing, via spliceosome",BP,0
GO:0001906,0,1,13,13,cell killing,BP,0
GO:0002227,0,1,13,13,innate immune response in mucosa,BP,0
GO:0002251,0,1,13,13,organ or tissue specific immune response,BP,0
GO:0002376,0,1,19,19,immune system process,BP,0
GO:0002385,0,1,13,13,mucosal immune response,BP,0
GO:0003002,0,1,8,8,regionalization,BP,0
GO:0006139,0,1,17,17,nucleobase-containing compound metabolic process,BP,0
GO:0006325,0,1,17,17,chromatin organization,BP,0
GO:0006334,0,1,17,17,nucleosome assembly,BP,0
GO:0006351,0,1,7,7,DNA-templated transcription,BP,0
GO:0006355,0,1,11,11,regulation of DNA-templated transcription,BP,0
GO:0006357,0,1,10,10,regulation of transcription by RNA polymerase II,BP,0
GO:0006396,0,1,9,9,RNA processing,BP,0
GO:0006397,0,1,8,8,mRNA processing,BP,0
GO:0006725,0,1,17,17,cellular aromatic compound metabolic process,BP,0
GO:0006807,0,1,35,35,nitrogen compound metabolic process,BP,0
GO:0006810,0,1,13,13,transport,BP,0
GO:0006950,0,1,24,24,response to stress,BP,0
GO:0006952,0,1,15,15,defense response,BP,0
GO:0006955,0,1,17,17,immune response,BP,0
GO:0006959,0,1,13,13,humoral immune response,BP,0
GO:0006996,0,1,26,26,organelle organization,BP,0
GO:0007154,0,1,11,11,cell communication,BP,0
GO:0007165,0,1,9,9,signal transduction,BP,0
GO:0007166,0,1,6,6,cell surface receptor signaling pathway,BP,0
GO:0007275,0,1,16,16,multicellular organism development,BP,0
GO:0007346,0,1,6,6,regulation of mitotic cell cycle,BP,0
GO:0007389,0,1,8,8,pattern specification process,BP,0
GO:0007399,0,1,11,11,nervous system development,BP,0
GO:0007417,0,1,7,7,central nervous system development,BP,0
GO:0008104,0,1,7,7,protein localization,BP,0
GO:0008150,0,1,52,52,biological_process,BP,0
GO:0008152,0,1,38,38,metabolic process,BP,0
GO:0008380,0,1,8,8,RNA splicing,BP,0
GO:0009058,0,1,11,11,biosynthetic process,BP,0
GO:0009059,0,1,9,9,macromolecule biosynthetic process,BP,0
GO:0009605,0,1,18,18,response to external stimulus,BP,0
GO:0009607,0,1,14,14,response to biotic stimulus,BP,0
GO:0009617,0,1,14,14,response to bacterium,BP,0
GO:0009653,0,1,9,9,anatomical structure morphogenesis,BP,0
GO:0009790,0,1,7,7,embryo development,BP,0
GO:0009888,0,1,9,9,tissue development,BP,0
GO:0009889,0,1,12,12,regulation of biosynthetic process,BP,0
GO:0009891,0,1,8,8,positive regulation of biosynthetic process,BP,0
GO:0009892,0,1,8,8,negative regulation of metabolic process,BP,0
GO:0009893,0,1,14,14,positive regulation of metabolic process,BP,0
GO:0009987,0,1,50,50,cellular process,BP,0
GO:0010467,0,1,15,15,gene expression,BP,0
GO:0010468,0,1,17,17,regulation of gene expression,BP,0
GO:0010556,0,1,11,11,regulation of macromolecule biosynthetic process,BP,0
GO:0010557,0,1,7,7,positive regulation of macromolecule biosynthetic process,BP,0
GO:0010564,0,1,6,6,regulation of cell cycle process,BP,0
GO:0010604,0,1,13,13,positive regulation of macromolecule metabolic process,BP,0
GO:0010605,0,1,8,8,negative regulation of macromolecule metabolic process,BP,0
GO:0010628,0,1,10,10,positive regulation of gene expression,BP,0
GO:0016043,0,1,32,32,cellular component organization,BP,0
GO:0016070,0,1,14,14,RNA metabolic process,BP,0
GO:0016071,0,1,9,9,mRNA metabolic process,BP,0
