GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0006139,0,1,694,694,nucleobase-containing compound metabolic process,BP,0
GO:0006725,0,1,720,720,cellular aromatic compound metabolic process,BP,0
GO:0006807,0,1,1192,1192,nitrogen compound metabolic process,BP,0
GO:0006996,0,1,754,754,organelle organization,BP,0
GO:0007275,0,1,903,903,multicellular organism development,BP,0
GO:0008150,0,1,1940,1940,biological_process,BP,0
GO:0008152,0,1,1300,1300,metabolic process,BP,0
GO:0009889,0,1,642,642,regulation of biosynthetic process,BP,0
GO:0009987,0,1,1784,1784,cellular process,BP,0
GO:0010468,0,1,690,690,regulation of gene expression,BP,0
GO:0010556,0,1,612,612,regulation of macromolecule biosynthetic process,BP,0
GO:0016043,0,1,1006,1006,cellular component organization,BP,0
GO:0019219,0,1,643,643,regulation of nucleobase-containing compound metabolic process,BP,0
GO:0019222,0,1,995,995,regulation of metabolic process,BP,0
GO:0019538,0,1,630,630,protein metabolic process,BP,0
GO:0030154,0,1,646,646,cell differentiation,BP,0
GO:0031323,0,1,919,919,regulation of cellular metabolic process,BP,0
GO:0031326,0,1,631,631,regulation of cellular biosynthetic process,BP,0
GO:0032501,0,1,1045,1045,multicellular organismal process,BP,0
GO:0032502,0,1,1005,1005,developmental process,BP,0
GO:0034641,0,1,749,749,cellular nitrogen compound metabolic process,BP,0
GO:0043170,0,1,1124,1124,macromolecule metabolic process,BP,0
GO:0044237,0,1,1262,1262,cellular metabolic process,BP,0
GO:0044238,0,1,1239,1239,primary metabolic process,BP,0
GO:0044260,0,1,916,916,cellular macromolecule metabolic process,BP,0
GO:0046483,0,1,717,717,heterocycle metabolic process,BP,0
GO:0048518,0,1,915,915,positive regulation of biological process,BP,0
GO:0048519,0,1,843,843,negative regulation of biological process,BP,0
GO:0048522,0,1,832,832,positive regulation of cellular process,BP,0
GO:0048523,0,1,785,785,negative regulation of cellular process,BP,0
GO:0048731,0,1,743,743,system development,BP,0
GO:0048856,0,1,963,963,anatomical structure development,BP,0
GO:0048869,0,1,662,662,cellular developmental process,BP,0
GO:0050789,0,1,1416,1416,regulation of biological process,BP,0
GO:0050794,0,1,1346,1346,regulation of cellular process,BP,0
GO:0050896,0,1,945,945,response to stimulus,BP,0
GO:0051171,0,1,871,871,regulation of nitrogen compound metabolic process,BP,0
GO:0051179,0,1,736,736,localization,BP,0
GO:0051716,0,1,771,771,cellular response to stimulus,BP,0
GO:0060255,0,1,933,933,regulation of macromolecule metabolic process,BP,0
GO:0065007,0,1,1483,1483,biological regulation,BP,0
GO:0071704,0,1,1270,1270,organic substance metabolic process,BP,0
GO:0071840,0,1,1060,1060,cellular component organization or biogenesis,BP,0
GO:0080090,0,1,892,892,regulation of primary metabolic process,BP,0
GO:0090304,0,1,622,622,nucleic acid metabolic process,BP,0
GO:1901360,0,1,744,744,organic cyclic compound metabolic process,BP,0
GO:1901564,0,1,727,727,organonitrogen compound metabolic process,BP,0
GO:2000112,5.0275829689315e-311,1,591,591,regulation of cellular macromolecule biosynthetic process,BP,8.597819809726025e-309
GO:0048583,2.32985401411007e-310,1,595,595,regulation of response to stimulus,BP,3.9332714945899165e-308
GO:0009893,3.83438983715513e-310,1,590,590,positive regulation of metabolic process,BP,6.391296882994778e-308
GO:0043412,3.4904471259062488e-307,1,583,583,macromolecule modification,BP,5.674346636288084e-305
GO:0065008,2.0877251303182806e-301,1,579,579,regulation of biological quality,BP,3.3525810385403806e-299
GO:0010604,8.869938021116257e-300,1,571,571,positive regulation of macromolecule metabolic process,BP,1.4072210103862514e-297
GO:0051252,3.6445292185350434e-299,1,569,569,regulation of RNA metabolic process,BP,5.6460189117258174e-297
GO:0051128,8.971871649875056e-298,1,575,575,regulation of cellular component organization,BP,1.373739603320404e-295
GO:0048513,2.2618542149710906e-297,1,571,571,animal organ development,BP,3.4234593451424508e-295
GO:0044085,4.101664636831196e-295,1,564,564,cellular component biogenesis,BP,6.068620217729572e-293
GO:0031325,1.696724214344007e-286,1,547,547,positive regulation of cellular metabolic process,BP,2.4824960504979872e-284
GO:0051234,5.925579662097575e-285,1,549,549,establishment of localization,BP,8.57450911983526e-283
GO:0006950,3.4672187499741306e-284,1,544,544,response to stress,BP,4.962645271702103e-282
GO:0007154,5.525409341837488e-282,1,541,541,cell communication,BP,7.823504324012478e-280
GO:0051173,4.788027602429953e-280,1,534,534,positive regulation of nitrogen compound metabolic process,BP,6.707313560510385e-278
GO:0036211,4.731113446796867e-274,1,524,524,protein modification process,BP,6.422608439940323e-272
GO:0023052,1.2250916944323172e-269,1,519,519,signaling,BP,1.6461232073759952e-267
GO:0006810,8.840935211231485e-265,1,512,512,transport,BP,1.1759336854696587e-262
