GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0006412,1.3621908795755087e-54,1,180,242,translation,BP,2.5651416453286404e-50
GO:0043043,8.109310467192387e-50,1,180,253,peptide biosynthetic process,BP,7.635321270384992e-46
GO:0006518,1.2409193832631327e-47,1,202,306,peptide metabolic process,BP,5.841938226557013e-44
GO:0043604,1.0973311914575033e-42,1,193,301,amide biosynthetic process,BP,2.5829804582920307e-39
GO:0002181,2.1678410353215834e-38,1,84,93,cytoplasmic translation,BP,4.5358460595711934e-35
GO:0043603,2.055145478056644e-34,1,228,417,cellular amide metabolic process,BP,3.2250370414403883e-31
GO:0008150,3.3532594783301886e-32,1,1753,5487,biological_process,BP,3.508068290913099e-29
GO:1901566,4.823062658667126e-32,1,326,693,organonitrogen compound biosynthetic process,BP,4.780162785545297e-29
GO:0045047,1.269369378501875e-27,1,65,75,protein targeting to ER,BP,8.8531462098403e-25
GO:0006413,1.3661346904697138e-27,1,79,100,translational initiation,BP,8.986158768142619e-25
GO:0006613,1.4106936245452146e-27,1,59,65,cotranslational protein targeting to membrane,BP,8.986158768142619e-25
GO:0009987,3.1544617435588377e-27,1,1613,5060,cellular process,BP,1.8563021591548897e-24
GO:0006614,7.155700382145681e-27,1,56,61,SRP-dependent cotranslational protein targeting to membrane,BP,4.083302845338949e-24
GO:0072599,4.227770538899434e-26,1,66,79,establishment of protein localization to endoplasmic reticulum,BP,2.3415631475886835e-23
GO:0010467,6.493840363241046e-26,1,474,1183,gene expression,BP,3.493871653719775e-23
GO:0070972,4.577259419095505e-24,1,69,88,protein localization to endoplasmic reticulum,BP,2.3295776248915526e-21
GO:0044271,8.850050380097076e-24,1,390,948,cellular nitrogen compound biosynthetic process,BP,4.385665755463369e-21
GO:0008152,2.3212457665445834e-23,1,1213,3692,metabolic process,BP,1.1208045905077192e-20
GO:0071704,2.4174074215781583e-21,1,1167,3568,organic substance metabolic process,BP,1.1380549788934573e-18
GO:1901564,4.168942897700289e-21,1,805,2321,organonitrogen compound metabolic process,BP,1.9147649684535157e-18
GO:0006807,4.615886753526786e-21,1,1083,3279,nitrogen compound metabolic process,BP,2.0695657965634027e-18
GO:0044238,6.3432533118509446e-21,1,1126,3432,primary metabolic process,BP,2.714768252624208e-18
GO:0044237,2.5776345304389537e-20,1,1150,3529,cellular metabolic process,BP,1.0786541298376874e-17
GO:0034641,3.214949426599949e-20,1,707,2008,cellular nitrogen compound metabolic process,BP,1.3161024489631225e-17
GO:0006612,7.993844314507196e-20,1,65,89,protein targeting to membrane,BP,3.1360850476351045e-17
GO:0009059,2.4005248167175976e-19,1,376,952,macromolecule biosynthetic process,BP,9.225363841552874e-17
GO:0034645,4.240282818504666e-19,1,369,933,cellular macromolecule biosynthetic process,BP,1.53555318760118e-16
GO:0019538,1.8991614197785114e-18,1,643,1822,protein metabolic process,BP,6.747756357707386e-16
GO:1901576,9.32185205079323e-18,1,534,1475,organic substance biosynthetic process,BP,3.1916326539724965e-15
GO:0044249,1.4250198400416957e-17,1,523,1442,cellular biosynthetic process,BP,4.707815545232486e-15
GO:0043170,1.555992121519821e-17,1,942,2857,macromolecule metabolic process,BP,5.0518771793689224e-15
GO:0009058,1.7661500647760268e-17,1,537,1489,biosynthetic process,BP,5.637012181321587e-15
GO:0006605,2.3673469579081236e-17,1,108,196,protein targeting,BP,7.429918427394647e-15
GO:0006810,9.711534807218368e-17,1,608,1732,transport,BP,2.949643741205308e-14
GO:0000184,1.0634032481411524e-16,1,55,76,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",BP,3.178562946943816e-14
GO:0051234,1.3810244904244668e-16,1,631,1811,establishment of localization,BP,4.063448777997365e-14
GO:0046907,7.466866266182617e-16,1,353,919,intracellular transport,BP,2.1304327069467402e-13
GO:0015031,8.47309581332005e-16,1,255,618,protein transport,BP,2.381445780009401e-13
GO:0042886,1.0305767235912596e-15,1,261,637,amide transport,BP,2.8539397473451484e-13
GO:0072594,1.4085219515524322e-15,1,125,249,establishment of protein localization to organelle,BP,3.844040126041138e-13
GO:0015833,2.0481146281909014e-15,1,257,628,peptide transport,BP,5.509720937637552e-13
GO:0090150,2.274328743525829e-15,1,80,136,establishment of protein localization to membrane,BP,6.03209641821618e-13
GO:0045184,2.3905476184518157e-15,1,270,668,establishment of protein localization,BP,6.252278083759187e-13
GO:0051179,2.5931996746305734e-15,1,772,2312,localization,BP,6.689389462050455e-13
GO:0044260,3.6253237614511866e-15,1,791,2384,cellular macromolecule metabolic process,BP,9.225469155660445e-13
GO:0000956,4.537847751690118e-15,1,77,130,nuclear-transcribed mRNA catabolic process,BP,1.1393628134943548e-12
GO:0022613,7.705563280182328e-15,1,153,330,ribonucleoprotein complex biogenesis,BP,1.884460547131343e-12
GO:0042254,1.60582459894797e-14,1,108,210,ribosome biogenesis,BP,3.790607232587124e-12
GO:0051649,2.802734679105985e-14,1,388,1051,establishment of localization in cell,BP,6.436377651493269e-12
GO:0006886,3.7675541856881584e-14,1,212,506,intracellular protein transport,BP,8.369038770585267e-12
GO:0044265,3.777644817055641e-14,1,201,474,cellular macromolecule catabolic process,BP,8.369038770585267e-12
GO:0006402,4.519245685889208e-14,1,79,139,mRNA catabolic process,BP,9.895571571044147e-12
GO:0042255,5.894500675038367e-14,1,40,52,ribosome assembly,BP,1.2758545081798561e-11
GO:0042273,1.6606205102223585e-13,1,44,61,ribosomal large subunit biogenesis,BP,3.5535391849996854e-11
GO:0071705,3.4591221021588917e-13,1,288,749,nitrogen compound transport,BP,7.318958236601583e-11
GO:0009057,6.051155868305839e-13,1,220,543,macromolecule catabolic process,BP,1.2521902874293104e-10
GO:0006401,6.681042784920731e-12,1,82,157,RNA catabolic process,BP,1.3675077900308944e-9
GO:0072657,7.798131681471526e-12,1,115,246,protein localization to membrane,BP,1.5789958891805408e-9
GO:0006414,9.507782380798736e-12,1,38,53,translational elongation,BP,1.9046920214129894e-9
GO:0006139,1.4057859383245933e-11,1,569,1700,nucleobase-containing compound metabolic process,BP,2.786563684693728e-9
GO:0071840,2.3149684154012316e-11,1,893,2825,cellular component organization or biogenesis,BP,4.494141260868102e-9
GO:0071702,2.5457837314450452e-11,1,310,844,organic substance transport,BP,4.891801372126698e-9
