GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0006810,0,1,7,7,transport,BP,0
GO:0007154,0,1,8,8,cell communication,BP,0
GO:0007165,0,1,8,8,signal transduction,BP,0
GO:0007275,0,1,8,8,multicellular organism development,BP,0
GO:0008150,0,1,12,12,biological_process,BP,0
GO:0009893,0,1,7,7,positive regulation of metabolic process,BP,0
GO:0009966,0,1,6,6,regulation of signal transduction,BP,0
GO:0009987,0,1,12,12,cellular process,BP,0
GO:0010604,0,1,7,7,positive regulation of macromolecule metabolic process,BP,0
GO:0010646,0,1,6,6,regulation of cell communication,BP,0
GO:0016043,0,1,7,7,cellular component organization,BP,0
GO:0019222,0,1,8,8,regulation of metabolic process,BP,0
GO:0023051,0,1,6,6,regulation of signaling,BP,0
GO:0023052,0,1,8,8,signaling,BP,0
GO:0030154,0,1,6,6,cell differentiation,BP,0
GO:0031323,0,1,8,8,regulation of cellular metabolic process,BP,0
GO:0031325,0,1,7,7,positive regulation of cellular metabolic process,BP,0
GO:0032501,0,1,9,9,multicellular organismal process,BP,0
GO:0032502,0,1,8,8,developmental process,BP,0
GO:0032879,0,1,6,6,regulation of localization,BP,0
GO:0048513,0,1,7,7,animal organ development,BP,0
GO:0048518,0,1,9,9,positive regulation of biological process,BP,0
GO:0048519,0,1,7,7,negative regulation of biological process,BP,0
GO:0048522,0,1,8,8,positive regulation of cellular process,BP,0
GO:0048523,0,1,7,7,negative regulation of cellular process,BP,0
GO:0048583,0,1,6,6,regulation of response to stimulus,BP,0
GO:0048731,0,1,8,8,system development,BP,0
GO:0048856,0,1,8,8,anatomical structure development,BP,0
GO:0048869,0,1,6,6,cellular developmental process,BP,0
GO:0050789,0,1,12,12,regulation of biological process,BP,0
GO:0050794,0,1,11,11,regulation of cellular process,BP,0
GO:0050896,0,1,10,10,response to stimulus,BP,0
GO:0051128,0,1,7,7,regulation of cellular component organization,BP,0
GO:0051171,0,1,8,8,regulation of nitrogen compound metabolic process,BP,0
GO:0051173,0,1,7,7,positive regulation of nitrogen compound metabolic process,BP,0
GO:0051179,0,1,7,7,localization,BP,0
GO:0051234,0,1,7,7,establishment of localization,BP,0
GO:0051641,0,1,6,6,cellular localization,BP,0
GO:0051649,0,1,6,6,establishment of localization in cell,BP,0
GO:0051716,0,1,9,9,cellular response to stimulus,BP,0
GO:0060255,0,1,8,8,regulation of macromolecule metabolic process,BP,0
GO:0065007,0,1,12,12,biological regulation,BP,0
GO:0065009,0,1,6,6,regulation of molecular function,BP,0
