Measurement Name :,0730_Run3,,Generated On :,"30/07/2020, 16:13:51",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
30.07.20 15:44:18,0.28,215,202.34,224.42,231.41,249.54,210.96,223.79,243.01,192.33,189.92,268.5,226.63,194.14,210.34,226.63,209.41,224.73,217.5,221.89,251.51,217.81,200.21,229.81,275.97,,27.2,965,34,28.33,
30.07.20 15:44:33,0.53,216.87,230.45,253.49,226.63,232.37,208.8,215.63,219.69,193.53,214.38,238.8,217.81,220.95,205.41,209.72,215.31,209.72,211.27,219.07,201.12,210.65,215.31,230.77,216.25,,27.2,965,34,28.29,
30.07.20 15:44:48,0.78,208.18,175.08,231.41,224.73,178.32,209.11,228.86,208.8,198.68,191.43,221.89,224.73,189.32,175.67,195.04,226,189.02,192.93,231.09,185.14,225.05,188.72,218.13,209.11,,27.2,965,34,28.25,
30.07.20 15:45:03,1.03,192.03,206.33,234.61,212.2,215.31,189.32,226.95,218.75,206.64,195.95,236.22,215.31,211.27,181.57,208.8,230.45,215,210.03,206.33,227.27,222.21,196.86,225.37,238.47,,27.2,965,34,28.22,
30.07.20 15:45:18,1.28,247.24,214.38,231.09,226,228.54,239.44,245.29,278.36,238.15,230.13,239.12,249.21,264.13,200.21,219.07,232.37,206.64,208.8,240.41,222.21,224.1,184.84,247.9,227.27,,27.2,965,34,28.18,
30.07.20 15:45:33,1.53,210.96,201.12,255.14,238.15,229.81,231.41,237.5,247.57,244.31,222.52,230.45,234.93,218.13,208.8,213.76,217.5,190.52,201.73,225.37,240.41,227.59,224.73,244.63,252.5,,27.2,965,34,28.15,
30.07.20 15:45:48,1.78,222.21,236.86,237.18,229.18,219.38,240.41,233.33,268.5,211.27,226.63,254.81,233.33,220.95,217.81,250.85,238.8,222.84,227.27,277.68,241.71,232.37,191.73,237.18,238.8,,27.2,965,34,28.13,
30.07.20 15:46:03,2.03,205.1,233.01,248.23,224.42,242.68,215.31,223.79,235.57,220.64,199.29,223.79,230.77,210.96,219.38,239.12,232.05,201.43,204.79,241.38,232.37,209.41,189.62,238.8,256.8,,27.2,965,34,28.13,
30.07.20 15:46:19,2.3,206.33,224.1,221.89,237.5,226,217.19,214.07,236.86,221.58,206.02,216.56,232.69,252.5,232.05,203.87,226.63,237.83,224.42,231.73,218.75,215.31,198.68,219.07,199.6,,27.2,965,34,28.11,
30.07.20 15:46:34,2.55,231.41,230.13,228.54,233.65,233.97,237.5,241.06,255.47,227.9,238.15,226.63,232.05,219.07,226.63,237.18,213.44,203.26,210.65,207.87,237.18,214.69,198.99,237.5,230.77,,27.2,965,34,28.11,
30.07.20 15:46:49,2.8,212.2,215,236.86,227.9,203.57,186.33,217.5,248.55,216.25,231.41,233.01,213.44,199.6,173.62,214.07,194.44,201.73,214.69,250.19,207.25,200.21,195.35,208.18,196.86,,27.2,965,34,28.1,
30.07.20 15:47:04,3.05,178.91,217.19,247.24,234.61,237.83,218.75,216.87,249.54,217.5,231.73,226,242.36,241.38,208.49,227.9,225.37,229.18,245.29,221.58,228.86,215.63,204.49,226.32,221.58,,27.2,965,34,28.11,
30.07.20 15:47:19,3.3,223.15,188.42,226.95,218.75,196.56,255.8,224.73,232.37,241.71,236.22,239.44,230.13,208.8,198.08,232.37,206.64,210.96,190.52,202.96,243.01,231.73,212.2,247.24,229.49,,27.2,965,34,28.1,
30.07.20 15:47:34,3.55,195.35,186.33,250.85,228.22,180.09,167.21,203.26,268.5,209.11,202.34,230.45,239.76,214.07,206.02,226.63,211.89,213.13,237.5,208.8,190.52,205.72,184.84,214.07,221.26,,27.2,965,34,28.11,
30.07.20 15:47:49,3.8,206.33,201.12,243.01,221.26,222.84,230.77,248.23,257.13,204.18,196.86,232.05,192.33,213.44,180.09,219.07,223.47,209.41,200.21,201.12,195.35,220.01,217.5,233.65,227.9,,27.2,965,34,28.1,
30.07.20 15:48:04,4.05,228.22,218.75,252.5,229.18,215.94,258.12,212.51,266.15,260.45,245.94,282.48,241.06,231.09,225.37,255.14,229.81,242.68,231.41,250.85,212.2,192.33,227.9,251.18,238.8,,27.2,965,34,28.11,
30.07.20 15:48:19,4.3,216.87,223.79,247.57,245.94,219.07,217.5,245.94,260.45,219.38,247.9,250.52,240.09,221.58,233.97,232.69,229.49,221.89,218.13,233.65,232.69,224.42,203.57,241.71,222.21,,27.2,965,34,28.11,
30.07.20 15:48:34,4.55,198.08,206.95,221.58,221.89,198.38,204.79,211.58,273.58,225.37,210.96,213.44,225.37,221.89,213.76,226,217.19,207.56,182.17,247.24,191.43,206.02,170.99,215.31,229.49,,27.2,965,34,28.11,
30.07.20 15:48:49,4.8,185.44,228.54,246.92,252.17,228.22,209.11,230.45,266.48,239.76,236.22,253.49,254.15,206.64,220.95,224.1,197.47,223.47,216.25,215,234.29,234.61,211.27,214.38,224.73,,27.2,965,34,28.11,
30.07.20 15:49:04,5.05,220.95,207.87,267.49,242.03,211.89,258.79,223.15,273.24,244.31,227.59,242.68,239.44,208.8,211.27,211.27,223.47,236.86,227.9,216.25,206.33,229.81,202.96,214.07,231.73,,27.2,965,34,28.13,
30.07.20 15:49:20,5.32,246.92,227.9,221.89,231.09,217.19,226.32,241.06,240.41,228.22,232.69,239.44,241.71,224.1,216.56,228.86,243.01,234.93,237.83,246.26,212.82,238.47,178.32,235.89,234.29,,27.2,965,34,28.14,
30.07.20 15:49:35,5.57,209.72,199.6,241.38,226.63,195.04,208.49,238.15,209.41,250.85,215.94,241.71,203.57,226,203.87,172.74,231.09,249.87,189.92,215.94,214.07,210.65,201.12,224.42,209.41,,27.2,965,34,28.14,
30.07.20 15:49:50,5.82,251.51,208.18,258.46,227.59,205.72,235.89,228.86,241.71,226.63,215.63,249.21,238.15,252.17,212.2,206.02,238.15,253.49,228.86,235.89,255.14,226,236.86,231.73,249.21,,27.2,965,34,28.15,
30.07.20 15:50:05,6.07,253.16,236.22,233.01,210.34,250.19,239.44,238.15,269.52,256.46,210.65,250.85,206.02,212.2,224.73,219.07,242.03,250.85,201.43,255.14,220.32,202.65,227.9,236.22,266.82,,27.2,965,34,28.16,
30.07.20 15:50:20,6.32,226.95,237.83,254.15,237.5,211.89,245.61,232.05,262.46,274.26,230.77,221.89,272.9,231.09,232.05,229.81,220.95,213.76,225.68,244.96,214.69,209.11,203.87,233.65,259.79,,27.2,965,34,28.16,
30.07.20 15:50:35,6.57,233.97,215.63,274.61,253.49,250.19,239.44,228.54,273.58,243.98,241.71,251.18,240.41,228.22,225.37,222.52,242.03,204.49,218.75,236.54,237.18,230.13,220.95,207.25,269.86,,27.2,965,34,28.18,
30.07.20 15:50:50,6.82,233.97,214.69,228.54,234.61,230.13,218.75,223.47,247.9,231.73,219.69,215.63,210.65,214.69,205.1,207.25,241.71,231.09,178.03,222.52,200.21,223.15,189.32,243.66,239.76,,27.2,965,34,28.18,
30.07.20 15:51:06,7.08,226.95,242.68,247.9,232.37,204.79,244.96,220.95,246.26,223.79,206.64,234.29,236.86,212.82,209.41,205.1,218.75,201.43,198.08,208.18,230.77,195.35,187.53,222.84,225.37,,27.2,965,34,28.19,
30.07.20 15:51:21,7.33,210.65,194.44,239.44,225.37,202.04,230.77,222.52,256.46,243.33,209.11,234.93,206.64,216.87,207.87,231.09,234.29,215.94,214.69,228.54,219.69,206.64,207.87,220.64,250.52,,27.2,965,34,28.19,
30.07.20 15:51:36,7.58,212.2,200.51,270.19,244.96,233.33,279.05,255.8,285.24,253.49,237.83,254.81,259.45,256.8,207.25,251.18,265.47,257.79,241.71,231.41,232.05,215.31,183.65,234.29,286.63,,27.2,965,34,28.22,
30.07.20 15:51:51,7.83,216.56,236.86,261.12,239.12,201.43,239.12,218.75,267.16,253.16,233.01,236.54,200.82,239.12,210.96,223.47,240.74,245.29,206.33,231.09,202.65,223.47,180.98,225.68,247.9,,27.2,965,34,28.22,
30.07.20 15:52:06,8.08,207.87,220.64,232.05,227.27,234.29,238.47,248.55,249.54,243.01,208.49,244.31,224.42,221.58,197.17,222.21,237.83,223.47,210.96,224.42,196.56,238.8,218.75,255.14,264.8,,27.2,965,34,28.22,
30.07.20 15:52:21,8.33,232.37,218.13,268.17,238.8,213.76,258.46,248.55,272.9,259.12,214.69,257.46,250.85,204.79,227.27,215.63,236.86,240.09,247.57,230.45,250.52,253.82,203.87,248.55,269.86,,27.2,965,34,28.24,
30.07.20 15:52:36,8.58,234.61,207.25,249.54,221.89,187.53,232.37,244.31,270.19,234.61,218.75,244.96,240.41,214.38,209.72,237.18,226.63,214.07,239.12,225.68,225.05,215.31,207.56,242.68,264.8,,27.2,965,34,28.26,
30.07.20 15:52:51,8.83,270.19,230.77,268.5,243.33,230.77,224.1,218.13,271.55,248.23,240.41,275.29,220.32,257.46,240.74,221.89,229.49,259.45,241.71,240.09,241.06,255.8,201.43,248.55,272.57,,27.2,965,34,28.26,
30.07.20 15:53:06,9.08,238.8,224.42,222.52,233.97,222.21,228.54,236.22,275.63,237.18,201.73,226.32,232.05,224.42,220.01,234.61,229.49,243.33,243.98,229.49,234.29,257.13,232.69,270.53,239.76,,27.2,965,34,28.28,
30.07.20 15:53:21,9.33,220.64,210.03,257.13,235.25,230.13,264.13,213.44,269.86,265.47,226,227.27,262.46,203.87,196.86,216.56,230.77,225.37,215.31,216.56,224.73,209.72,226.95,249.21,264.13,,27.2,965,34,28.28,
30.07.20 15:53:36,9.58,238.8,198.08,235.25,217.81,212.82,257.79,236.54,296.05,242.36,211.58,226.95,240.74,189.32,192.93,223.15,228.54,248.55,220.95,244.63,193.23,205.72,206.02,223.79,254.15,,27.2,965,34,28.29,
30.07.20 15:53:52,9.85,264.47,207.87,261.45,234.93,216.56,240.74,217.19,258.79,241.38,211.58,267.83,234.29,233.33,226,251.84,224.42,249.54,242.03,214.38,248.55,215.63,236.22,222.84,262.79,,27.2,965,34,28.32,
30.07.20 15:54:07,10.1,234.29,207.25,261.12,239.44,192.33,271.89,250.19,265.14,228.54,232.37,251.84,200.51,224.73,256.13,220.95,226,235.25,228.54,253.82,233.65,229.81,223.47,255.14,269.52,,27.2,965,34,28.32,
30.07.20 15:54:22,10.35,249.87,220.01,263.8,238.8,188.72,247.9,214.07,239.44,256.13,217.81,241.71,237.5,215.94,212.82,214.69,223.15,245.61,226.63,221.58,225.05,185.73,226.32,240.74,239.76,,27.2,965,34,28.33,
30.07.20 15:54:37,10.6,221.58,239.76,247.9,257.79,213.44,241.06,202.65,267.16,254.15,228.54,250.52,212.2,208.8,224.42,218.44,231.09,240.74,211.58,237.5,239.44,218.44,226.32,238.47,267.49,,27.2,965,34,28.36,
30.07.20 15:54:52,10.85,237.83,216.56,231.09,243.01,216.25,260.12,231.73,264.13,238.47,202.34,256.13,212.82,195.65,185.44,215.94,189.32,217.5,227.27,229.81,196.56,192.93,186.33,242.03,230.77,,27.2,965,34,28.36,
30.07.20 15:55:07,11.1,220.95,216.87,258.12,250.85,228.86,243.01,254.15,279.39,231.73,224.42,239.44,233.65,200.51,226.63,210.34,243.98,255.14,183.06,207.87,222.21,208.18,233.33,261.12,268.84,,27.2,965,34,28.36,
30.07.20 15:55:22,11.35,212.51,217.5,244.96,219.07,227.9,229.81,205.41,272.23,229.49,246.26,267.49,223.15,207.25,206.95,216.56,216.56,219.69,203.26,251.18,225.68,241.38,189.92,240.74,249.54,,27.2,965,34,28.38,
30.07.20 15:55:37,11.6,239.76,218.13,269.52,218.44,212.2,220.95,243.66,265.47,248.55,204.49,260.12,229.18,239.12,204.49,222.21,239.12,242.36,235.25,217.19,239.12,208.49,233.01,233.65,258.46,,27.2,965,34,28.4,
30.07.20 15:55:53,11.87,245.94,216.25,252.17,227.27,238.15,229.81,231.09,266.48,220.64,219.69,225.37,222.52,212.51,210.03,252.5,221.89,242.03,249.21,237.5,230.13,243.98,198.08,236.86,252.17,,27.2,965,34,28.4,
30.07.20 15:56:08,12.12,225.37,210.65,249.54,231.09,192.03,206.64,192.63,273.92,266.82,208.18,233.65,231.09,217.5,200.51,222.21,230.13,260.45,212.51,205.41,258.46,235.25,220.95,224.1,238.47,,27.2,965,34,28.41,
30.07.20 15:56:23,12.37,233.65,231.09,240.41,244.31,209.72,243.33,230.45,263.13,253.82,224.73,242.03,225.37,205.41,198.08,248.23,222.52,210.34,254.15,238.8,227.27,232.37,209.41,205.72,262.79,,27.2,965,34,28.41,
30.07.20 15:56:38,12.62,263.13,223.79,235.57,232.37,212.51,251.84,201.12,255.47,233.97,234.29,249.87,231.41,227.9,220.95,252.17,227.59,256.8,225.05,252.5,242.68,233.65,216.87,224.1,237.5,,27.2,965,34,28.44,
30.07.20 15:56:53,12.87,274.95,231.09,300.63,254.15,252.5,252.83,220.95,305.6,224.73,210.34,255.8,234.29,231.09,219.38,243.66,226,265.47,239.12,229.49,248.23,229.81,212.2,242.36,298.86,,27.2,965,34,28.46,
30.07.20 15:57:08,13.12,246.26,221.89,266.48,248.55,223.15,271.55,236.22,280.07,258.12,242.03,266.15,239.76,247.24,223.79,237.83,240.41,274.95,238.15,281.79,241.06,223.79,235.57,254.48,298.51,,27.2,965,34,28.46,
30.07.20 15:57:23,13.37,251.18,188.12,242.68,226.63,202.04,236.86,221.58,259.79,247.9,211.58,258.12,222.84,227.59,195.95,206.64,222.52,235.89,189.32,221.26,206.33,214.07,215.63,213.76,240.09,,27.2,965,34,28.47,
30.07.20 15:57:38,13.62,226.32,209.41,254.48,204.49,198.99,254.48,227.59,253.82,239.44,221.26,266.48,212.2,215.31,220.64,239.12,246.26,238.8,219.07,207.87,231.09,237.5,186.93,227.9,253.49,,27.2,965,34,28.49,
30.07.20 15:57:53,13.87,241.06,238.15,268.17,239.12,215,243.66,221.58,293.94,280.76,211.27,268.5,258.46,220.64,231.41,201.12,240.09,275.63,226.95,221.26,219.38,246.59,204.18,246.26,277.68,,27.2,965,34,28.5,
30.07.20 15:58:08,14.12,235.57,209.11,285.93,228.54,234.61,274.95,253.16,249.54,279.73,219.69,253.82,238.8,240.41,210.03,216.56,224.42,239.12,224.73,253.82,209.11,243.01,215.31,256.46,267.83,,27.2,965,34,28.5,
30.07.20 15:58:23,14.37,258.12,231.09,278.36,219.38,217.81,233.33,226.63,274.95,270.53,219.69,259.45,237.5,237.5,184.84,224.1,210.96,260.12,210.65,223.47,223.47,231.73,192.63,224.42,258.46,,27.2,965,34,28.51,
30.07.20 15:58:39,14.63,296.4,221.89,275.29,220.32,235.57,256.13,230.77,300.98,261.45,235.25,279.73,215.63,234.29,245.29,233.33,250.52,266.82,235.25,223.47,243.01,222.84,242.36,266.48,286.63,,27.2,965,34,28.54,
30.07.20 15:58:54,14.88,259.12,244.63,269.18,238.47,203.26,273.58,244.96,278.7,236.22,223.15,271.55,237.5,244.31,227.9,250.85,225.37,254.15,241.38,256.46,226,231.41,248.23,221.26,250.52,,27.2,965,34,28.54,
30.07.20 15:59:09,15.13,259.45,220.95,280.76,245.61,209.11,286.63,244.96,282.83,307.38,233.65,289.41,247.24,233.01,243.33,244.31,273.24,270.19,218.13,252.5,234.93,221.58,217.81,228.54,285.24,,27.2,965,34,28.55,
30.07.20 15:59:24,15.38,226,236.86,298.86,208.8,203.87,272.23,232.05,311.68,254.81,236.54,248.55,253.49,234.61,205.1,226.32,234.29,279.05,251.84,268.84,225.37,227.9,231.73,242.36,255.8,,27.2,965,34,28.55,
30.07.20 15:59:40,15.65,271.55,219.69,275.29,237.5,244.63,248.88,242.68,262.12,273.58,200.21,293.24,260.45,235.89,217.81,231.09,253.16,261.12,220.64,237.18,227.9,217.5,238.8,217.81,255.47,,27.2,965,34,28.58,
30.07.20 15:59:55,15.9,255.47,225.37,257.13,224.1,228.22,260.12,223.47,272.9,266.82,229.49,259.45,223.47,230.45,224.73,223.15,222.21,263.13,228.22,222.52,217.81,233.65,235.89,226.63,261.79,,27.2,965,34,28.58,
30.07.20 16:00:10,16.15,255.8,225.68,257.13,224.73,228.54,260.79,222.84,272.9,267.16,229.49,260.12,224.1,230.77,224.1,222.21,222.52,262.12,228.54,222.84,217.81,232.69,235.57,226.95,261.79,,27.2,965,34,28.55,
30.07.20 16:00:25,16.4,256.13,226.32,257.79,224.1,228.22,260.12,223.15,273.58,265.81,230.13,260.45,223.79,230.77,224.1,222.84,222.84,261.12,228.22,223.79,218.44,233.65,235.25,226.95,261.12,,27.2,965,34,28.51,
30.07.20 16:00:40,16.65,255.8,226.32,257.79,224.42,228.22,260.12,223.47,273.58,266.82,229.49,259.12,223.47,230.77,224.73,221.26,221.26,259.12,227.9,222.84,217.19,233.33,234.29,226.32,259.79,,27.2,965,34,28.49,
30.07.20 16:00:55,16.9,255.47,226,257.46,225.05,228.22,260.12,223.15,273.24,266.15,229.49,259.12,224.42,231.09,224.73,222.21,221.89,257.79,228.54,223.15,217.81,233.33,233.01,226.63,259.79,,27.2,965,34,28.47,
30.07.20 16:01:10,17.15,255.8,225.37,258.46,223.79,227.59,259.45,222.52,271.55,264.47,229.49,258.46,224.42,230.77,224.73,221.58,221.58,256.13,227.9,222.21,217.5,233.33,230.77,225.68,259.45,,27.2,965,34,28.43,
30.07.20 16:01:25,17.4,254.48,225.68,257.79,224.1,227.59,258.46,222.52,270.53,264.13,229.49,257.79,222.84,230.45,224.1,222.52,220.32,255.14,227.9,222.84,218.13,233.33,230.45,225.68,260.12,,27.2,965,34,28.4,
30.07.20 16:01:40,17.65,254.15,226.32,258.79,224.1,227.9,258.12,223.47,269.86,262.79,229.49,257.13,224.1,231.09,224.73,221.89,220.32,254.15,228.54,223.47,217.81,233.97,229.18,226,259.45,,27.2,965,34,28.39,
30.07.20 16:01:56,17.92,252.83,225.05,256.8,223.47,228.22,257.46,222.52,269.18,262.12,229.18,255.47,222.52,230.13,224.1,222.21,218.75,252.17,227.59,222.52,217.5,233.33,228.22,225.05,259.45,,27.2,965,34,28.36,
30.07.20 16:02:11,18.17,251.51,225.05,256.8,224.1,227.59,256.46,221.89,268.5,261.12,229.18,254.48,223.15,230.45,223.47,221.58,218.13,251.18,227.27,222.21,216.87,233.01,227.9,226,258.46,,27.2,965,34,28.35,
30.07.20 16:02:26,18.42,251.18,225.68,256.13,223.79,228.54,257.13,222.84,267.83,260.45,229.18,253.49,223.15,230.45,223.79,221.58,217.19,248.23,228.22,222.52,216.25,233.97,227.59,225.05,257.79,,27.2,965,34,28.32,
30.07.20 16:02:41,18.67,250.52,225.05,255.8,224.1,227.59,255.8,221.89,265.47,259.12,228.86,252.5,222.84,230.13,224.73,221.26,216.25,247.57,227.9,222.52,216.87,233.01,225.68,225.05,256.8,,27.2,965,34,28.3,
30.07.20 16:02:56,18.92,249.54,225.68,255.8,224.42,227.9,255.8,221.89,265.47,259.45,229.49,251.18,223.47,230.45,224.1,221.26,215.31,245.61,227.27,222.52,216.87,233.33,225.68,225.68,256.13,,27.2,965,34,28.29,
30.07.20 16:03:11,19.17,248.55,224.73,256.13,223.79,227.27,255.8,222.52,265.14,258.12,228.54,249.21,222.84,230.45,223.79,221.26,214.38,245.29,226.95,222.21,217.19,233.65,224.42,225.05,256.46,,27.2,965,34,28.26,
30.07.20 16:03:26,19.42,247.24,225.05,253.82,222.84,227.27,254.48,222.52,266.48,257.79,228.86,248.88,222.84,230.13,224.1,221.58,213.44,245.61,227.27,222.52,217.19,233.33,223.15,224.73,255.8,,27.2,965,34,28.26,
30.07.20 16:03:41,19.67,247.57,225.05,254.48,223.47,227.59,254.48,222.52,265.81,257.79,229.18,247.9,222.52,230.45,224.1,220.01,212.51,244.63,226.95,222.21,216.56,233.01,222.21,225.37,255.14,,27.2,965,34,28.22,
30.07.20 16:03:56,19.92,246.26,225.37,253.82,223.79,228.22,254.81,222.52,264.8,257.13,228.54,246.92,223.15,230.77,224.42,221.26,211.58,244.31,227.59,222.84,216.87,233.97,220.32,225.37,254.81,,27.2,965,34,28.22,
30.07.20 16:04:11,20.17,244.96,224.73,254.48,222.84,227.27,254.48,222.21,264.13,256.8,228.86,245.29,222.21,230.77,223.47,220.95,210.65,241.71,227.27,221.89,215.94,233.01,217.5,224.73,252.5,,27.2,965,34,28.21,
30.07.20 16:04:26,20.42,243.98,224.42,255.14,223.15,227.27,253.16,221.58,263.13,255.14,228.22,244.31,222.21,230.45,223.47,220.95,208.8,239.12,227.59,221.89,216.56,233.33,216.25,224.73,252.5,,27.2,965,34,28.18,
30.07.20 16:04:41,20.67,242.36,224.73,254.81,223.15,226.95,251.84,221.58,261.12,255.14,228.54,243.33,222.21,230.45,222.84,220.64,208.49,236.86,226.95,222.21,215.63,233.01,215.94,224.42,250.85,,27.2,965,34,28.15,
30.07.20 16:04:56,20.92,241.71,224.1,253.82,223.47,227.27,251.84,221.89,260.45,255.14,228.54,241.71,221.89,230.77,223.47,220.95,206.02,236.54,227.27,221.58,216.56,232.69,215,224.42,251.18,,27.2,965,34,28.15,
30.07.20 16:05:11,21.17,240.41,224.42,253.16,222.52,227.59,250.52,221.58,259.45,254.48,228.54,240.74,222.21,230.45,223.15,220.32,205.72,236.54,226.63,220.95,215.63,233.01,213.13,224.42,250.52,,27.2,965,34,28.11,
30.07.20 16:05:26,21.42,239.44,224.1,253.16,222.84,226.95,250.19,220.95,259.79,253.82,227.9,240.74,221.89,230.45,222.84,219.38,203.87,233.97,226.95,220.95,215.31,233.33,212.82,223.79,248.55,,27.2,965,34,28.11,
30.07.20 16:05:41,21.67,238.15,223.47,253.49,222.84,227.27,249.21,221.58,258.79,253.16,228.22,239.44,221.58,229.81,222.84,220.32,202.34,232.69,227.27,220.64,215.94,233.01,212.2,223.79,249.21,,27.2,965,34,28.1,
30.07.20 16:05:56,21.92,237.5,223.47,252.83,221.89,226.95,248.23,220.95,257.46,252.5,227.9,237.5,221.58,229.49,222.52,219.69,201.12,232.05,226.63,220.64,215.94,231.73,210.96,223.79,248.23,,27.2,965,34,28.08,
30.07.20 16:06:11,22.17,236.86,224.1,251.84,223.15,227.27,247.57,220.95,257.46,253.16,228.22,236.54,221.58,230.13,223.15,220.01,200.51,231.09,226.32,221.26,215.31,233.01,211.27,223.79,248.88,,27.2,965,34,28.07,
30.07.20 16:06:27,22.43,235.89,223.47,251.18,221.89,226,245.94,220.95,255.8,251.84,228.54,234.61,221.58,229.18,222.21,220.01,198.99,229.81,226,220.32,215,232.69,209.11,223.79,249.21,,27.2,965,34,28.05,
30.07.20 16:06:42,22.68,234.61,223.79,250.52,221.89,226.95,244.63,221.26,256.8,251.51,228.54,234.61,221.89,229.49,222.52,219.38,198.68,231.09,226.63,221.26,215.63,232.37,208.8,223.79,248.23,,27.2,965,34,28.01,
30.07.20 16:06:57,22.93,233.97,223.79,250.85,222.52,226.63,245.94,221.58,255.14,252.5,229.49,233.01,222.21,230.13,222.52,220.32,198.99,231.09,227.59,221.26,215.94,232.69,207.56,224.73,248.23,,27.2,965,34,28.01,
30.07.20 16:07:12,23.18,233.01,224.1,249.54,223.15,226.32,244.31,220.64,254.81,251.84,228.86,232.05,221.26,229.18,221.89,220.95,198.08,229.18,226.63,220.64,215,231.09,206.33,224.1,247.24,,27.2,965,34,28,
30.07.20 16:07:27,23.43,232.69,223.47,249.54,222.21,227.27,243.66,220.64,254.15,251.18,228.22,231.09,221.26,229.18,221.89,218.75,196.56,228.54,226,220.32,215.31,232.05,205.1,223.47,246.59,,27.2,965,34,27.97,
30.07.20 16:07:42,23.68,231.73,223.79,249.87,222.21,226.95,243.66,220.95,253.16,251.18,228.22,230.77,221.58,228.86,221.58,219.69,196.86,227.59,227.27,221.26,215.63,233.01,204.49,223.47,245.61,,27.2,965,34,27.96,
30.07.20 16:07:57,23.93,230.77,223.47,248.88,221.89,226,241.38,220.32,252.83,249.21,228.22,229.18,221.58,229.18,221.26,220.01,194.44,226.63,226.32,220.32,215.31,232.05,202.96,223.79,244.31,,27.2,965,34,27.94,
30.07.20 16:08:12,24.18,230.13,222.52,248.55,222.21,226.63,240.41,220.64,252.5,248.23,228.22,228.54,220.64,229.18,221.26,220.01,193.53,226,226.32,220.64,215.63,232.05,202.34,224.1,243.01,,27.2,965,34,27.93,
30.07.20 16:08:27,24.43,229.18,223.15,247.9,222.21,226.63,239.12,220.64,250.52,247.24,228.86,228.22,221.58,228.54,221.58,219.69,192.03,224.73,226.32,220.01,215.31,231.73,201.12,223.47,243.66,,27.2,965,34,27.91,
30.07.20 16:08:42,24.68,228.54,223.15,247.24,221.89,226.95,239.12,221.26,250.52,247.24,228.22,226.95,220.64,229.18,221.58,219.38,191.73,224.1,226.95,220.01,215.63,232.37,200.21,223.79,242.36,,27.2,965,34,27.9,
