GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0002181,5.522400406803454e-16,1,31,93,cytoplasmic translation,BP,5.199616103025792e-12
GO:0006614,1.6840384199954582e-12,1,22,61,SRP-dependent cotranslational protein targeting to membrane,BP,3.9640159358668095e-9
GO:0006613,6.5988656010977176e-12,1,22,65,cotranslational protein targeting to membrane,BP,1.3807026459363458e-8
GO:0000184,1.864820349992236e-11,1,23,76,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",BP,3.51164320107038e-8
GO:0072599,7.158149551119652e-11,1,23,79,establishment of protein localization to endoplasmic reticulum,BP,1.1232926183094514e-7
GO:0070972,1.244926462234951e-10,0.9999999999834059,24,88,protein localization to endoplasmic reticulum,BP,1.8033238623343355e-7
GO:0045047,1.9601990525744495e-10,0.9999999999758457,22,75,protein targeting to ER,BP,2.636607739930676e-7
GO:0043603,2.912167050778746e-9,1,54,417,amide metabolic process,BP,3.4274386083259106e-6
GO:0006612,4.679238525590547e-9,0.9999999991991066,22,89,protein targeting to membrane,BP,5.183220039729152e-6
GO:0006518,5.123970307997539e-9,1,44,306,peptide metabolic process,BP,5.3605269372167595e-6
GO:0006413,6.890064313331576e-9,0.9999999987261134,23,100,translational initiation,BP,6.8287790044393105e-6
GO:0043043,2.6669720998585634e-8,0.9999999936170835,38,253,peptide biosynthetic process,BP,2.450427504951289e-5
GO:0006412,2.7326736553543134e-8,0.9999999935466947,37,242,translation,BP,2.450427504951289e-5
GO:0043604,9.230169324327441e-8,0.9999999761158046,41,301,amide biosynthetic process,BP,7.900605388473185e-5
GO:0000956,2.476094526212676e-7,0.999999939927044,24,130,nuclear-transcribed mRNA catabolic process,BP,2.0272754792656915e-4
GO:0006402,8.53612643417535e-7,0.9999997759484194,24,139,mRNA catabolic process,BP,6.429751875278241e-4
GO:0006605,1.94759224888652e-6,0.9999993815056697,29,196,protein targeting,BP,0.001410581139953156
GO:0090150,2.55775248762795e-6,0.9999993036296337,23,136,establishment of protein localization to membrane,BP,0.0017807996937101854
GO:0046700,5.347206069028336e-6,0.9999980545487206,33,255,heterocycle catabolic process,BP,0.003472180602961124
GO:0034655,6.912325729570863e-6,0.9999975415065325,31,234,nucleobase-containing compound catabolic process,BP,0.004210386291461848
GO:0006401,6.931229092205261e-6,0.9999979136333187,24,157,RNA catabolic process,BP,0.004210386291461848
GO:0044281,1.0634712644897124e-5,0.9999944660293749,79,884,small molecule metabolic process,BP,0.006258196056751804
GO:0044270,1.3677168022381274e-5,0.9999948530949353,32,254,cellular nitrogen compound catabolic process,BP,0.007804689425135205
GO:0002444,1.6840051017590507e-5,0.9999939291428676,29,227,myeloid leukocyte mediated immunity,BP,0.009060428591778481
GO:0019439,1.9345686619958642e-5,0.9999925776294376,32,259,aromatic compound catabolic process,BP,0.010119406242790034
GO:0072594,2.370673618518855e-5,0.9999909574202334,31,249,establishment of protein localization to organelle,BP,0.011747935502718042
GO:0043299,2.797171461321656e-5,0.9999898118098701,28,221,leukocyte degranulation,BP,0.013506034817473873
GO:0042255,3.26370138608389e-5,0.9999940364541654,12,52,ribosome assembly,BP,0.015331292193914348
GO:0043436,3.77634875301162e-5,0.9999821274301772,47,462,oxoacid metabolic process,BP,0.016796528232840818
GO:0002443,3.84814667864774e-5,0.9999851484302367,30,249,leukocyte mediated immunity,BP,0.016796528232840818
GO:1901566,3.924630886543444e-5,0.9999793910893277,64,693,organonitrogen compound biosynthetic process,BP,0.016796528232840818
GO:1901361,4.4246613260502706e-5,0.9999819299111966,33,282,organic cyclic compound catabolic process,BP,0.018113216832794054
GO:0071689,5.4210790638196986e-5,0.9999979257047846,5,9,muscle thin filament assembly,BP,0.02160493366702107
GO:0006082,5.507072465705546e-5,0.9999734928263782,47,469,organic acid metabolic process,BP,0.02160493366702107
GO:0002446,7.446126487831105e-5,0.9999717321312244,27,221,neutrophil mediated immunity,BP,0.028043601578469506
GO:0044248,7.789939457714077e-5,0.9999564786560103,72,835,cellular catabolic process,BP,0.028763205868277214
GO:0006027,8.173512654856198e-5,0.9999901474006684,8,26,glycosaminoglycan catabolic process,BP,0.029599118616076357
GO:0002275,9.066511912686e-5,0.9999651315581386,27,224,myeloid cell activation involved in immune response,BP,0.03221348789203586
