Culture:,en-US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pulse lenght,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red REF comp.,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temperature comp.,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIRMWARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ver.4.039.A3.ST,"04/30/07, 09:14:36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SETTINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barometric pressure [hPa]:,1013.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temperature [°C]:,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salinity [‰]:,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Organisms per chamber:,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chamber volume [µL]:,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oxygen unit:,millimolPerLiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TREATMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,Name,Color,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Not set,#ff0e0ebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALIBRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wells,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phase low [°]:,54.76,54.76,54.76,54.76,54.76,54.76,54.76,54.76,54.76,54.76,54.76,54.76,54.76,54.76,54.76,54.76,54.76,54.76,54.76,54.76,54.76,54.76,54.76,54.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phase high [°]:,47.47,47.47,47.47,47.47,47.47,47.47,47.47,47.47,47.47,47.47,47.47,47.47,47.47,47.47,47.47,47.47,47.47,47.47,47.47,47.47,47.47,47.47,47.47,47.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temp. low [°C]:,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temp. high [°C]:,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Treatment ID,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Normalization factor,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date [DD-MM-YYYY],Time [HH:MM:SS],Time stamp,Relative time [HH:MM:SS],A1 [Phase],A2 [Phase],A3 [Phase],A4 [Phase],A5 [Phase],A6 [Phase],B1 [Phase],B2 [Phase],B3 [Phase],B4 [Phase],B5 [Phase],B6 [Phase],C1 [Phase],C2 [Phase],C3 [Phase],C4 [Phase],C5 [Phase],C6 [Phase],D1 [Phase],D2 [Phase],D3 [Phase],D4 [Phase],D5 [Phase],D6 [Phase],A1 [Amplitude],A2 [Amplitude],A3 [Amplitude],A4 [Amplitude],A5 [Amplitude],A6 [Amplitude],B1 [Amplitude],B2 [Amplitude],B3 [Amplitude],B4 [Amplitude],B5 [Amplitude],B6 [Amplitude],C1 [Amplitude],C2 [Amplitude],C3 [Amplitude],C4 [Amplitude],C5 [Amplitude],C6 [Amplitude],D1 [Amplitude],D2 [Amplitude],D3 [Amplitude],D4 [Amplitude],D5 [Amplitude],D6 [Amplitude],A1 [Oxygen],A2 [Oxygen],A3 [Oxygen],A4 [Oxygen],A5 [Oxygen],A6 [Oxygen],B1 [Oxygen],B2 [Oxygen],B3 [Oxygen],B4 [Oxygen],B5 [Oxygen],B6 [Oxygen],C1 [Oxygen],C2 [Oxygen],C3 [Oxygen],C4 [Oxygen],C5 [Oxygen],C6 [Oxygen],D1 [Oxygen],D2 [Oxygen],D3 [Oxygen],D4 [Oxygen],D5 [Oxygen],D6 [Oxygen]
11/16/20,11:27:01 AM,1.33E+17,00:00:00,54.42,50.91,48.6,50.07,49.67,47.28,47.7,50.24,50.34,48.05,48.21,62.94,50.64,48.99,49.59,47.42,47.91,47.82,48.55,48.5,48.04,47.72,48.02,47.37,41389,45209,49930,54232,62874,55602,47263,48129,52483,65909,70911,1410,48883,51199,55505,51673,61022,70819,45003,49882,49598,56943,55199,58018,0.0078,0.1,0.1693,0.1244,0.1363,0.2127,0.1986,0.1194,0.1164,0.187,0.1818,0.1077,0.1077,0.1571,0.1387,0.2079,0.1916,0.1946,0.1709,0.1725,0.1874,0.1979,0.188,0.2096
11/16/20,11:27:16 AM,1.33E+17,00:00:15,53.29,43.22,46.43,48.58,50.27,48.41,48.37,51.65,49.15,47.55,47.97,40.25,49.18,49.68,48.88,47.11,47.11,48.5,48.54,47.86,48.66,49.51,41.37,47.33,43567,49114,51058,55992,64615,57245,48726,46100,54960,65235,72062,1080,49692,51511,55413,53180,61127,69103,43994,49804,48429,56665,56526,59393,0.036,0.3672,0.2422,0.17,0.1185,0.1754,0.1767,0.0794,0.1521,0.2036,0.1897,0.1512,0.1512,0.136,0.1605,0.2185,0.2185,0.1725,0.1713,0.1933,0.1674,0.1411,0.451,0.211
11/16/20,11:27:31 AM,1.33E+17,00:00:30,48.35,50.02,46.49,50.73,48.68,46.97,48.13,50.7,50.76,46.22,51.05,66.81,51.72,48.39,48.87,40.8,41.45,48.05,45.82,47.62,49.13,50.53,46.6,46.18,43192,46685,50777,54377,59350,56714,49780,46744,55475,65515,79747,8926,49060,51993,58797,54982,57590,68571,43827,50738,46573,55502,55779,57536,0.1773,0.1258,0.2401,0.1052,0.1668,0.2233,0.1844,0.106,0.1043,0.2497,0.0961,0.0775,0.0775,0.176,0.1608,0.4788,0.4472,0.187,0.2643,0.2012,0.1528,0.1109,0.2362,0.2512
11/16/20,11:27:46 AM,1.33E+17,00:00:45,46.66,47.89,45.46,46.22,46.7,45.92,46.61,48.9,49.9,47.15,44.84,-6.74,44.62,42.71,45.59,44.42,45.1,41.93,44.61,44.98,46.84,49.39,46.77,39.95,42562,44006,49259,52696,62982,58410,46913,47065,52659,57523,72430,6983,46019,50372,61014,48276,62376,64353,43315,52817,46201,54598,51518,61309,0.2341,0.1923,0.2776,0.2497,0.2327,0.2606,0.2358,0.1599,0.1294,0.2171,0.3013,0.3099,0.3099,0.3894,0.2728,0.3178,0.2912,0.4246,0.3103,0.2959,0.2278,0.1448,0.2302,0.5224
11/16/20,11:28:01 AM,1.33E+17,00:01:00,46.91,42.3,44.07,46.65,45.13,44.24,48.16,49.13,44.38,47.28,44.34,85.65,45.38,43.6,47.4,45.05,44.88,42.65,44.94,44.4,43.81,44.8,41.82,45.54,41308,48065,48955,52833,65122,54332,50766,47305,51015,63572,76004,1155,49782,50451,56805,51532,58588,68844,45203,50132,47657,61762,52715,60210,0.2254,0.4077,0.3318,0.2344,0.2901,0.325,0.1835,0.1528,0.3194,0.2127,0.321,0.2806,0.2806,0.3512,0.2086,0.2932,0.2997,0.392,0.2974,0.3186,0.3425,0.3028,0.4297,0.2746
11/16/20,11:28:16 AM,1.33E+17,00:01:15,49.29,51.78,50.96,48.62,51.69,47.06,49.3,52,50.4,51.12,49.87,59.27,50.99,50.98,46.72,50.03,46.56,44.03,47.67,48.79,52.05,49.22,47.98,51.53,40760,47548,50858,55234,61715,62155,47890,47783,55611,65027,75743,1803,47096,51089,55500,53728,57392,71046,45611,49777,49395,57700,56355,59222,0.1478,0.0758,0.0986,0.1687,0.0783,0.2202,0.1475,0.0699,0.1147,0.0941,0.1303,0.0978,0.0978,0.098,0.232,0.1255,0.2376,0.3335,0.1996,0.1633,0.0685,0.15,0.1893,0.0827
11/16/20,11:28:31 AM,1.33E+17,00:01:30,51.02,44.28,46.92,53.11,47.69,42.09,56.47,48.88,50.4,51.44,52.86,63.28,48.54,52.24,48.85,45.24,48.35,41.29,47.28,46.71,47.26,47.25,49.22,49.29,42876,48177,53759,58395,61083,61892,50221,50051,52878,68671,68315,10203,46619,51493,57169,55456,60820,65677,45486,50210,51008,52967,54479,63932,0.0969,0.3234,0.225,0.0406,0.1989,0.4172,-0.0401,0.1605,0.1147,0.0852,0.0471,0.1713,0.1713,0.0634,0.1615,0.2859,0.1773,0.4548,0.2127,0.2323,0.2134,0.2137,0.15,0.1478
11/16/20,11:28:46 AM,1.33E+17,00:01:45,55.4,52.9,47.26,62.58,55.39,59.76,50.81,49.57,58.95,55.75,46.36,8.91,61.13,56.09,54.14,51.18,49.35,51.64,50.7,50.52,51.33,52.93,51.41,52.06,37012,39499,49740,57093,75095,54249,49955,44134,50399,59009,70049,3520,48002,48164,58196,56334,58327,68904,43986,51098,48278,60479,52698,56372,-0.0156,0.046,0.2134,-0.163,-0.0153,-0.1095,0.1029,0.1393,-0.0932,-0.0237,0.2447,-0.1361,-0.1361,-0.0315,0.0147,0.0924,0.146,0.0797,0.106,0.1112,0.0882,0.0452,0.086,0.0682
11/16/20,11:29:01 AM,1.33E+17,00:02:00,51.53,41.8,48.89,47.97,49.75,38.96,48.19,48.39,46.41,45.74,53.8,71.07,47.31,48.33,48.34,44.28,45.36,47.81,46.46,46.95,44.27,45.56,52.43,51.22,44179,45336,53290,56023,63756,56207,46731,50216,50853,63134,71342,6312,51292,55624,57120,53813,74853,70182,43565,49461,51356,63725,60047,55692,0.0827,0.4306,0.1602,0.1897,0.1339,0.5765,0.1825,0.176,0.2429,0.2672,0.0231,0.2117,0.2117,0.178,0.1777,0.3234,0.2814,0.1949,0.2411,0.224,0.3238,0.2739,0.0584,0.0913
11/16/20,11:29:16 AM,1.33E+17,00:02:15,48.91,50.19,52.43,45.42,38.05,42.3,49.35,52.8,48.1,46.73,48.12,54.88,48.3,45.2,47.75,48.14,46.75,47.51,46.86,46.58,46.04,48.7,51.08,47.98,41756,46361,45489,56609,60899,55718,47311,47891,52839,62406,66739,2963,48418,50964,59345,50924,58570,70130,43777,49101,49050,57416,56295,59362,0.1596,0.1208,0.0584,0.2791,0.6296,0.4077,0.146,0.0486,0.1854,0.2316,0.1848,0.1789,0.1789,0.2874,0.1969,0.1841,0.2309,0.2049,0.2271,0.2369,0.2562,0.1662,0.0952,0.1893
11/16/20,11:29:31 AM,1.33E+17,00:02:30,48.19,46.72,49.85,45.58,46.13,40.46,55.11,48.43,52.19,50.49,46.92,60.84,47.75,45.87,42.42,44.68,43.88,44.76,46.89,45.72,38.67,49.75,32.64,43.94,46515,49925,57064,56425,61113,58175,48249,45917,52261,57568,67146,2671,45050,50657,58970,52663,56370,64814,45051,51417,49121,62137,51793,58990,0.1825,0.232,0.1309,0.2731,0.253,0.496,-0.0087,0.1748,0.0647,0.1121,0.225,0.1969,0.1969,0.2624,0.4023,0.3075,0.3396,0.3044,0.2261,0.2679,0.593,0.1339,1.0375,0.3371
11/16/20,11:29:46 AM,1.33E+17,00:02:45,37.04,45.26,40.69,38.62,45.16,37.08,39.18,37.5,42.55,42.52,40.48,31.79,40.82,39.46,47.25,35.34,40.5,42.21,35.87,37.93,42.56,44.6,41.25,37.29,44659,44112,47551,51690,59131,54381,48158,46303,50883,65408,69448,881,50466,52870,51991,54449,62048,73566,43180,51126,48331,55942,47909,49456,0.6929,0.2852,0.4843,0.5959,0.289,0.6903,0.5641,0.6635,0.3965,0.3978,0.4949,0.4778,0.4778,0.5487,0.2137,0.8113,0.4939,0.4117,0.7727,0.6369,0.396,0.3107,0.4568,0.6768
11/16/20,11:30:01 AM,1.33E+17,00:03:00,35,49.37,47.54,39.35,46.15,35.44,44.42,40.18,38.11,44.33,47.42,51.12,49.43,40.46,41.34,48.48,44.14,41.79,40.36,43.16,38.12,48.13,51.25,39.98,43907,47192,46634,47779,70852,59727,52324,50256,59084,58456,70977,9220,50973,57390,59775,46889,64448,65250,47257,51719,52088,53438,53488,59345,0.837,0.1454,0.2039,0.5547,0.2522,0.8039,0.3178,0.5104,0.626,0.3214,0.2079,0.1435,0.1435,0.496,0.4524,0.1732,0.329,0.4311,0.5011,0.3698,0.6254,0.1844,0.0905,0.5208
11/16/20,11:30:16 AM,1.33E+17,00:03:15,44.8,40.02,49.81,50.22,55.21,42.94,48.72,47.02,51.78,44.33,48.93,31.21,49.34,49.22,51.8,38.36,48.04,46.5,51.49,43.88,47.97,47.17,45.11,42.6,41618,47963,52384,61107,63986,51317,46313,46747,56989,62440,68793,4692,48071,51215,55919,53335,68389,64955,42079,50414,50102,55419,60587,58668,0.3028,0.5187,0.1321,0.1199,-0.0111,0.3793,0.1656,0.2216,0.0758,0.3214,0.159,0.1463,0.1463,0.15,0.0753,0.6111,0.1874,0.2397,0.0838,0.3396,0.1897,0.2164,0.2909,0.3942
11/16/20,11:30:31 AM,1.33E+17,00:03:30,47.49,51.59,44.73,49.25,46.22,51.84,49.5,51.15,53.19,55.11,49.49,62.77,51.11,50.7,46.27,53.48,51.24,49.25,49.44,50.29,43.61,50.34,48.64,59.74,45832,45172,49397,51663,68256,58277,47372,47218,54700,67473,75531,8010,45261,52032,56539,57092,56221,72710,43271,50453,52253,59396,51711,66837,0.2056,0.081,0.3056,0.1491,0.2497,0.0742,0.1414,0.0933,0.0385,-0.0087,0.1417,0.0944,0.0944,0.106,0.2479,0.0312,0.0907,0.1491,0.1432,0.1179,0.3508,0.1164,0.1681,-0.1091
11/16/20,11:30:46 AM,1.33E+17,00:03:45,43,49.33,46.54,52.27,45.39,46.14,42.99,48.28,48.2,44.97,46.25,82.42,47.49,45.93,48.44,48.72,47.1,46.06,47.77,45.82,40.8,47.15,43.49,45.79,38547,46920,53162,50916,64661,54957,47438,46324,53071,69918,73671,2842,42394,54487,54680,51917,59844,72769,43913,50461,46321,58740,54211,59944,0.3767,0.1466,0.2383,0.0626,0.2802,0.2526,0.3771,0.1796,0.1822,0.2962,0.2486,0.2056,0.2056,0.2602,0.1744,0.1656,0.2188,0.2555,0.1963,0.2643,0.4788,0.2171,0.3558,0.2654
11/16/20,11:31:01 AM,1.33E+17,00:04:00,52.3,48.96,52.76,53.47,41.62,43.97,49.09,50.41,49.96,48.16,50.7,14.23,45.35,47.52,49.67,48.75,49.49,46.38,47.24,43.94,44.4,47.24,43.98,46.82,43039,45651,45593,64312,65983,59295,43780,44777,56684,57711,68373,4233,43335,52417,57677,52836,57968,67507,45922,47694,55804,56568,58168,58993,0.0618,0.158,0.0497,0.0314,0.4391,0.3359,0.154,0.1144,0.1276,0.1835,0.106,0.2818,0.2818,0.2046,0.1363,0.1646,0.1417,0.244,0.214,0.3371,0.3186,0.214,0.3355,0.2285
11/16/20,11:31:16 AM,1.33E+17,00:04:15,51.49,50.99,48.42,51.13,49.08,48.38,47.91,48.45,46.95,47.3,47.14,56.56,48.57,46.48,47.68,45.24,46.07,47.58,46.52,47.06,46.4,47.77,45.49,45.27,40687,46073,51225,55637,65562,55723,47447,48410,53612,62698,72270,1506,48456,51540,57399,52563,60736,67379,44023,49982,48842,57139,55673,58029,0.0838,0.0978,0.1751,0.0938,0.1543,0.1764,0.1916,0.1741,0.224,0.212,0.2175,0.1703,0.1703,0.2404,0.1992,0.2859,0.2551,0.2026,0.239,0.2202,0.2433,0.1963,0.2765,0.2848
11/16/20,11:31:31 AM,1.33E+17,00:04:30,48.5,50.93,48.14,50.71,47.17,44.81,42.05,46.58,51.11,48.35,44.79,65.32,45.48,47.22,46.22,43.55,43.61,47.95,47.42,46.9,45.45,50.22,43.5,47.3,41760,46775,51883,56674,62210,53726,46979,51031,53049,63819,70598,823,48676,49527,57232,55096,63322,65787,44502,49606,52044,57198,52303,61871,0.1725,0.0995,0.1841,0.1057,0.2164,0.3024,0.4191,0.2369,0.0944,0.1773,0.3032,0.2769,0.2769,0.2147,0.2497,0.3533,0.3508,0.1903,0.2079,0.2257,0.278,0.1199,0.3554,0.212
11/16/20,11:31:46 AM,1.33E+17,00:04:45,50.19,49.65,45.13,48.87,45.66,44.84,46.17,48.1,55.69,45.98,45.28,49.5,47.81,47.44,46.54,43.22,45.43,46.33,45.97,46.76,45.08,48.48,46.57,44.71,42312,44393,50833,54470,65966,59201,47652,49412,57661,63767,71903,1012,48670,50304,55098,53154,58476,66973,44031,50237,49349,57130,55265,59025,0.1208,0.1369,0.2901,0.1608,0.2702,0.3013,0.2515,0.1854,-0.0223,0.2584,0.2844,0.1949,0.1949,0.2073,0.2383,0.3672,0.2787,0.2458,0.2588,0.2306,0.292,0.1732,0.2373,0.3063
11/16/20,11:32:01 AM,1.33E+17,00:05:00,51.36,52.76,48.5,49.05,45.77,46.9,46.15,49.52,48.48,44.96,44.74,46.24,49.59,49.93,45.68,53.18,48.09,43.19,46.33,48.12,46.29,46.13,47.6,44.92,40429,45885,50194,61660,73032,57664,46997,48458,57358,61305,72043,1810,49220,48194,56186,51467,54029,68965,49392,48868,44033,56844,54708,57888,0.0874,0.0497,0.1725,0.1552,0.2661,0.2257,0.2522,0.1408,0.1732,0.2966,0.3052,0.1387,0.1387,0.1285,0.2694,0.0388,0.1857,0.3685,0.2458,0.1848,0.2472,0.253,0.2019,0.2982
11/16/20,11:32:16 AM,1.33E+17,00:05:15,54.19,59.24,48.76,52.98,53.9,57.07,57.14,60.33,58.32,55.1,53.95,34.79,54.81,53.73,53.23,57.15,51.52,53.85,53.95,53.95,53.98,55.77,52.06,55.07,42698,45878,52321,59368,62597,47662,45673,50829,57113,64972,73610,4804,49271,51073,58779,52483,59956,70915,44547,50820,47610,55270,58116,58500,0.0134,-0.0991,0.1643,0.044,0.0206,-0.0534,-0.0549,-0.1207,-0.0801,-0.0085,0.0194,-0.0016,-0.0016,0.0249,0.0375,-0.0551,0.083,0.0219,0.0194,0.0194,0.0186,-0.0242,0.0682,-0.0078
11/16/20,11:32:31 AM,1.33E+17,00:05:30,49.4,49.46,47.29,49.44,47.52,45.25,48.78,48.59,47.7,46.54,47.17,55.72,46.39,47.21,46.99,45.87,44.67,46.2,45.6,46.37,45.86,47.51,44.45,45.27,40392,47478,50705,56153,63880,56109,46329,47529,50777,64907,72359,1333,47439,51326,57081,51911,59178,69962,43892,51308,48141,57508,54458,56671,0.1445,0.1426,0.2123,0.1432,0.2046,0.2855,0.1637,0.1697,0.1986,0.2383,0.2164,0.2436,0.2436,0.2151,0.2226,0.2624,0.3079,0.2504,0.2724,0.2443,0.2628,0.2049,0.3166,0.2848
11/16/20,11:32:46 AM,1.33E+17,00:05:45,50.82,52.77,52.41,51.26,49.67,47.66,49.91,50.26,47.84,47.61,48.35,77.14,49.62,48.83,48.08,47.22,45.75,47.18,47.56,48.02,47.53,50.42,47.34,46.81,41973,44924,50961,57681,64686,58078,46954,48008,51415,63321,72082,429,48663,50631,54988,53286,58087,67570,43958,49751,48799,55622,54121,58645,0.1026,0.0494,0.0589,0.0902,0.1363,0.1999,0.1291,0.1188,0.1939,0.2016,0.1773,0.1378,0.1378,0.1621,0.1861,0.2147,0.2668,0.2161,0.2032,0.188,0.2042,0.1141,0.2106,0.2288
11/16/20,11:33:01 AM,1.33E+17,00:06:00,48.43,50.05,48.81,51.55,49.35,47.89,49.65,50.31,49.07,45.57,47.38,52.66,47.89,48.48,47.95,46.21,45.84,47.86,46.9,47.42,45.7,47.26,45.25,46.24,41357,45672,49441,55905,63260,56784,47456,47852,51837,64486,72898,759,50604,51139,56701,52588,60812,68460,43829,49514,47667,57625,54180,60265,0.1748,0.1249,0.1627,0.0821,0.146,0.1923,0.1369,0.1173,0.1546,0.2735,0.2093,0.1923,0.1923,0.1732,0.1903,0.2501,0.2635,0.1933,0.2257,0.2079,0.2687,0.2134,0.2855,0.249
11/16/20,11:33:16 AM,1.33E+17,00:06:15,49.48,49.45,51.04,51.57,44.25,45.92,47.01,38,48.37,44.93,43.82,44.82,43.18,47.44,44.64,47.12,44.5,45.41,46.65,45.79,47.84,47.74,46.5,45.65,41219,50807,50011,60405,60989,51843,48112,48894,55322,66175,75647,4125,54201,50447,59135,51990,57602,67551,43945,49784,48106,57393,54612,57105,0.142,0.1429,0.0964,0.0816,0.3246,0.2606,0.2219,0.6326,0.1767,0.2978,0.3421,0.3689,0.3689,0.2073,0.3091,0.2181,0.3146,0.2795,0.2344,0.2654,0.1939,0.1972,0.2397,0.2705
11/16/20,11:33:31 AM,1.33E+17,00:06:30,54.29,47.16,51.79,54.52,47.4,50.9,51,52.57,49.86,50.4,50.98,21.9,49.62,46.75,52.16,51.47,49.42,51.96,50.91,49.54,49.56,51.11,53.04,48.58,39374,46324,49345,55142,66387,60353,48513,47107,51417,62019,71465,3086,51396,55143,57422,53755,59597,66306,44194,51312,45162,56837,54075,55331,0.011,0.2168,0.0756,0.0054,0.2086,0.1003,0.0975,0.0547,0.1306,0.1147,0.098,0.1378,0.1378,0.2309,0.0655,0.0843,0.1439,0.0709,0.1,0.1402,0.1396,0.0944,0.0424,0.17
11/16/20,11:33:46 AM,1.33E+17,00:06:45,45.22,44.3,49.63,51.26,49.4,47.92,50.41,49.45,46.43,48.21,46.43,4.01,50.35,48.33,55.81,44.4,45.22,43.72,47.43,45.07,41.21,47.51,47.73,48.37,45231,49501,51038,55187,64486,57745,47466,47131,50019,61892,73335,1863,47855,54286,55179,54028,61475,65880,44960,50747,50229,56830,51435,67295,0.2867,0.3226,0.1375,0.0902,0.1445,0.1913,0.1144,0.1429,0.2422,0.1818,0.2422,0.1161,0.1161,0.178,-0.0251,0.3186,0.2867,0.3462,0.2076,0.2924,0.4587,0.2049,0.1976,0.1767
