"","GO_ID","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"1","GO:0006021",0.00280416264245436,1,1,1,"inositol biosynthetic process","BP","other metabolic processes","P"
"2","GO:0006811",0.00301891856190044,1,1,1,"ion transport","BP","transport","P"
"3","GO:0006468",0.00314582031012603,1,1,1,"protein phosphorylation","BP","protein metabolism","P"
"4","GO:0006508",0.00406767314636627,1,1,1,"proteolysis","BP","protein metabolism","P"
"5","GO:0006511",0.00341383427416948,1,1,1,"ubiquitin-dependent protein catabolic process","BP","protein metabolism","P"
"6","GO:0016021",3.80236535258505e-05,1,2,2,"integral component of membrane","CC","other membranes","C"
"7","GO:0016020",0.00301891856190044,1,1,1,"membrane","CC","other membranes","C"
"8","GO:0004190",0.00406767314636627,1,1,1,"aspartic-type endopeptidase activity","MF","other molecular function","F"
"9","GO:0005524",3.88121179495876e-11,1,5,5,"ATP binding","MF","other molecular function","F"
"10","GO:0016887",0.00965642584945486,1,1,1,"ATP hydrolysis activity","MF","other molecular function","F"
"11","GO:0042626",0.00965642584945486,1,1,1,"ATPase-coupled transmembrane transporter activity","MF","transporter activity","F"
"12","GO:0005509",9.12728790610392e-05,1,2,2,"calcium ion binding","MF","other molecular function","F"
"13","GO:0004198",0.0027142152532285,1,1,1,"calcium-dependent cysteine-type endopeptidase activity","MF","other molecular function","F"
"14","GO:0004843",0.00341383427416948,1,1,1,"cysteine-type deubiquitinase activity","MF","other molecular function","F"
"15","GO:0003924",0.00276006881988825,1,1,1,"GTPase activity","MF","other molecular function","F"
"16","GO:0004512",0.00280416264245436,1,1,1,"inositol-3-phosphate synthase activity","MF","other molecular function","F"
"17","GO:0005216",0.00301891856190044,1,1,1,"ion channel activity","MF","transporter activity","F"
"18","GO:0005506",0.00252364324503353,1,1,1,"iron ion binding","MF","other molecular function","F"
"19","GO:0031418",0.00252364324503353,1,1,1,"L-ascorbic acid binding","MF","other molecular function","F"
"20","GO:0000287",0.00314582031012603,1,1,1,"magnesium ion binding","MF","other molecular function","F"
"21","GO:0003676",0.00406767314636627,1,1,1,"nucleic acid binding","MF","nucleic acid binding activity","F"
"22","GO:0016705",0.00252364324503353,1,1,1,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF","other molecular function","F"
"23","GO:0005515",0,1,8,8,"protein binding","MF","other molecular function","F"
"24","GO:0004672",0.0107361918155063,1,1,1,"protein kinase activity","MF","kinase activity","F"
"25","GO:0004674",3.64116791724247e-05,1,2,2,"protein serine/threonine kinase activity","MF","kinase activity","F"
"26","GO:0004725",4.3025500401513e-05,1,2,2,"protein tyrosine phosphatase activity","MF","other molecular function","F"
"27","GO:0008138",0.0024948007862718,1,1,1,"protein tyrosine/serine/threonine phosphatase activity","MF","other molecular function","F"
"28","GO:0005515;NA",0,1,12,12,NA,NA,NA,NA
"29","NA;NA",0,1,10,10,NA,NA,NA,NA
"30","GO:0007165;NA",1.54096020958511e-08,1,3,3,NA,NA,NA,NA
"31","GO:0055085;NA",1.29379564267771e-07,1,3,3,NA,NA,NA,NA
"32","GO:0035556;NA",6.25714197982557e-06,1,2,2,NA,NA,NA,NA
"33","GO:0035091;NA",9.5652822227494e-06,1,2,2,NA,NA,NA,NA
"34","GO:0006468;NA",9.58281489193212e-05,1,2,2,NA,NA,NA,NA
"35","GO:0005085;NA",0.000101397289095099,1,2,2,NA,NA,NA,NA
"36","GO:0016020;NA",0.001587979260478,1,1,1,NA,NA,NA,NA
"37","GO:0046872;NA",0.00226858381399153,1,1,1,NA,NA,NA,NA
"38","GO:0003676;NA",0.0024948007862718,1,1,1,NA,NA,NA,NA
"39","GO:0016311;NA",0.0024948007862718,1,1,1,NA,NA,NA,NA
"40","GO:0055114;NA",0.00252364324503353,1,1,1,NA,NA,NA,NA
"41","GO:0006508;NA",0.0027142152532285,1,1,1,NA,NA,NA,NA
"42","GO:0005525;NA",0.00276006881988825,1,1,1,NA,NA,NA,NA
"43","GO:0008654;GO:0004512;GO:0006021;GO:0008654",0.00280416264245436,1,1,1,NA,NA,NA,NA
"44","GO:0008270;NA",0.00297955264133364,1,1,1,NA,NA,NA,NA
"45","GO:0016579;NA",0.00341383427416948,1,1,1,NA,NA,NA,NA
"46","GO:0008270;GO:0003676",0.00406767314636627,1,1,1,NA,NA,NA,NA
"47","NA;GO:0016021",0.00652458891769663,1,1,1,NA,NA,NA,NA
"48","GO:0016887;NA",0.0105453127274921,1,1,1,NA,NA,NA,NA
"49","GO:0006470;NA",0.0107364404926066,1,1,1,NA,NA,NA,NA
"50","GO:0003677;NA",0.0107364404926066,1,1,1,NA,NA,NA,NA
